年月,品名コード,品名,地区コード,地区名,数量(kg),金額(円)
27.05,10000,ｾｲｶｺﾞｳｹｲ,0,*ｺﾞｳｹｲ*,7120089.62,1779628665
27.05,10000,ｾｲｶｺﾞｳｹｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,49051.62,15569202
27.05,10000,ｾｲｶｺﾞｳｹｲ,2,ｱ ｵ ﾓ ﾘ,169428.65,71306458
27.05,10000,ｾｲｶｺﾞｳｹｲ,3,ｲ ﾜ ﾃ,1680.6,780408
27.05,10000,ｾｲｶｺﾞｳｹｲ,4,ﾐ ﾔ ｷﾞ,302.65,299207
27.05,10000,ｾｲｶｺﾞｳｹｲ,5,ｱ ｷ ﾀ,122.7,502179
27.05,10000,ｾｲｶｺﾞｳｹｲ,6,ﾔ ﾏ ｶﾞ ﾀ,16452.52,14974852
27.05,10000,ｾｲｶｺﾞｳｹｲ,7,ﾌ ｸ ｼ ﾏ,2484,1618974
27.05,10000,ｾｲｶｺﾞｳｹｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,602187.41,146331772
27.05,10000,ｾｲｶｺﾞｳｹｲ,9,ﾄ ﾁ ｷﾞ,10265.55,2744733
27.05,10000,ｾｲｶｺﾞｳｹｲ,10,ｸﾞ ﾝ ﾏ,106023.35,25532473
27.05,10000,ｾｲｶｺﾞｳｹｲ,11,ｻ ｲ ﾀ ﾏ,85327.08,27019330
27.05,10000,ｾｲｶｺﾞｳｹｲ,12,ﾁ ﾊﾞ,484124.32,92790430
27.05,10000,ｾｲｶｺﾞｳｹｲ,13,ﾄ ｳ ｷ ﾖ ｳ,76.8,71615
27.05,10000,ｾｲｶｺﾞｳｹｲ,14,ｶ ﾅ ｶﾞ ﾜ,457668.75,68222674
27.05,10000,ｾｲｶｺﾞｳｹｲ,15,ﾆ ｲ ｶﾞ ﾀ,5304.35,2536304
27.05,10000,ｾｲｶｺﾞｳｹｲ,16,ﾄ ﾔ ﾏ,6,4212
27.05,10000,ｾｲｶｺﾞｳｹｲ,18,ﾌ ｸ ｲ,150,72144
27.05,10000,ｾｲｶｺﾞｳｹｲ,19,ﾔ ﾏ ﾅ ｼ,18096.7,9911546
27.05,10000,ｾｲｶｺﾞｳｹｲ,20,ﾅ ｶﾞ ﾉ,116911.76,47283468
27.05,10000,ｾｲｶｺﾞｳｹｲ,21,ｷﾞ ﾌ,21897.46,3529994
27.05,10000,ｾｲｶｺﾞｳｹｲ,22,ｼ ｽﾞ ｵ ｶ,1043664.74,375398489
27.05,10000,ｾｲｶｺﾞｳｹｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,72772.24,33188345
27.05,10000,ｾｲｶｺﾞｳｹｲ,23,ｱ ｲ ﾁ,284160.87,73660004
27.05,10000,ｾｲｶｺﾞｳｹｲ,24,ﾐ ｴ,2302.45,2216740
27.05,10000,ｾｲｶｺﾞｳｹｲ,26,ｷ ﾖ ｳ ﾄ,150.75,145304
27.05,10000,ｾｲｶｺﾞｳｹｲ,27,ｵ ｵ ｻ ｶ,12,15876
27.05,10000,ｾｲｶｺﾞｳｹｲ,28,ﾋ ﾖ ｳ ｺﾞ,26197,5095602
27.05,10000,ｾｲｶｺﾞｳｹｲ,29,ﾅ ﾗ,520.5,319788
27.05,10000,ｾｲｶｺﾞｳｹｲ,30,ﾜ ｶ ﾔ ﾏ,511,226195
27.05,10000,ｾｲｶｺﾞｳｹｲ,31,ﾄ ﾂ ﾄ ﾘ,2058,1555891
27.05,10000,ｾｲｶｺﾞｳｹｲ,32,ｼ ﾏ ﾈ,1365.2,2491604
27.05,10000,ｾｲｶｺﾞｳｹｲ,33,ｵ ｶ ﾔ ﾏ,97.1,160574
27.05,10000,ｾｲｶｺﾞｳｹｲ,34,ﾋ ﾛ ｼ ﾏ,200,374760
27.05,10000,ｾｲｶｺﾞｳｹｲ,36,ﾄ ｸ ｼ ﾏ,448969.14,63224647
27.05,10000,ｾｲｶｺﾞｳｹｲ,37,ｶ ｶﾞ ﾜ,107015.5,15221952
27.05,10000,ｾｲｶｺﾞｳｹｲ,38,ｴ ﾋ ﾒ,5624.1,1525500
27.05,10000,ｾｲｶｺﾞｳｹｲ,39,ｺ ｳ ﾁ,23773.4,20154342
27.05,10000,ｾｲｶｺﾞｳｹｲ,40,ﾌ ｸ ｵ ｶ,1265.25,901152
27.05,10000,ｾｲｶｺﾞｳｹｲ,41,ｻ ｶﾞ,415039.5,58252824
27.05,10000,ｾｲｶｺﾞｳｹｲ,42,ﾅ ｶﾞ ｻ ｷ,81877.8,22429399
27.05,10000,ｾｲｶｺﾞｳｹｲ,43,ｸ ﾏ ﾓ ﾄ,363377.5,131621402
27.05,10000,ｾｲｶｺﾞｳｹｲ,44,ｵ ｵ ｲ ﾀ,719.76,352869
27.05,10000,ｾｲｶｺﾞｳｹｲ,45,ﾐ ﾔ ｻﾞ ｷ,35607.5,19021852
27.05,10000,ｾｲｶｺﾞｳｹｲ,46,ｶ ｺﾞ ｼ ﾏ,165153.2,48508776
27.05,10000,ｾｲｶｺﾞｳｹｲ,47,ｵ ｷ ﾅ ﾜ,3442.71,882047
27.05,10000,ｾｲｶｺﾞｳｹｲ,150,ﾕ ﾆ ﾕ ｳ,1886650.14,371580756
27.05,30000,ﾔｻｲ,0,*ｺﾞｳｹｲ*,4867778.55,1232847105
27.05,30000,ﾔｻｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,49039.62,15558834
27.05,30000,ﾔｻｲ,2,ｱ ｵ ﾓ ﾘ,54976.55,21766585
27.05,30000,ﾔｻｲ,3,ｲ ﾜ ﾃ,1680.6,780408
27.05,30000,ﾔｻｲ,4,ﾐ ﾔ ｷﾞ,302.65,299207
27.05,30000,ﾔｻｲ,5,ｱ ｷ ﾀ,122.7,502179
27.05,30000,ﾔｻｲ,6,ﾔ ﾏ ｶﾞ ﾀ,14051.12,4167072
27.05,30000,ﾔｻｲ,7,ﾌ ｸ ｼ ﾏ,2464,1604934
27.05,30000,ﾔｻｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,585482.91,139964595
27.05,30000,ﾔｻｲ,9,ﾄ ﾁ ｷﾞ,10265.55,2744733
27.05,30000,ﾔｻｲ,10,ｸﾞ ﾝ ﾏ,105611.85,25409407
27.05,30000,ﾔｻｲ,11,ｻ ｲ ﾀ ﾏ,85105.08,26945607
27.05,30000,ﾔｻｲ,12,ﾁ ﾊﾞ,484124.32,92790430
27.05,30000,ﾔｻｲ,13,ﾄ ｳ ｷ ﾖ ｳ,76.8,71615
27.05,30000,ﾔｻｲ,14,ｶ ﾅ ｶﾞ ﾜ,457474.55,68086853
27.05,30000,ﾔｻｲ,15,ﾆ ｲ ｶﾞ ﾀ,5273.75,2511140
27.05,30000,ﾔｻｲ,16,ﾄ ﾔ ﾏ,6,4212
27.05,30000,ﾔｻｲ,18,ﾌ ｸ ｲ,150,72144
27.05,30000,ﾔｻｲ,19,ﾔ ﾏ ﾅ ｼ,16068.3,5696524
27.05,30000,ﾔｻｲ,20,ﾅ ｶﾞ ﾉ,116804.36,47015304
27.05,30000,ﾔｻｲ,21,ｷﾞ ﾌ,1031.96,314545
27.05,30000,ﾔｻｲ,22,ｼ ｽﾞ ｵ ｶ,882356.19,299218854
27.05,30000,ﾔｻｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,42630.16,24619962
27.05,30000,ﾔｻｲ,23,ｱ ｲ ﾁ,279883.36,71898654
27.05,30000,ﾔｻｲ,24,ﾐ ｴ,2142.45,2161876
27.05,30000,ﾔｻｲ,26,ｷ ﾖ ｳ ﾄ,150.75,145304
27.05,30000,ﾔｻｲ,27,ｵ ｵ ｻ ｶ,12,15876
27.05,30000,ﾔｻｲ,28,ﾋ ﾖ ｳ ｺﾞ,26197,5095602
27.05,30000,ﾔｻｲ,29,ﾅ ﾗ,520.5,319788
27.05,30000,ﾔｻｲ,30,ﾜ ｶ ﾔ ﾏ,145,87696
27.05,30000,ﾔｻｲ,31,ﾄ ﾂ ﾄ ﾘ,2058,1555891
27.05,30000,ﾔｻｲ,33,ｵ ｶ ﾔ ﾏ,97.1,160574
27.05,30000,ﾔｻｲ,34,ﾋ ﾛ ｼ ﾏ,200,374760
27.05,30000,ﾔｻｲ,36,ﾄ ｸ ｼ ﾏ,448369.14,63095047
27.05,30000,ﾔｻｲ,37,ｶ ｶﾞ ﾜ,107015.5,15221952
27.05,30000,ﾔｻｲ,38,ｴ ﾋ ﾒ,693,414072
27.05,30000,ﾔｻｲ,39,ｺ ｳ ﾁ,23773.4,20154342
27.05,30000,ﾔｻｲ,40,ﾌ ｸ ｵ ｶ,1265.25,901152
27.05,30000,ﾔｻｲ,41,ｻ ｶﾞ,412539.5,57935304
27.05,30000,ﾔｻｲ,42,ﾅ ｶﾞ ｻ ｷ,80970.2,21193704
27.05,30000,ﾔｻｲ,43,ｸ ﾏ ﾓ ﾄ,234871.5,91186655
27.05,30000,ﾔｻｲ,44,ｵ ｵ ｲ ﾀ,719.76,352869
27.05,30000,ﾔｻｲ,45,ﾐ ﾔ ｻﾞ ｷ,34793.5,16826536
27.05,30000,ﾔｻｲ,46,ｶ ｺﾞ ｼ ﾏ,160319.1,47390697
27.05,30000,ﾔｻｲ,47,ｵ ｷ ﾅ ﾜ,3304.71,760871
27.05,30000,ﾔｻｲ,150,ﾕ ﾆ ﾕ ｳ,132638.81,35452739
27.05,30001,ｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,987581.59,155466322
27.05,30001,ｺﾝｻｲﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,263,17556
27.05,30001,ｺﾝｻｲﾙｲ,2,ｱ ｵ ﾓ ﾘ,40831.5,6523568
27.05,30001,ｺﾝｻｲﾙｲ,6,ﾔ ﾏ ｶﾞ ﾀ,16,27540
27.05,30001,ｺﾝｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,112814.35,34378810
27.05,30001,ｺﾝｻｲﾙｲ,9,ﾄ ﾁ ｷﾞ,2188,334584
27.05,30001,ｺﾝｻｲﾙｲ,10,ｸﾞ ﾝ ﾏ,3462,497232
27.05,30001,ｺﾝｻｲﾙｲ,11,ｻ ｲ ﾀ ﾏ,3812.7,640117
27.05,30001,ｺﾝｻｲﾙｲ,12,ﾁ ﾊﾞ,257636.75,31611071
27.05,30001,ｺﾝｻｲﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,941.5,118638
27.05,30001,ｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,5.8,6112
27.05,30001,ｺﾝｻｲﾙｲ,21,ｷﾞ ﾌ,700,68148
27.05,30001,ｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,96233.39,13764002
27.05,30001,ｺﾝｻｲﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,1870.95,305435
27.05,30001,ｺﾝｻｲﾙｲ,23,ｱ ｲ ﾁ,233.5,457056
27.05,30001,ｺﾝｻｲﾙｲ,28,ﾋ ﾖ ｳ ｺﾞ,17800,3479004
27.05,30001,ｺﾝｻｲﾙｲ,36,ﾄ ｸ ｼ ﾏ,443960,61091334
27.05,30001,ｺﾝｻｲﾙｲ,42,ﾅ ｶﾞ ｻ ｷ,400,86400
27.05,30001,ｺﾝｻｲﾙｲ,43,ｸ ﾏ ﾓ ﾄ,2779.5,1546695
27.05,30001,ｺﾝｻｲﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,1030,401274
27.05,30001,ｺﾝｻｲﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,128,30758
27.05,30001,ｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,474.65,80988
27.05,30015,ﾀﾞｲｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,346011,40242594
27.05,30015,ﾀﾞｲｺﾝﾙｲ,2,ｱ ｵ ﾓ ﾘ,20730,1990278
27.05,30015,ﾀﾞｲｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,75400,8536084
27.05,30015,ﾀﾞｲｺﾝﾙｲ,9,ﾄ ﾁ ｷﾞ,200,50760
27.05,30015,ﾀﾞｲｺﾝﾙｲ,10,ｸﾞ ﾝ ﾏ,12,2052
27.05,30015,ﾀﾞｲｺﾝﾙｲ,11,ｻ ｲ ﾀ ﾏ,10,864
27.05,30015,ﾀﾞｲｺﾝﾙｲ,12,ﾁ ﾊﾞ,241240,28443798
27.05,30015,ﾀﾞｲｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,7270,1067904
27.05,30015,ﾀﾞｲｺﾝﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,749,64454
27.05,30015,ﾀﾞｲｺﾝﾙｲ,42,ﾅ ｶﾞ ｻ ｷ,400,86400
27.05,70100,ﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,12149,1620033
27.05,70100,ﾀﾞｲｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,720,90721
27.05,70100,ﾀﾞｲｺﾝ,9,ﾄ ﾁ ｷﾞ,200,50760
27.05,70100,ﾀﾞｲｺﾝ,12,ﾁ ﾊﾞ,3710,327726
27.05,70100,ﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,6960,1047816
27.05,70100,ﾀﾞｲｺﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,159,16610
27.05,70100,ﾀﾞｲｺﾝ,42,ﾅ ｶﾞ ｻ ｷ,400,86400
27.05,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,332940,38482290
27.05,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,2,ｱ ｵ ﾓ ﾘ,20730,1990278
27.05,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,73780,8308008
27.05,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,12,ﾁ ﾊﾞ,237530,28116072
27.05,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,310,20088
27.05,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,590,47844
27.05,70130,ｶﾗﾐﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,22,2916
27.05,70130,ｶﾗﾐﾀﾞｲｺﾝ,10,ｸﾞ ﾝ ﾏ,12,2052
27.05,70130,ｶﾗﾐﾀﾞｲｺﾝ,11,ｻ ｲ ﾀ ﾏ,10,864
27.05,70106,ﾊﾂｷﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,900,137355
27.05,70106,ﾊﾂｷﾀﾞｲｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,900,137355
27.05,30020,ｶﾌﾞﾙｲ,0,*ｺﾞｳｹｲ*,19462.1,3976670
27.05,30020,ｶﾌﾞﾙｲ,2,ｱ ｵ ﾓ ﾘ,2378,484920
27.05,30020,ｶﾌﾞﾙｲ,9,ﾄ ﾁ ｷﾞ,1988,283824
27.05,30020,ｶﾌﾞﾙｲ,11,ｻ ｲ ﾀ ﾏ,3732.7,632233
27.05,30020,ｶﾌﾞﾙｲ,12,ﾁ ﾊﾞ,9446.75,2075501
27.05,30020,ｶﾌﾞﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,941.5,118638
27.05,30020,ｶﾌﾞﾙｲ,22,ｼ ｽﾞ ｵ ｶ,785.3,350093
27.05,30020,ｶﾌﾞﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,189.85,31461
27.05,70230,ｺｶﾌﾞ,0,*ｺﾞｳｹｲ*,19462.1,3976670
27.05,70230,ｺｶﾌﾞ,2,ｱ ｵ ﾓ ﾘ,2378,484920
27.05,70230,ｺｶﾌﾞ,9,ﾄ ﾁ ｷﾞ,1988,283824
27.05,70230,ｺｶﾌﾞ,11,ｻ ｲ ﾀ ﾏ,3732.7,632233
27.05,70230,ｺｶﾌﾞ,12,ﾁ ﾊﾞ,9446.75,2075501
27.05,70230,ｺｶﾌﾞ,14,ｶ ﾅ ｶﾞ ﾜ,941.5,118638
27.05,70230,ｺｶﾌﾞ,22,ｼ ｽﾞ ｵ ｶ,785.3,350093
27.05,70230,ｺｶﾌﾞ,221,ｼ ｽﾞ ｵ ｶ ｼ,189.85,31461
27.05,30030,ﾆﾝｼﾞﾝﾙｲ,0,*ｺﾞｳｹｲ*,557115,77897730
27.05,30030,ﾆﾝｼﾞﾝﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,258,8916
27.05,30030,ﾆﾝｼﾞﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,38,4320
27.05,30030,ﾆﾝｼﾞﾝﾙｲ,11,ｻ ｲ ﾀ ﾏ,70,7020
27.05,30030,ﾆﾝｼﾞﾝﾙｲ,12,ﾁ ﾊﾞ,6940,1086912
27.05,30030,ﾆﾝｼﾞﾝﾙｲ,21,ｷﾞ ﾌ,700,68148
27.05,30030,ﾆﾝｼﾞﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,87221,12121318
27.05,30030,ﾆﾝｼﾞﾝﾙｲ,28,ﾋ ﾖ ｳ ｺﾞ,17800,3479004
27.05,30030,ﾆﾝｼﾞﾝﾙｲ,36,ﾄ ｸ ｼ ﾏ,443960,61091334
27.05,30030,ﾆﾝｼﾞﾝﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,128,30758
27.05,70300,ﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,478642,66855270
27.05,70300,ﾆﾝｼﾞﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,258,8916
27.05,70300,ﾆﾝｼﾞﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,30,3240
27.05,70300,ﾆﾝｼﾞﾝ,11,ｻ ｲ ﾀ ﾏ,70,7020
27.05,70300,ﾆﾝｼﾞﾝ,12,ﾁ ﾊﾞ,6940,1086912
27.05,70300,ﾆﾝｼﾞﾝ,21,ｷﾞ ﾌ,700,68148
27.05,70300,ﾆﾝｼﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,8756,1079938
27.05,70300,ﾆﾝｼﾞﾝ,28,ﾋ ﾖ ｳ ｺﾞ,17800,3479004
27.05,70300,ﾆﾝｼﾞﾝ,36,ﾄ ｸ ｼ ﾏ,443960,61091334
27.05,70300,ﾆﾝｼﾞﾝ,46,ｶ ｺﾞ ｼ ﾏ,128,30758
27.05,70330,ﾊﾂﾞｷﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,13,2160
27.05,70330,ﾊﾂﾞｷﾆﾝｼﾞﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,8,1080
27.05,70330,ﾊﾂﾞｷﾆﾝｼﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,5,1080
27.05,70340,ﾖｳﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,78460,11040300
27.05,70340,ﾖｳﾆﾝｼﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,78460,11040300
27.05,30040,ｺﾞﾎﾞｳﾙｲ,0,*ｺﾞｳｹｲ*,25500.3,6448765
27.05,30040,ｺﾞﾎﾞｳﾙｲ,2,ｱ ｵ ﾓ ﾘ,17723.5,4048370
27.05,30040,ｺﾞﾎﾞｳﾙｲ,10,ｸﾞ ﾝ ﾏ,3450,495180
27.05,30040,ｺﾞﾎﾞｳﾙｲ,22,ｼ ｽﾞ ｵ ｶ,149.3,67730
27.05,30040,ｺﾞﾎﾞｳﾙｲ,43,ｸ ﾏ ﾓ ﾄ,2707.5,1391175
27.05,30040,ｺﾞﾎﾞｳﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,1030,401274
27.05,30040,ｺﾞﾎﾞｳﾙｲ,150,ﾕ ﾆ ﾕ ｳ,440,45036
27.05,70400,ｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,23212.5,5746999
27.05,70400,ｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,15502.5,3393274
27.05,70400,ｺﾞﾎﾞｳ,10,ｸﾞ ﾝ ﾏ,3450,495180
27.05,70400,ｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,97.5,29484
27.05,70400,ｺﾞﾎﾞｳ,43,ｸ ﾏ ﾓ ﾄ,2707.5,1391175
27.05,70400,ｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,1015,392850
27.05,70400,ｺﾞﾎﾞｳ,150,ﾕ ﾆ ﾕ ｳ,440,45036
27.05,70410,ｱﾗｲｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,2239,665432
27.05,70410,ｱﾗｲｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,2221,655096
27.05,70410,ｱﾗｲｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,3,1912
27.05,70410,ｱﾗｲｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,15,8424
27.05,70420,ｷﾘｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,48.8,36334
27.05,70420,ｷﾘｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,48.8,36334
27.05,30050,ﾀｹﾉｺﾙｲ,0,*ｺﾞｳｹｲ*,1728.6,395410
27.05,30050,ﾀｹﾉｺﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,5,8640
27.05,30050,ﾀｹﾉｺﾙｲ,6,ﾔ ﾏ ｶﾞ ﾀ,16,27540
27.05,30050,ﾀｹﾉｺﾙｲ,12,ﾁ ﾊﾞ,10,4860
27.05,30050,ﾀｹﾉｺﾙｲ,22,ｼ ｽﾞ ｵ ｶ,765.5,144850
27.05,30050,ﾀｹﾉｺﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,932.1,209520
27.05,70500,ﾀｹﾉｺ,0,*ｺﾞｳｹｲ*,328.1,64174
27.05,70500,ﾀｹﾉｺ,12,ﾁ ﾊﾞ,10,4860
27.05,70500,ﾀｹﾉｺ,22,ｼ ｽﾞ ｵ ｶ,258,49918
27.05,70500,ﾀｹﾉｺ,221,ｼ ｽﾞ ｵ ｶ ｼ,60.1,9396
27.05,70501,ﾋﾒﾀｹﾉｺ,0,*ｺﾞｳｹｲ*,21,36180
27.05,70501,ﾋﾒﾀｹﾉｺ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,5,8640
27.05,70501,ﾋﾒﾀｹﾉｺ,6,ﾔ ﾏ ｶﾞ ﾀ,16,27540
27.05,70502,ﾊﾁｸﾀｹﾉｺ,0,*ｺﾞｳｹｲ*,1379.5,295056
27.05,70502,ﾊﾁｸﾀｹﾉｺ,22,ｼ ｽﾞ ｵ ｶ,507.5,94932
27.05,70502,ﾊﾁｸﾀｹﾉｺ,221,ｼ ｽﾞ ｵ ｶ ｼ,872,200124
27.05,30060,ﾚﾝｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,37483.6,25998084
27.05,30060,ﾚﾝｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,37371.6,25833924
27.05,30060,ﾚﾝｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,40,8640
27.05,30060,ﾚﾝｺﾝﾙｲ,43,ｸ ﾏ ﾓ ﾄ,72,155520
27.05,70600,ﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,37411.6,25842564
27.05,70600,ﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,37371.6,25833924
27.05,70600,ﾚﾝｺﾝ,22,ｼ ｽﾞ ｵ ｶ,40,8640
27.05,70610,ｼﾝﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,72,155520
27.05,70610,ｼﾝﾚﾝｺﾝ,43,ｸ ﾏ ﾓ ﾄ,72,155520
27.05,30080,ﾗﾃﾞｲｼﾕﾙｲ,0,*ｺﾞｳｹｲ*,233.5,457056
27.05,30080,ﾗﾃﾞｲｼﾕﾙｲ,23,ｱ ｲ ﾁ,233.5,457056
27.05,70910,ﾗﾃﾞｲｼﾕ,0,*ｺﾞｳｹｲ*,233.5,457056
27.05,70910,ﾗﾃﾞｲｼﾕ,23,ｱ ｲ ﾁ,233.5,457056
27.05,30090,ｿﾉﾀｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,47.49,50013
27.05,30090,ｿﾉﾀｺﾝｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,4.75,4482
27.05,30090,ｿﾉﾀｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,5.8,6112
27.05,30090,ｿﾉﾀｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,2.29,3467
27.05,30090,ｿﾉﾀｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,34.65,35952
27.05,70920,ﾋﾞ-ﾂ,0,*ｺﾞｳｹｲ*,47.49,50013
27.05,70920,ﾋﾞ-ﾂ,8,ｲ ﾊﾞ ﾗ ｷﾞ,4.75,4482
27.05,70920,ﾋﾞ-ﾂ,20,ﾅ ｶﾞ ﾉ,5.8,6112
27.05,70920,ﾋﾞ-ﾂ,22,ｼ ｽﾞ ｵ ｶ,2.29,3467
27.05,70920,ﾋﾞ-ﾂ,150,ﾕ ﾆ ﾕ ｳ,34.65,35952
27.05,30002,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1061558,161586550
27.05,30002,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,162310,23874847
27.05,30002,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,142640,18328323
27.05,30002,ｷﾔﾍﾞﾂﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,450630,66822461
27.05,30002,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,96993,15827373
27.05,30002,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,2472,345168
27.05,30002,ｷﾔﾍﾞﾂﾙｲ,23,ｱ ｲ ﾁ,206405,36363160
27.05,30002,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,108,25218
27.05,31010,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1060048,161430328
27.05,31010,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,160800,23718625
27.05,31010,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,142640,18328323
27.05,31010,ｷﾔﾍﾞﾂﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,450630,66822461
27.05,31010,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,96993,15827373
27.05,31010,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,2472,345168
27.05,31010,ｷﾔﾍﾞﾂﾙｲ,23,ｱ ｲ ﾁ,206405,36363160
27.05,31010,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,108,25218
27.05,71700,ｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,553665,82887971
27.05,71700,ｷﾔﾍﾞﾂ,8,ｲ ﾊﾞ ﾗ ｷﾞ,140240,19741352
27.05,71700,ｷﾔﾍﾞﾂ,12,ﾁ ﾊﾞ,52270,7528356
27.05,71700,ｷﾔﾍﾞﾂ,14,ｶ ﾅ ｶﾞ ﾜ,133580,16598466
