年月,品名コード,品名,地区コード,地区名,数量(kg),金額(円)
27.09,10000,ｾｲｶｺﾞｳｹｲ,0,*ｺﾞｳｹｲ*,7520713.83,1833680870
27.09,10000,ｾｲｶｺﾞｳｹｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,3214708.84,471673155
27.09,10000,ｾｲｶｺﾞｳｹｲ,2,ｱ ｵ ﾓ ﾘ,394061.15,134354279
27.09,10000,ｾｲｶｺﾞｳｹｲ,3,ｲ ﾜ ﾃ,28807.7,9008323
27.09,10000,ｾｲｶｺﾞｳｹｲ,4,ﾐ ﾔ ｷﾞ,207.65,511049
27.09,10000,ｾｲｶｺﾞｳｹｲ,5,ｱ ｷ ﾀ,12185.91,2659607
27.09,10000,ｾｲｶｺﾞｳｹｲ,6,ﾔ ﾏ ｶﾞ ﾀ,112945.28,40868907
27.09,10000,ｾｲｶｺﾞｳｹｲ,7,ﾌ ｸ ｼ ﾏ,30503.7,12042312
27.09,10000,ｾｲｶｺﾞｳｹｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,318426.12,127974768
27.09,10000,ｾｲｶｺﾞｳｹｲ,9,ﾄ ﾁ ｷﾞ,4724.8,2682768
27.09,10000,ｾｲｶｺﾞｳｹｲ,10,ｸﾞ ﾝ ﾏ,873414.93,129492179
27.09,10000,ｾｲｶｺﾞｳｹｲ,11,ｻ ｲ ﾀ ﾏ,2883.2,1236245
27.09,10000,ｾｲｶｺﾞｳｹｲ,12,ﾁ ﾊﾞ,84783.9,33865290
27.09,10000,ｾｲｶｺﾞｳｹｲ,13,ﾄ ｳ ｷ ﾖ ｳ,14.2,11642
27.09,10000,ｾｲｶｺﾞｳｹｲ,14,ｶ ﾅ ｶﾞ ﾜ,4697.6,412711
27.09,10000,ｾｲｶｺﾞｳｹｲ,15,ﾆ ｲ ｶﾞ ﾀ,8692.5,6547329
27.09,10000,ｾｲｶｺﾞｳｹｲ,17,ｲ ｼ ｶ ﾜ,2.4,32400
27.09,10000,ｾｲｶｺﾞｳｹｲ,19,ﾔ ﾏ ﾅ ｼ,266648.2,126447845
27.09,10000,ｾｲｶｺﾞｳｹｲ,20,ﾅ ｶﾞ ﾉ,1181810.85,347786215
27.09,10000,ｾｲｶｺﾞｳｹｲ,21,ｷﾞ ﾌ,17706.58,2800016
27.09,10000,ｾｲｶｺﾞｳｹｲ,22,ｼ ｽﾞ ｵ ｶ,279566.29,158414334
27.09,10000,ｾｲｶｺﾞｳｹｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,37598.99,23886405
27.09,10000,ｾｲｶｺﾞｳｹｲ,23,ｱ ｲ ﾁ,21333.46,15576773
27.09,10000,ｾｲｶｺﾞｳｹｲ,24,ﾐ ｴ,39749.46,10564866
27.09,10000,ｾｲｶｺﾞｳｹｲ,26,ｷ ﾖ ｳ ﾄ,187.95,295467
27.09,10000,ｾｲｶｺﾞｳｹｲ,27,ｵ ｵ ｻ ｶ,11,11232
27.09,10000,ｾｲｶｺﾞｳｹｲ,28,ﾋ ﾖ ｳ ｺﾞ,3631.5,638236
27.09,10000,ｾｲｶｺﾞｳｹｲ,29,ﾅ ﾗ,11517.5,3826548
27.09,10000,ｾｲｶｺﾞｳｹｲ,30,ﾜ ｶ ﾔ ﾏ,6650.9,2344624
27.09,10000,ｾｲｶｺﾞｳｹｲ,33,ｵ ｶ ﾔ ﾏ,62.4,113454
27.09,10000,ｾｲｶｺﾞｳｹｲ,34,ﾋ ﾛ ｼ ﾏ,25,35640
27.09,10000,ｾｲｶｺﾞｳｹｲ,36,ﾄ ｸ ｼ ﾏ,490.69,286383
27.09,10000,ｾｲｶｺﾞｳｹｲ,37,ｶ ｶﾞ ﾜ,1499,236412
27.09,10000,ｾｲｶｺﾞｳｹｲ,38,ｴ ﾋ ﾒ,944,529524
27.09,10000,ｾｲｶｺﾞｳｹｲ,39,ｺ ｳ ﾁ,19636.75,16928342
27.09,10000,ｾｲｶｺﾞｳｹｲ,40,ﾌ ｸ ｵ ｶ,74.55,231941
27.09,10000,ｾｲｶｺﾞｳｹｲ,41,ｻ ｶﾞ,4687.15,5178676
27.09,10000,ｾｲｶｺﾞｳｹｲ,42,ﾅ ｶﾞ ｻ ｷ,6.2,6426
27.09,10000,ｾｲｶｺﾞｳｹｲ,43,ｸ ﾏ ﾓ ﾄ,7129.1,3061044
27.09,10000,ｾｲｶｺﾞｳｹｲ,44,ｵ ｵ ｲ ﾀ,127.51,151025
27.09,10000,ｾｲｶｺﾞｳｹｲ,45,ﾐ ﾔ ｻﾞ ｷ,85143.4,20637409
27.09,10000,ｾｲｶｺﾞｳｹｲ,46,ｶ ｺﾞ ｼ ﾏ,9412,7474458
27.09,10000,ｾｲｶｺﾞｳｹｲ,47,ｵ ｷ ﾅ ﾜ,130.38,227578
27.09,10000,ｾｲｶｺﾞｳｹｲ,150,ﾕ ﾆ ﾕ ｳ,433873.14,112617033
27.09,30000,ﾔｻｲ,0,*ｺﾞｳｹｲ*,6131128.22,1386483739
27.09,30000,ﾔｻｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,3210616.64,469672856
27.09,30000,ﾔｻｲ,2,ｱ ｵ ﾓ ﾘ,187257.25,82967413
27.09,30000,ﾔｻｲ,3,ｲ ﾜ ﾃ,28657.7,8971063
27.09,30000,ﾔｻｲ,4,ﾐ ﾔ ｷﾞ,207.65,511049
27.09,30000,ﾔｻｲ,5,ｱ ｷ ﾀ,3590.91,1579499
27.09,30000,ﾔｻｲ,6,ﾔ ﾏ ｶﾞ ﾀ,55308.86,24510145
27.09,30000,ﾔｻｲ,7,ﾌ ｸ ｼ ﾏ,30483.7,12027192
27.09,30000,ﾔｻｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,155243.12,82256293
27.09,30000,ﾔｻｲ,9,ﾄ ﾁ ｷﾞ,3814.8,2288568
27.09,30000,ﾔｻｲ,10,ｸﾞ ﾝ ﾏ,873011.53,129370085
27.09,30000,ﾔｻｲ,11,ｻ ｲ ﾀ ﾏ,2565.2,1136213
27.09,30000,ﾔｻｲ,12,ﾁ ﾊﾞ,84783.9,33865290
27.09,30000,ﾔｻｲ,13,ﾄ ｳ ｷ ﾖ ｳ,14.2,11642
27.09,30000,ﾔｻｲ,14,ｶ ﾅ ｶﾞ ﾜ,452.6,390225
27.09,30000,ﾔｻｲ,15,ﾆ ｲ ｶﾞ ﾀ,8665.3,6524865
27.09,30000,ﾔｻｲ,19,ﾔ ﾏ ﾅ ｼ,177024.1,60223402
27.09,30000,ﾔｻｲ,20,ﾅ ｶﾞ ﾉ,974669.77,245092128
27.09,30000,ﾔｻｲ,21,ｷﾞ ﾌ,238.58,158389
27.09,30000,ﾔｻｲ,22,ｼ ｽﾞ ｵ ｶ,199491.84,121711153
27.09,30000,ﾔｻｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,30773.55,20856763
27.09,30000,ﾔｻｲ,23,ｱ ｲ ﾁ,4750.46,12153924
27.09,30000,ﾔｻｲ,24,ﾐ ｴ,1431.56,558479
27.09,30000,ﾔｻｲ,26,ｷ ﾖ ｳ ﾄ,187.95,295467
27.09,30000,ﾔｻｲ,27,ｵ ｵ ｻ ｶ,11,11232
27.09,30000,ﾔｻｲ,28,ﾋ ﾖ ｳ ｺﾞ,3631.5,638236
27.09,30000,ﾔｻｲ,29,ﾅ ﾗ,190,167400
27.09,30000,ﾔｻｲ,30,ﾜ ｶ ﾔ ﾏ,280.9,39258
27.09,30000,ﾔｻｲ,33,ｵ ｶ ﾔ ﾏ,62.4,113454
27.09,30000,ﾔｻｲ,34,ﾋ ﾛ ｼ ﾏ,25,35640
27.09,30000,ﾔｻｲ,36,ﾄ ｸ ｼ ﾏ,490.69,286383
27.09,30000,ﾔｻｲ,37,ｶ ｶﾞ ﾜ,1499,236412
27.09,30000,ﾔｻｲ,38,ｴ ﾋ ﾒ,680,359316
27.09,30000,ﾔｻｲ,39,ｺ ｳ ﾁ,19632.85,16902098
27.09,30000,ﾔｻｲ,40,ﾌ ｸ ｵ ｶ,74.55,231941
27.09,30000,ﾔｻｲ,41,ｻ ｶﾞ,4687.15,5178676
27.09,30000,ﾔｻｲ,42,ﾅ ｶﾞ ｻ ｷ,6.2,6426
27.09,30000,ﾔｻｲ,43,ｸ ﾏ ﾓ ﾄ,4119.1,2608416
27.09,30000,ﾔｻｲ,44,ｵ ｵ ｲ ﾀ,127.51,151025
27.09,30000,ﾔｻｲ,45,ﾐ ﾔ ｻﾞ ｷ,17812.9,8282392
27.09,30000,ﾔｻｲ,46,ｶ ｺﾞ ｼ ﾏ,9352,7358520
27.09,30000,ﾔｻｲ,47,ｵ ｷ ﾅ ﾜ,1.58,8446
27.09,30000,ﾔｻｲ,150,ﾕ ﾆ ﾕ ｳ,35202.72,26736365
27.09,30001,ｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,1059184.64,179311862
27.09,30001,ｺﾝｻｲﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,902842.22,122173650
27.09,30001,ｺﾝｻｲﾙｲ,2,ｱ ｵ ﾓ ﾘ,58735.5,9023119
27.09,30001,ｺﾝｻｲﾙｲ,3,ｲ ﾜ ﾃ,4000,463482
27.09,30001,ｺﾝｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,67259.6,38811690
27.09,30001,ｺﾝｻｲﾙｲ,10,ｸﾞ ﾝ ﾏ,8570,2468124
27.09,30001,ｺﾝｻｲﾙｲ,11,ｻ ｲ ﾀ ﾏ,401.3,81226
27.09,30001,ｺﾝｻｲﾙｲ,12,ﾁ ﾊﾞ,6840.85,2784206
27.09,30001,ｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,7811.13,1883239
27.09,30001,ｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,156.64,97032
27.09,30001,ｺﾝｻｲﾙｲ,23,ｱ ｲ ﾁ,127.82,460490
27.09,30001,ｺﾝｻｲﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,1430,703512
27.09,30001,ｺﾝｻｲﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,400,273564
27.09,30001,ｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,609.58,88528
27.09,30015,ﾀﾞｲｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,539324,64399374
27.09,30015,ﾀﾞｲｺﾝﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,496095,60002208
27.09,30015,ﾀﾞｲｺﾝﾙｲ,2,ｱ ｵ ﾓ ﾘ,39185,3925692
27.09,30015,ﾀﾞｲｺﾝﾙｲ,3,ｲ ﾜ ﾃ,4000,463482
27.09,30015,ﾀﾞｲｺﾝﾙｲ,10,ｸﾞ ﾝ ﾏ,34,6264
27.09,30015,ﾀﾞｲｺﾝﾙｲ,11,ｻ ｲ ﾀ ﾏ,10,1728
27.09,70100,ﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,494435,59300640
27.09,70100,ﾀﾞｲｺﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,483735,58190886
27.09,70100,ﾀﾞｲｺﾝ,2,ｱ ｵ ﾓ ﾘ,10700,1109754
27.09,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,44845,5090742
27.09,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,12360,1811322
27.09,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,2,ｱ ｵ ﾓ ﾘ,28485,2815938
27.09,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,3,ｲ ﾜ ﾃ,4000,463482
27.09,70130,ｶﾗﾐﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,44,7992
27.09,70130,ｶﾗﾐﾀﾞｲｺﾝ,10,ｸﾞ ﾝ ﾏ,34,6264
27.09,70130,ｶﾗﾐﾀﾞｲｺﾝ,11,ｻ ｲ ﾀ ﾏ,10,1728
27.09,30020,ｶﾌﾞﾙｲ,0,*ｺﾞｳｹｲ*,16964.65,4497787
27.09,30020,ｶﾌﾞﾙｲ,2,ｱ ｵ ﾓ ﾘ,11721.5,2907619
27.09,30020,ｶﾌﾞﾙｲ,11,ｻ ｲ ﾀ ﾏ,391.3,79498
27.09,30020,ｶﾌﾞﾙｲ,12,ﾁ ﾊﾞ,4776.85,1486370
27.09,30020,ｶﾌﾞﾙｲ,20,ﾅ ｶﾞ ﾉ,75,24300
27.09,70230,ｺｶﾌﾞ,0,*ｺﾞｳｹｲ*,16964.65,4497787
27.09,70230,ｺｶﾌﾞ,2,ｱ ｵ ﾓ ﾘ,11721.5,2907619
27.09,70230,ｺｶﾌﾞ,11,ｻ ｲ ﾀ ﾏ,391.3,79498
27.09,70230,ｺｶﾌﾞ,12,ﾁ ﾊﾞ,4776.85,1486370
27.09,70230,ｺｶﾌﾞ,20,ﾅ ｶﾞ ﾉ,75,24300
27.09,30030,ﾆﾝｼﾞﾝﾙｲ,0,*ｺﾞｳｹｲ*,407267.22,62228682
27.09,30030,ﾆﾝｼﾞﾝﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,406747.22,62171442
27.09,30030,ﾆﾝｼﾞﾝﾙｲ,2,ｱ ｵ ﾓ ﾘ,520,57240
27.09,70300,ﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,407267.22,62228682
27.09,70300,ﾆﾝｼﾞﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,406747.22,62171442
27.09,70300,ﾆﾝｼﾞﾝ,2,ｱ ｵ ﾓ ﾘ,520,57240
27.09,30040,ｺﾞﾎﾞｳﾙｲ,0,*ｺﾞｳｹｲ*,25781.64,7308516
27.09,30040,ｺﾞﾎﾞｳﾙｲ,2,ｱ ｵ ﾓ ﾘ,7309,2132568
27.09,30040,ｺﾞﾎﾞｳﾙｲ,10,ｸﾞ ﾝ ﾏ,8536,2461860
27.09,30040,ｺﾞﾎﾞｳﾙｲ,12,ﾁ ﾊﾞ,152,66528
27.09,30040,ｺﾞﾎﾞｳﾙｲ,20,ﾅ ｶﾞ ﾉ,7680,1819908
27.09,30040,ｺﾞﾎﾞｳﾙｲ,22,ｼ ｽﾞ ｵ ｶ,74.64,49620
27.09,30040,ｺﾞﾎﾞｳﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,1430,703512
27.09,30040,ｺﾞﾎﾞｳﾙｲ,150,ﾕ ﾆ ﾕ ｳ,600,74520
27.09,70400,ｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,23461,6167772
27.09,70400,ｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,6170,1619244
27.09,70400,ｺﾞﾎﾞｳ,10,ｸﾞ ﾝ ﾏ,8536,2461860
27.09,70400,ｺﾞﾎﾞｳ,20,ﾅ ｶﾞ ﾉ,7680,1819908
27.09,70400,ｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,475,192240
27.09,70400,ｺﾞﾎﾞｳ,150,ﾕ ﾆ ﾕ ｳ,600,74520
27.09,70410,ｱﾗｲｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,2116.3,1035442
27.09,70410,ｱﾗｲｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,1139,513324
27.09,70410,ｱﾗｲｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,22.3,10846
27.09,70410,ｱﾗｲｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,955,511272
27.09,70420,ｷﾘｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,52.34,38774
27.09,70420,ｷﾘｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,52.34,38774
27.09,70450,ｻﾗﾀﾞｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,152,66528
27.09,70450,ｻﾗﾀﾞｺﾞﾎﾞｳ,12,ﾁ ﾊﾞ,152,66528
27.09,30060,ﾚﾝｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,69653.6,40363974
27.09,30060,ﾚﾝｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,67259.6,38811690
27.09,30060,ﾚﾝｺﾝﾙｲ,12,ﾁ ﾊﾞ,1912,1231308
27.09,30060,ﾚﾝｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,82,47412
27.09,30060,ﾚﾝｺﾝﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,400,273564
27.09,70600,ﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,19278,11264400
27.09,70600,ﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,16884,9712116
27.09,70600,ﾚﾝｺﾝ,12,ﾁ ﾊﾞ,1912,1231308
27.09,70600,ﾚﾝｺﾝ,22,ｼ ｽﾞ ｵ ｶ,82,47412
27.09,70600,ﾚﾝｺﾝ,46,ｶ ｺﾞ ｼ ﾏ,400,273564
27.09,70603,ﾜｾﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,50375.6,29099574
27.09,70603,ﾜｾﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,50375.6,29099574
27.09,30080,ﾗﾃﾞｲｼﾕﾙｲ,0,*ｺﾞｳｹｲ*,127.82,460490
27.09,30080,ﾗﾃﾞｲｼﾕﾙｲ,23,ｱ ｲ ﾁ,127.82,460490
27.09,70910,ﾗﾃﾞｲｼﾕ,0,*ｺﾞｳｹｲ*,127.82,460490
27.09,70910,ﾗﾃﾞｲｼﾕ,23,ｱ ｲ ﾁ,127.82,460490
27.09,30090,ｿﾉﾀｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,65.71,53039
27.09,30090,ｿﾉﾀｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,56.13,39031
27.09,30090,ｿﾉﾀｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,9.58,14008
27.09,70920,ﾋﾞ-ﾂ,0,*ｺﾞｳｹｲ*,65.71,53039
27.09,70920,ﾋﾞ-ﾂ,20,ﾅ ｶﾞ ﾉ,56.13,39031
27.09,70920,ﾋﾞ-ﾂ,150,ﾕ ﾆ ﾕ ｳ,9.58,14008
27.09,30002,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1155106.27,157675532
27.09,30002,ｷﾔﾍﾞﾂﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,221180,32835359
27.09,30002,ｷﾔﾍﾞﾂﾙｲ,2,ｱ ｵ ﾓ ﾘ,7540,1079352
27.09,30002,ｷﾔﾍﾞﾂﾙｲ,3,ｲ ﾜ ﾃ,18190,2868804
27.09,30002,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,600,76140
27.09,30002,ｷﾔﾍﾞﾂﾙｲ,10,ｸﾞ ﾝ ﾏ,821495.02,107931998
27.09,30002,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,10,702
27.09,30002,ｷﾔﾍﾞﾂﾙｲ,20,ﾅ ｶﾞ ﾉ,83446,12365655
27.09,30002,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,2580,421308
27.09,30002,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,65.25,96214
27.09,31010,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1155046.27,157663868
27.09,31010,ｷﾔﾍﾞﾂﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,221180,32835359
27.09,31010,ｷﾔﾍﾞﾂﾙｲ,2,ｱ ｵ ﾓ ﾘ,7540,1079352
27.09,31010,ｷﾔﾍﾞﾂﾙｲ,3,ｲ ﾜ ﾃ,18190,2868804
27.09,31010,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,600,76140
27.09,31010,ｷﾔﾍﾞﾂﾙｲ,10,ｸﾞ ﾝ ﾏ,821495.02,107931998
27.09,31010,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,10,702
27.09,31010,ｷﾔﾍﾞﾂﾙｲ,20,ﾅ ｶﾞ ﾉ,83386,12353991
27.09,31010,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,2580,421308
27.09,31010,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,65.25,96214
27.09,71700,ｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,843095.02,113169950
27.09,71700,ｷﾔﾍﾞﾂ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,221180,32835359
27.09,71700,ｷﾔﾍﾞﾂ,2,ｱ ｵ ﾓ ﾘ,7540,1079352
27.09,71700,ｷﾔﾍﾞﾂ,3,ｲ ﾜ ﾃ,18190,2868804
27.09,71700,ｷﾔﾍﾞﾂ,8,ｲ ﾊﾞ ﾗ ｷﾞ,600,76140
27.09,71700,ｷﾔﾍﾞﾂ,10,ｸﾞ ﾝ ﾏ,509755.02,63542880
27.09,71700,ｷﾔﾍﾞﾂ,20,ﾅ ｶﾞ ﾉ,83250,12346107
27.09,71700,ｷﾔﾍﾞﾂ,22,ｼ ｽﾞ ｵ ｶ,2580,421308
27.09,71710,ﾊﾙｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,311740,44389118
27.09,71710,ﾊﾙｷﾔﾍﾞﾂ,10,ｸﾞ ﾝ ﾏ,311740,44389118
27.09,71703,ｻﾎﾞｲﾍﾞﾂ,0,*ｺﾞｳｹｲ*,146,8586
27.09,71703,ｻﾎﾞｲﾍﾞﾂ,12,ﾁ ﾊﾞ,10,702
27.09,71703,ｻﾎﾞｲﾍﾞﾂ,20,ﾅ ｶﾞ ﾉ,136,7884
27.09,71740,ｹｰﾙ,0,*ｺﾞｳｹｲ*,65.25,96214
27.09,71740,ｹｰﾙ,150,ﾕ ﾆ ﾕ ｳ,65.25,96214
27.09,31020,ｸﾞﾘ-ﾝﾎﾞ-ﾙﾙｲ,0,*ｺﾞｳｹｲ*,60,11664
27.09,31020,ｸﾞﾘ-ﾝﾎﾞ-ﾙﾙｲ,20,ﾅ ｶﾞ ﾉ,60,11664
27.09,71730,ｸﾞﾘ-ﾝﾎﾞ-ﾙ,0,*ｺﾞｳｹｲ*,60,11664
27.09,71730,ｸﾞﾘ-ﾝﾎﾞ-ﾙ,20,ﾅ ｶﾞ ﾉ,60,11664
27.09,30003,ﾚﾀｽﾙｲ,0,*ｺﾞｳｹｲ*,227410.6,57432565
27.09,30003,ﾚﾀｽﾙｲ,3,ｲ ﾜ ﾃ,23,10800
27.09,30003,ﾚﾀｽﾙｲ,12,ﾁ ﾊﾞ,184,60588
27.09,30003,ﾚﾀｽﾙｲ,20,ﾅ ｶﾞ ﾉ,227185.6,57359103
27.09,30003,ﾚﾀｽﾙｲ,22,ｼ ｽﾞ ｵ ｶ,18,2074
27.09,32010,ﾚﾀｽ,0,*ｺﾞｳｹｲ*,181711.4,39386791
27.09,32010,ﾚﾀｽ,3,ｲ ﾜ ﾃ,23,10800
27.09,32010,ﾚﾀｽ,12,ﾁ ﾊﾞ,184,60588
27.09,32010,ﾚﾀｽ,20,ﾅ ｶﾞ ﾉ,181486.4,39313329
27.09,32010,ﾚﾀｽ,22,ｼ ｽﾞ ｵ ｶ,18,2074
27.09,73400,ﾚﾀｽ,0,*ｺﾞｳｹｲ*,181448,39279633
27.09,73400,ﾚﾀｽ,20,ﾅ ｶﾞ ﾉ,181430,39277559
27.09,73400,ﾚﾀｽ,22,ｼ ｽﾞ ｵ ｶ,18,2074
27.09,73460,ﾌﾘﾙ.ﾚﾀｽ,0,*ｺﾞｳｹｲ*,207,71388
27.09,73460,ﾌﾘﾙ.ﾚﾀｽ,3,ｲ ﾜ ﾃ,23,10800
27.09,73460,ﾌﾘﾙ.ﾚﾀｽ,12,ﾁ ﾊﾞ,184,60588
27.09,73441,ﾛﾒｲﾝ.ﾚﾀｽ,0,*ｺﾞｳｹｲ*,56.4,35770
27.09,73441,ﾛﾒｲﾝ.ﾚﾀｽ,20,ﾅ ｶﾞ ﾉ,56.4,35770
27.09,32020,ｻﾆ-ﾚﾀｽﾙｲ,0,*ｺﾞｳｹｲ*,45699.2,18045774
27.09,32020,ｻﾆ-ﾚﾀｽﾙｲ,20,ﾅ ｶﾞ ﾉ,45699.2,18045774
27.09,73410,ｻﾆ-ﾚﾀｽ,0,*ｺﾞｳｹｲ*,26900,10489122
27.09,73410,ｻﾆ-ﾚﾀｽ,20,ﾅ ｶﾞ ﾉ,26900,10489122
27.09,73420,Gﾘ-ﾌﾚﾀｽ,0,*ｺﾞｳｹｲ*,18790,7553844
27.09,73420,Gﾘ-ﾌﾚﾀｽ,20,ﾅ ｶﾞ ﾉ,18790,7553844
27.09,73411,ﾋﾟﾝｸﾛｰｽﾀｰﾚﾀｽ,0,*ｺﾞｳｹｲ*,9.2,2808
27.09,73411,ﾋﾟﾝｸﾛｰｽﾀｰﾚﾀｽ,20,ﾅ ｶﾞ ﾉ,9.2,2808
27.09,30004,ﾖｳｹｲｻｲﾙｲ,0,*ｺﾞｳｹｲ*,864298.8,294890583
27.09,30004,ﾖｳｹｲｻｲﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,107325.1,33235571
27.09,30004,ﾖｳｹｲｻｲﾙｲ,2,ｱ ｵ ﾓ ﾘ,42321.6,22731764
27.09,30004,ﾖｳｹｲｻｲﾙｲ,3,ｲ ﾜ ﾃ,221,198990
27.09,30004,ﾖｳｹｲｻｲﾙｲ,4,ﾐ ﾔ ｷﾞ,147,202392
27.09,30004,ﾖｳｹｲｻｲﾙｲ,5,ｱ ｷ ﾀ,60,104328
27.09,30004,ﾖｳｹｲｻｲﾙｲ,7,ﾌ ｸ ｼ ﾏ,54,34128
27.09,30004,ﾖｳｹｲｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,31358.82,20376830
27.09,30004,ﾖｳｹｲｻｲﾙｲ,9,ﾄ ﾁ ｷﾞ,760.8,1044192
27.09,30004,ﾖｳｹｲｻｲﾙｲ,10,ｸﾞ ﾝ ﾏ,5631.3,2626236
27.09,30004,ﾖｳｹｲｻｲﾙｲ,11,ｻ ｲ ﾀ ﾏ,405.8,271717
27.09,30004,ﾖｳｹｲｻｲﾙｲ,12,ﾁ ﾊﾞ,1606.89,2042458
27.09,30004,ﾖｳｹｲｻｲﾙｲ,13,ﾄ ｳ ｷ ﾖ ｳ,14.2,11642
27.09,30004,ﾖｳｹｲｻｲﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,215,186030
27.09,30004,ﾖｳｹｲｻｲﾙｲ,15,ﾆ ｲ ｶﾞ ﾀ,48,34992
27.09,30004,ﾖｳｹｲｻｲﾙｲ,19,ﾔ ﾏ ﾅ ｼ,207.2,130464
27.09,30004,ﾖｳｹｲｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,581471.45,139386288
27.09,30004,ﾖｳｹｲｻｲﾙｲ,21,ｷﾞ ﾌ,63.46,80040
27.09,30004,ﾖｳｹｲｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,68043.45,51089533
27.09,30004,ﾖｳｹｲｻｲﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,6343.35,4290950
27.09,30004,ﾖｳｹｲｻｲﾙｲ,23,ｱ ｲ ﾁ,283.5,305316
