年月,品名コード,品名,地区コード,地区名,数量(kg),金額(円)
27.03,10000,ｾｲｶｺﾞｳｹｲ,0,*ｺﾞｳｹｲ*,11138040.83,2204068357
27.03,10000,ｾｲｶｺﾞｳｹｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2866635.51,317092075
27.03,10000,ｾｲｶｺﾞｳｹｲ,2,ｱ ｵ ﾓ ﾘ,350496.92,107221969
27.03,10000,ｾｲｶｺﾞｳｹｲ,3,ｲ ﾜ ﾃ,1079.5,748473
27.03,10000,ｾｲｶｺﾞｳｹｲ,4,ﾐ ﾔ ｷﾞ,1025.75,659743
27.03,10000,ｾｲｶｺﾞｳｹｲ,5,ｱ ｷ ﾀ,383.15,1071209
27.03,10000,ｾｲｶｺﾞｳｹｲ,6,ﾔ ﾏ ｶﾞ ﾀ,973.75,1872709
27.03,10000,ｾｲｶｺﾞｳｹｲ,7,ﾌ ｸ ｼ ﾏ,71,234036
27.03,10000,ｾｲｶｺﾞｳｹｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,517509.85,131782881
27.03,10000,ｾｲｶｺﾞｳｹｲ,9,ﾄ ﾁ ｷﾞ,10933.68,5530377
27.03,10000,ｾｲｶｺﾞｳｹｲ,10,ｸﾞ ﾝ ﾏ,87997.84,36541929
27.03,10000,ｾｲｶｺﾞｳｹｲ,11,ｻ ｲ ﾀ ﾏ,31760.78,14205941
27.03,10000,ｾｲｶｺﾞｳｹｲ,12,ﾁ ﾊﾞ,581816.95,90696200
27.03,10000,ｾｲｶｺﾞｳｹｲ,13,ﾄ ｳ ｷ ﾖ ｳ,34.2,41882
27.03,10000,ｾｲｶｺﾞｳｹｲ,14,ｶ ﾅ ｶﾞ ﾜ,389316.7,27545444
27.03,10000,ｾｲｶｺﾞｳｹｲ,15,ﾆ ｲ ｶﾞ ﾀ,3488,2157494
27.03,10000,ｾｲｶｺﾞｳｹｲ,19,ﾔ ﾏ ﾅ ｼ,3,4210
27.03,10000,ｾｲｶｺﾞｳｹｲ,20,ﾅ ｶﾞ ﾉ,109395.05,32891979
27.03,10000,ｾｲｶｺﾞｳｹｲ,21,ｷﾞ ﾌ,23770.76,4333507
27.03,10000,ｾｲｶｺﾞｳｹｲ,22,ｼ ｽﾞ ｵ ｶ,2087566.93,634157618
27.03,10000,ｾｲｶｺﾞｳｹｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,98761.98,41010254
27.03,10000,ｾｲｶｺﾞｳｹｲ,23,ｱ ｲ ﾁ,838506.6,96463243
27.03,10000,ｾｲｶｺﾞｳｹｲ,24,ﾐ ｴ,11426.86,3900704
27.03,10000,ｾｲｶｺﾞｳｹｲ,26,ｷ ﾖ ｳ ﾄ,104.25,139040
27.03,10000,ｾｲｶｺﾞｳｹｲ,28,ﾋ ﾖ ｳ ｺﾞ,113899,12245029
27.03,10000,ｾｲｶｺﾞｳｹｲ,29,ﾅ ﾗ,80,75600
27.03,10000,ｾｲｶｺﾞｳｹｲ,30,ﾜ ｶ ﾔ ﾏ,16212,2734173
27.03,10000,ｾｲｶｺﾞｳｹｲ,32,ｼ ﾏ ﾈ,3,5184
27.03,10000,ｾｲｶｺﾞｳｹｲ,33,ｵ ｶ ﾔ ﾏ,23.55,83484
27.03,10000,ｾｲｶｺﾞｳｹｲ,36,ﾄ ｸ ｼ ﾏ,158006.04,22635137
27.03,10000,ｾｲｶｺﾞｳｹｲ,37,ｶ ｶﾞ ﾜ,301.3,365213
27.03,10000,ｾｲｶｺﾞｳｹｲ,38,ｴ ﾋ ﾒ,6033.04,1968147
27.03,10000,ｾｲｶｺﾞｳｹｲ,39,ｺ ｳ ﾁ,23304.1,20133166
27.03,10000,ｾｲｶｺﾞｳｹｲ,40,ﾌ ｸ ｵ ｶ,2842,2203518
27.03,10000,ｾｲｶｺﾞｳｹｲ,41,ｻ ｶﾞ,19534.86,23106967
27.03,10000,ｾｲｶｺﾞｳｹｲ,42,ﾅ ｶﾞ ｻ ｷ,13573.12,2162383
27.03,10000,ｾｲｶｺﾞｳｹｲ,43,ｸ ﾏ ﾓ ﾄ,153154.02,73191164
27.03,10000,ｾｲｶｺﾞｳｹｲ,44,ｵ ｵ ｲ ﾀ,1120,242838
27.03,10000,ｾｲｶｺﾞｳｹｲ,45,ﾐ ﾔ ｻﾞ ｷ,77825.45,40971167
27.03,10000,ｾｲｶｺﾞｳｹｲ,46,ｶ ｺﾞ ｼ ﾏ,105202.55,40266008
27.03,10000,ｾｲｶｺﾞｳｹｲ,47,ｵ ｷ ﾅ ﾜ,1835.71,589421
27.03,10000,ｾｲｶｺﾞｳｹｲ,150,ﾕ ﾆ ﾕ ｳ,2432032.08,410786841
27.03,30000,ﾔｻｲ,0,*ｺﾞｳｹｲ*,7830143.39,1415821964
27.03,30000,ﾔｻｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2866605.51,317066155
27.03,30000,ﾔｻｲ,2,ｱ ｵ ﾓ ﾘ,42802.2,17423486
27.03,30000,ﾔｻｲ,3,ｲ ﾜ ﾃ,1079.5,748473
27.03,30000,ﾔｻｲ,4,ﾐ ﾔ ｷﾞ,1025.75,659743
27.03,30000,ﾔｻｲ,5,ｱ ｷ ﾀ,383.15,1071209
27.03,30000,ﾔｻｲ,6,ﾔ ﾏ ｶﾞ ﾀ,923.75,1854349
27.03,30000,ﾔｻｲ,7,ﾌ ｸ ｼ ﾏ,51,219996
27.03,30000,ﾔｻｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,516689.65,130931469
27.03,30000,ﾔｻｲ,9,ﾄ ﾁ ｷﾞ,10698.08,5144169
27.03,30000,ﾔｻｲ,10,ｸﾞ ﾝ ﾏ,87461.44,36381009
27.03,30000,ﾔｻｲ,11,ｻ ｲ ﾀ ﾏ,31297.78,14048777
27.03,30000,ﾔｻｲ,12,ﾁ ﾊﾞ,581816.95,90696200
27.03,30000,ﾔｻｲ,13,ﾄ ｳ ｷ ﾖ ｳ,34.2,41882
27.03,30000,ﾔｻｲ,14,ｶ ﾅ ｶﾞ ﾜ,389316.7,27545444
27.03,30000,ﾔｻｲ,15,ﾆ ｲ ｶﾞ ﾀ,3445.5,2122988
27.03,30000,ﾔｻｲ,19,ﾔ ﾏ ﾅ ｼ,3,4210
27.03,30000,ﾔｻｲ,20,ﾅ ｶﾞ ﾉ,109347.05,32780847
27.03,30000,ﾔｻｲ,21,ｷﾞ ﾌ,2162.86,1083789
27.03,30000,ﾔｻｲ,22,ｼ ｽﾞ ｵ ｶ,1510596.3,350252786
27.03,30000,ﾔｻｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,41079.94,19741081
27.03,30000,ﾔｻｲ,23,ｱ ｲ ﾁ,837794.7,96222087
27.03,30000,ﾔｻｲ,24,ﾐ ｴ,1557.36,1523937
27.03,30000,ﾔｻｲ,26,ｷ ﾖ ｳ ﾄ,104.25,139040
27.03,30000,ﾔｻｲ,28,ﾋ ﾖ ｳ ｺﾞ,113899,12245029
27.03,30000,ﾔｻｲ,29,ﾅ ﾗ,80,75600
27.03,30000,ﾔｻｲ,30,ﾜ ｶ ﾔ ﾏ,16,51840
27.03,30000,ﾔｻｲ,32,ｼ ﾏ ﾈ,3,5184
27.03,30000,ﾔｻｲ,33,ｵ ｶ ﾔ ﾏ,23.55,83484
27.03,30000,ﾔｻｲ,36,ﾄ ｸ ｼ ﾏ,158006.04,22635137
27.03,30000,ﾔｻｲ,37,ｶ ｶﾞ ﾜ,301.3,365213
27.03,30000,ﾔｻｲ,38,ｴ ﾋ ﾒ,2190,896508
27.03,30000,ﾔｻｲ,39,ｺ ｳ ﾁ,23304.1,20133166
27.03,30000,ﾔｻｲ,40,ﾌ ｸ ｵ ｶ,2438,1502760
27.03,30000,ﾔｻｲ,41,ｻ ｶﾞ,19453.1,22984625
27.03,30000,ﾔｻｲ,42,ﾅ ｶﾞ ｻ ｷ,13472.32,2017663
27.03,30000,ﾔｻｲ,43,ｸ ﾏ ﾓ ﾄ,142194.7,68975363
27.03,30000,ﾔｻｲ,44,ｵ ｵ ｲ ﾀ,1116,240678
27.03,30000,ﾔｻｲ,45,ﾐ ﾔ ｻﾞ ｷ,76970.15,40261499
27.03,30000,ﾔｻｲ,46,ｶ ｺﾞ ｼ ﾏ,101561.8,39258989
27.03,30000,ﾔｻｲ,47,ｵ ｷ ﾅ ﾜ,1835.71,589421
27.03,30000,ﾔｻｲ,150,ﾕ ﾆ ﾕ ｳ,137002,35796679
27.03,30001,ｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,1409164.25,186683532
27.03,30001,ｺﾝｻｲﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,97.2,8398
27.03,30001,ｺﾝｻｲﾙｲ,2,ｱ ｵ ﾓ ﾘ,31433.4,6919851
27.03,30001,ｺﾝｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,102861.6,52569063
27.03,30001,ｺﾝｻｲﾙｲ,10,ｸﾞ ﾝ ﾏ,4298,406080
27.03,30001,ｺﾝｻｲﾙｲ,11,ｻ ｲ ﾀ ﾏ,42,4536
27.03,30001,ｺﾝｻｲﾙｲ,12,ﾁ ﾊﾞ,424756.05,44991652
27.03,30001,ｺﾝｻｲﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,244000,16053554
27.03,30001,ｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,35.8,24046
27.03,30001,ｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,392434,35138184
27.03,30001,ｺﾝｻｲﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,14128,3976128
27.03,30001,ｺﾝｻｲﾙｲ,23,ｱ ｲ ﾁ,29094,1504224
27.03,30001,ｺﾝｻｲﾙｲ,30,ﾜ ｶ ﾔ ﾏ,16,51840
27.03,30001,ｺﾝｻｲﾙｲ,36,ﾄ ｸ ｼ ﾏ,157440,21806928
27.03,30001,ｺﾝｻｲﾙｲ,37,ｶ ｶﾞ ﾜ,22,7171
27.03,30001,ｺﾝｻｲﾙｲ,40,ﾌ ｸ ｵ ｶ,36,73872
27.03,30001,ｺﾝｻｲﾙｲ,43,ｸ ﾏ ﾓ ﾄ,1434,1231038
27.03,30001,ｺﾝｻｲﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,5000,324000
27.03,30001,ｺﾝｻｲﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,265,269676
27.03,30001,ｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,1771.2,1323291
27.03,30015,ﾀﾞｲｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,734194,58130257
27.03,30015,ﾀﾞｲｺﾝﾙｲ,10,ｸﾞ ﾝ ﾏ,9,3672
27.03,30015,ﾀﾞｲｺﾝﾙｲ,12,ﾁ ﾊﾞ,125525,12713226
27.03,30015,ﾀﾞｲｺﾝﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,243930,16040594
27.03,30015,ﾀﾞｲｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,359970,29041637
27.03,30015,ﾀﾞｲｺﾝﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,4760,331128
27.03,70100,ﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,145285,11726484
27.03,70100,ﾀﾞｲｺﾝ,12,ﾁ ﾊﾞ,19090,1993416
27.03,70100,ﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,126195,9733068
27.03,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,588900,46400101
27.03,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,12,ﾁ ﾊﾞ,106435,10719810
27.03,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,14,ｶ ﾅ ｶﾞ ﾜ,243930,16040594
27.03,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,233775,19308569
27.03,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,4760,331128
27.03,70130,ｶﾗﾐﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,9,3672
27.03,70130,ｶﾗﾐﾀﾞｲｺﾝ,10,ｸﾞ ﾝ ﾏ,9,3672
27.03,30020,ｶﾌﾞﾙｲ,0,*ｺﾞｳｹｲ*,25773.95,4860333
27.03,30020,ｶﾌﾞﾙｲ,11,ｻ ｲ ﾀ ﾏ,42,4536
27.03,30020,ｶﾌﾞﾙｲ,12,ﾁ ﾊﾞ,14278.25,2935576
27.03,30020,ｶﾌﾞﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,70,12960
27.03,30020,ｶﾌﾞﾙｲ,22,ｼ ｽﾞ ｵ ｶ,5267.1,934578
27.03,30020,ｶﾌﾞﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,6116.6,972683
27.03,70230,ｺｶﾌﾞ,0,*ｺﾞｳｹｲ*,25773.95,4860333
27.03,70230,ｺｶﾌﾞ,11,ｻ ｲ ﾀ ﾏ,42,4536
27.03,70230,ｺｶﾌﾞ,12,ﾁ ﾊﾞ,14278.25,2935576
27.03,70230,ｺｶﾌﾞ,14,ｶ ﾅ ｶﾞ ﾜ,70,12960
27.03,70230,ｺｶﾌﾞ,22,ｼ ｽﾞ ｵ ｶ,5267.1,934578
27.03,70230,ｺｶﾌﾞ,221,ｼ ｽﾞ ｵ ｶ ｼ,6116.6,972683
27.03,30030,ﾆﾝｼﾞﾝﾙｲ,0,*ｺﾞｳｹｲ*,513814.5,56100859
27.03,30030,ﾆﾝｼﾞﾝﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,97.2,8398
27.03,30030,ﾆﾝｼﾞﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,12938,1226457
27.03,30030,ﾆﾝｼﾞﾝﾙｲ,12,ﾁ ﾊﾞ,284952.8,29342850
27.03,30030,ﾆﾝｼﾞﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,24534.5,2292527
27.03,30030,ﾆﾝｼﾞﾝﾙｲ,23,ｱ ｲ ﾁ,28830,1092528
27.03,30030,ﾆﾝｼﾞﾝﾙｲ,36,ﾄ ｸ ｼ ﾏ,157440,21806928
27.03,30030,ﾆﾝｼﾞﾝﾙｲ,37,ｶ ｶﾞ ﾜ,22,7171
27.03,30030,ﾆﾝｼﾞﾝﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,5000,324000
27.03,70300,ﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,513792.5,56093688
27.03,70300,ﾆﾝｼﾞﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,97.2,8398
27.03,70300,ﾆﾝｼﾞﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,12938,1226457
27.03,70300,ﾆﾝｼﾞﾝ,12,ﾁ ﾊﾞ,284952.8,29342850
27.03,70300,ﾆﾝｼﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,24534.5,2292527
27.03,70300,ﾆﾝｼﾞﾝ,23,ｱ ｲ ﾁ,28830,1092528
27.03,70300,ﾆﾝｼﾞﾝ,36,ﾄ ｸ ｼ ﾏ,157440,21806928
27.03,70300,ﾆﾝｼﾞﾝ,45,ﾐ ﾔ ｻﾞ ｷ,5000,324000
27.03,70310,ｷﾝﾄｷﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,22,7171
27.03,70310,ｷﾝﾄｷﾆﾝｼﾞﾝ,37,ｶ ｶﾞ ﾜ,22,7171
27.03,30040,ｺﾞﾎﾞｳﾙｲ,0,*ｺﾞｳｹｲ*,37620.1,8148261
27.03,30040,ｺﾞﾎﾞｳﾙｲ,2,ｱ ｵ ﾓ ﾘ,31433.4,6919851
27.03,30040,ｺﾞﾎﾞｳﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,560,70092
27.03,30040,ｺﾞﾎﾞｳﾙｲ,10,ｸﾞ ﾝ ﾏ,4289,402408
27.03,30040,ｺﾞﾎﾞｳﾙｲ,22,ｼ ｽﾞ ｵ ｶ,200.7,143766
27.03,30040,ｺﾞﾎﾞｳﾙｲ,43,ｸ ﾏ ﾓ ﾄ,820,512406
27.03,30040,ｺﾞﾎﾞｳﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,167,84348
27.03,30040,ｺﾞﾎﾞｳﾙｲ,150,ﾕ ﾆ ﾕ ｳ,150,15390
27.03,70400,ｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,32467,6701678
27.03,70400,ｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,26481,5617034
27.03,70400,ｺﾞﾎﾞｳ,8,ｲ ﾊﾞ ﾗ ｷﾞ,560,70092
27.03,70400,ｺﾞﾎﾞｳ,10,ｸﾞ ﾝ ﾏ,4289,402408
27.03,70400,ｺﾞﾎﾞｳ,43,ｸ ﾏ ﾓ ﾄ,820,512406
27.03,70400,ｺﾞﾎﾞｳ,46,ｶ ｺﾞ ｼ ﾏ,167,84348
27.03,70400,ｺﾞﾎﾞｳ,150,ﾕ ﾆ ﾕ ｳ,150,15390
27.03,70410,ｱﾗｲｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,4968.5,1310565
27.03,70410,ｱﾗｲｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,4952.4,1302817
27.03,70410,ｱﾗｲｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,16.1,7748
27.03,70420,ｷﾘｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,184.6,136018
27.03,70420,ｷﾘｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,184.6,136018
27.03,30050,ﾀｹﾉｺﾙｲ,0,*ｺﾞｳｹｲ*,7868.9,7584842
27.03,30050,ﾀｹﾉｺﾙｲ,22,ｼ ｽﾞ ｵ ｶ,2353.5,2661481
27.03,30050,ﾀｹﾉｺﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,3139.4,2600929
27.03,30050,ﾀｹﾉｺﾙｲ,30,ﾜ ｶ ﾔ ﾏ,16,51840
27.03,30050,ﾀｹﾉｺﾙｲ,40,ﾌ ｸ ｵ ｶ,36,73872
27.03,30050,ﾀｹﾉｺﾙｲ,43,ｸ ﾏ ﾓ ﾄ,614,718632
27.03,30050,ﾀｹﾉｺﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,98,185328
27.03,30050,ﾀｹﾉｺﾙｲ,150,ﾕ ﾆ ﾕ ｳ,1612,1292760
27.03,70500,ﾀｹﾉｺ,0,*ｺﾞｳｹｲ*,7868.9,7584842
27.03,70500,ﾀｹﾉｺ,22,ｼ ｽﾞ ｵ ｶ,2353.5,2661481
27.03,70500,ﾀｹﾉｺ,221,ｼ ｽﾞ ｵ ｶ ｼ,3139.4,2600929
27.03,70500,ﾀｹﾉｺ,30,ﾜ ｶ ﾔ ﾏ,16,51840
27.03,70500,ﾀｹﾉｺ,40,ﾌ ｸ ｵ ｶ,36,73872
27.03,70500,ﾀｹﾉｺ,43,ｸ ﾏ ﾓ ﾄ,614,718632
27.03,70500,ﾀｹﾉｺ,46,ｶ ｺﾞ ｼ ﾏ,98,185328
27.03,70500,ﾀｹﾉｺ,150,ﾕ ﾆ ﾕ ｳ,1612,1292760
27.03,30060,ﾚﾝｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,89578.6,51400926
27.03,30060,ﾚﾝｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,89363.6,51272514
27.03,30060,ﾚﾝｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,103,57024
27.03,30060,ﾚﾝｺﾝﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,112,71388
27.03,70600,ﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,89578.6,51400926
27.03,70600,ﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,89363.6,51272514
27.03,70600,ﾚﾝｺﾝ,22,ｼ ｽﾞ ｵ ｶ,103,57024
27.03,70600,ﾚﾝｺﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,112,71388
27.03,30080,ﾗﾃﾞｲｼﾕﾙｲ,0,*ｺﾞｳｹｲ*,264,411696
27.03,30080,ﾗﾃﾞｲｼﾕﾙｲ,23,ｱ ｲ ﾁ,264,411696
27.03,70910,ﾗﾃﾞｲｼﾕ,0,*ｺﾞｳｹｲ*,264,411696
27.03,70910,ﾗﾃﾞｲｼﾕ,23,ｱ ｲ ﾁ,264,411696
27.03,30090,ｿﾉﾀｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,50.2,46358
27.03,30090,ｿﾉﾀｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,35.8,24046
27.03,30090,ｿﾉﾀｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,5.2,7171
27.03,30090,ｿﾉﾀｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,9.2,15141
27.03,70920,ﾋﾞ-ﾂ,0,*ｺﾞｳｹｲ*,46.6,39360
27.03,70920,ﾋﾞ-ﾂ,20,ﾅ ｶﾞ ﾉ,35.8,24046
27.03,70920,ﾋﾞ-ﾂ,22,ｼ ｽﾞ ｵ ｶ,5.2,7171
27.03,70920,ﾋﾞ-ﾂ,150,ﾕ ﾆ ﾕ ｳ,5.6,8143
27.03,70930,ﾊﾟ-ｽﾆﾂﾌﾟ,0,*ｺﾞｳｹｲ*,3.6,6998
27.03,70930,ﾊﾟ-ｽﾆﾂﾌﾟ,150,ﾕ ﾆ ﾕ ｳ,3.6,6998
27.03,30002,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1127844.4,83969260
27.03,30002,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,42750,3297100
27.03,30002,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,24900,2070036
27.03,30002,ｷﾔﾍﾞﾂﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,144842,11159740
27.03,30002,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,260565,16279113
27.03,30002,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,1822.4,167832
27.03,30002,ｷﾔﾍﾞﾂﾙｲ,23,ｱ ｲ ﾁ,652905,50985935
27.03,30002,ｷﾔﾍﾞﾂﾙｲ,43,ｸ ﾏ ﾓ ﾄ,56,3456
27.03,30002,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,4,6048
27.03,31010,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1127844.4,83969260
27.03,31010,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,42750,3297100
27.03,31010,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,24900,2070036
27.03,31010,ｷﾔﾍﾞﾂﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,144842,11159740
27.03,31010,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,260565,16279113
27.03,31010,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,1822.4,167832
27.03,31010,ｷﾔﾍﾞﾂﾙｲ,23,ｱ ｲ ﾁ,652905,50985935
27.03,31010,ｷﾔﾍﾞﾂﾙｲ,43,ｸ ﾏ ﾓ ﾄ,56,3456
27.03,31010,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,4,6048
27.03,71700,ｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,438172.4,28576611
27.03,71700,ｷﾔﾍﾞﾂ,8,ｲ ﾊﾞ ﾗ ｷﾞ,35150,2568100
27.03,71700,ｷﾔﾍﾞﾂ,12,ﾁ ﾊﾞ,24900,2070036
27.03,71700,ｷﾔﾍﾞﾂ,14,ｶ ﾅ ｶﾞ ﾜ,22240,682692
27.03,71700,ｷﾔﾍﾞﾂ,22,ｼ ｽﾞ ｵ ｶ,132645,6656475
27.03,71700,ｷﾔﾍﾞﾂ,221,ｼ ｽﾞ ｵ ｶ ｼ,1452.4,131760
27.03,71700,ｷﾔﾍﾞﾂ,23,ｱ ｲ ﾁ,221785,16467548
27.03,71702,ｼﾝｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,4680,318708
27.03,71702,ｼﾝｷﾔﾍﾞﾂ,221,ｼ ｽﾞ ｵ ｶ ｼ,370,36072
27.03,71702,ｼﾝｷﾔﾍﾞﾂ,23,ｱ ｲ ﾁ,4310,282636
27.03,71720,ｿｳｼﾕﾝｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,67122,4198511
27.03,71720,ｿｳｼﾕﾝｷﾔﾍﾞﾂ,14,ｶ ﾅ ｶﾞ ﾜ,67122,4198511
27.03,71710,ﾊﾙｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,617810,50865926
27.03,71710,ﾊﾙｷﾔﾍﾞﾂ,8,ｲ ﾊﾞ ﾗ ｷﾞ,7600,729000
27.03,71710,ﾊﾙｷﾔﾍﾞﾂ,14,ｶ ﾅ ｶﾞ ﾜ,55480,6278537
27.03,71710,ﾊﾙｷﾔﾍﾞﾂ,22,ｼ ｽﾞ ｵ ｶ,127920,9622638
27.03,71710,ﾊﾙｷﾔﾍﾞﾂ,23,ｱ ｲ ﾁ,426810,34235751
27.03,71703,ｻﾎﾞｲﾍﾞﾂ,0,*ｺﾞｳｹｲ*,60,9504
27.03,71703,ｻﾎﾞｲﾍﾞﾂ,43,ｸ ﾏ ﾓ ﾄ,56,3456
27.03,71703,ｻﾎﾞｲﾍﾞﾂ,150,ﾕ ﾆ ﾕ ｳ,4,6048
27.03,30003,ﾚﾀｽﾙｲ,0,*ｺﾞｳｹｲ*,223738.14,48168832
27.03,30003,ﾚﾀｽﾙｲ,4,ﾐ ﾔ ｷﾞ,14,2808
27.03,30003,ﾚﾀｽﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,17813.4,6397847
27.03,30003,ﾚﾀｽﾙｲ,9,ﾄ ﾁ ｷﾞ,480,139968
27.03,30003,ﾚﾀｽﾙｲ,11,ｻ ｲ ﾀ ﾏ,2.2,2505
27.03,30003,ﾚﾀｽﾙｲ,12,ﾁ ﾊﾞ,1020,213840
27.03,30003,ﾚﾀｽﾙｲ,22,ｼ ｽﾞ ｵ ｶ,203986.9,41221211
27.03,30003,ﾚﾀｽﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,61.64,22821
27.03,30003,ﾚﾀｽﾙｲ,23,ｱ ｲ ﾁ,340,160380
27.03,30003,ﾚﾀｽﾙｲ,33,ｵ ｶ ﾔ ﾏ,6,2700
27.03,30003,ﾚﾀｽﾙｲ,40,ﾌ ｸ ｵ ｶ,14,4752
27.03,32010,ﾚﾀｽ,0,*ｺﾞｳｹｲ*,193854.38,37191289
27.03,32010,ﾚﾀｽ,4,ﾐ ﾔ ｷﾞ,14,2808
27.03,32010,ﾚﾀｽ,8,ｲ ﾊﾞ ﾗ ｷﾞ,9777.4,2260075
27.03,32010,ﾚﾀｽ,9,ﾄ ﾁ ｷﾞ,480,139968
27.03,32010,ﾚﾀｽ,11,ｻ ｲ ﾀ ﾏ,2.2,2505
27.03,32010,ﾚﾀｽ,12,ﾁ ﾊﾞ,10,2808
