年月,品名コード,品名,地区コード,地区名,数量(kg),金額(円)
27.06,10000,ｾｲｶｺﾞｳｹｲ,0,*ｺﾞｳｹｲ*,7182797.33,1755558187
27.06,10000,ｾｲｶｺﾞｳｹｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,38449.38,21048981
27.06,10000,ｾｲｶｺﾞｳｹｲ,2,ｱ ｵ ﾓ ﾘ,392439.35,91002655
27.06,10000,ｾｲｶｺﾞｳｹｲ,3,ｲ ﾜ ﾃ,2818.95,1470177
27.06,10000,ｾｲｶｺﾞｳｹｲ,4,ﾐ ﾔ ｷﾞ,587.7,468226
27.06,10000,ｾｲｶｺﾞｳｹｲ,5,ｱ ｷ ﾀ,218.3,572497
27.06,10000,ｾｲｶｺﾞｳｹｲ,6,ﾔ ﾏ ｶﾞ ﾀ,95189.3,53847920
27.06,10000,ｾｲｶｺﾞｳｹｲ,7,ﾌ ｸ ｼ ﾏ,8917.3,3002033
27.06,10000,ｾｲｶｺﾞｳｹｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,875331.83,155734282
27.06,10000,ｾｲｶｺﾞｳｹｲ,9,ﾄ ﾁ ｷﾞ,12667.4,1934570
27.06,10000,ｾｲｶｺﾞｳｹｲ,10,ｸﾞ ﾝ ﾏ,126725.2,25207306
27.06,10000,ｾｲｶｺﾞｳｹｲ,11,ｻ ｲ ﾀ ﾏ,45757.55,12655577
27.06,10000,ｾｲｶｺﾞｳｹｲ,12,ﾁ ﾊﾞ,545574.64,110017542
27.06,10000,ｾｲｶｺﾞｳｹｲ,13,ﾄ ｳ ｷ ﾖ ｳ,59.53,14277
27.06,10000,ｾｲｶｺﾞｳｹｲ,14,ｶ ﾅ ｶﾞ ﾜ,69948.85,4953276
27.06,10000,ｾｲｶｺﾞｳｹｲ,15,ﾆ ｲ ｶﾞ ﾀ,12304.9,4847850
27.06,10000,ｾｲｶｺﾞｳｹｲ,16,ﾄ ﾔ ﾏ,30,21060
27.06,10000,ｾｲｶｺﾞｳｹｲ,17,ｲ ｼ ｶ ﾜ,240,142560
27.06,10000,ｾｲｶｺﾞｳｹｲ,19,ﾔ ﾏ ﾅ ｼ,190826.36,73107757
27.06,10000,ｾｲｶｺﾞｳｹｲ,20,ﾅ ｶﾞ ﾉ,433649.57,89832318
27.06,10000,ｾｲｶｺﾞｳｹｲ,21,ｷﾞ ﾌ,22888.02,3333798
27.06,10000,ｾｲｶｺﾞｳｹｲ,22,ｼ ｽﾞ ｵ ｶ,1024713.71,353316851
27.06,10000,ｾｲｶｺﾞｳｹｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,82777.16,33353923
27.06,10000,ｾｲｶｺﾞｳｹｲ,23,ｱ ｲ ﾁ,294820.65,58514261
27.06,10000,ｾｲｶｺﾞｳｹｲ,24,ﾐ ｴ,1705.82,1699688
27.06,10000,ｾｲｶｺﾞｳｹｲ,26,ｷ ﾖ ｳ ﾄ,124.3,116187
27.06,10000,ｾｲｶｺﾞｳｹｲ,27,ｵ ｵ ｻ ｶ,7507.2,8218930
27.06,10000,ｾｲｶｺﾞｳｹｲ,28,ﾋ ﾖ ｳ ｺﾞ,21270,3603258
27.06,10000,ｾｲｶｺﾞｳｹｲ,29,ﾅ ﾗ,425.5,249858
27.06,10000,ｾｲｶｺﾞｳｹｲ,30,ﾜ ｶ ﾔ ﾏ,26347.4,9876655
27.06,10000,ｾｲｶｺﾞｳｹｲ,31,ﾄ ﾂ ﾄ ﾘ,3082,2360016
27.06,10000,ｾｲｶｺﾞｳｹｲ,32,ｼ ﾏ ﾈ,3280,4159188
27.06,10000,ｾｲｶｺﾞｳｹｲ,33,ｵ ｶ ﾔ ﾏ,261.55,256673
27.06,10000,ｾｲｶｺﾞｳｹｲ,36,ﾄ ｸ ｼ ﾏ,27237.62,4920997
27.06,10000,ｾｲｶｺﾞｳｹｲ,37,ｶ ｶﾞ ﾜ,267001.5,39277872
27.06,10000,ｾｲｶｺﾞｳｹｲ,38,ｴ ﾋ ﾒ,7036.06,2451244
27.06,10000,ｾｲｶｺﾞｳｹｲ,39,ｺ ｳ ﾁ,28795,19750780
27.06,10000,ｾｲｶｺﾞｳｹｲ,40,ﾌ ｸ ｵ ｶ,586,483948
27.06,10000,ｾｲｶｺﾞｳｹｲ,41,ｻ ｶﾞ,263747,51475596
27.06,10000,ｾｲｶｺﾞｳｹｲ,42,ﾅ ｶﾞ ｻ ｷ,68945,18942876
27.06,10000,ｾｲｶｺﾞｳｹｲ,43,ｸ ﾏ ﾓ ﾄ,263198.25,87805415
27.06,10000,ｾｲｶｺﾞｳｹｲ,44,ｵ ｵ ｲ ﾀ,160.31,92134
27.06,10000,ｾｲｶｺﾞｳｹｲ,45,ﾐ ﾔ ｻﾞ ｷ,12768.4,7483481
27.06,10000,ｾｲｶｺﾞｳｹｲ,46,ｶ ｺﾞ ｼ ﾏ,67594.75,27739161
27.06,10000,ｾｲｶｺﾞｳｹｲ,47,ｵ ｷ ﾅ ﾜ,395.65,225028
27.06,10000,ｾｲｶｺﾞｳｹｲ,150,ﾕ ﾆ ﾕ ｳ,1834392.37,365969505
27.06,30000,ﾔｻｲ,0,*ｺﾞｳｹｲ*,4707872.31,1142658811
27.06,30000,ﾔｻｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,38077.98,20613081
27.06,30000,ﾔｻｲ,2,ｱ ｵ ﾓ ﾘ,307528.35,51153775
27.06,30000,ﾔｻｲ,3,ｲ ﾜ ﾃ,2818.95,1470177
27.06,30000,ﾔｻｲ,4,ﾐ ﾔ ｷﾞ,587.7,468226
27.06,30000,ﾔｻｲ,5,ｱ ｷ ﾀ,218.3,572497
27.06,30000,ﾔｻｲ,6,ﾔ ﾏ ｶﾞ ﾀ,75042.55,20578968
27.06,30000,ﾔｻｲ,7,ﾌ ｸ ｼ ﾏ,8897.3,2987993
27.06,30000,ﾔｻｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,739886.83,127152768
27.06,30000,ﾔｻｲ,9,ﾄ ﾁ ｷﾞ,12667.4,1934570
27.06,30000,ﾔｻｲ,10,ｸﾞ ﾝ ﾏ,126347.9,25091854
27.06,30000,ﾔｻｲ,11,ｻ ｲ ﾀ ﾏ,45405.55,12536646
27.06,30000,ﾔｻｲ,12,ﾁ ﾊﾞ,544526.64,109754346
27.06,30000,ﾔｻｲ,13,ﾄ ｳ ｷ ﾖ ｳ,59.53,14277
27.06,30000,ﾔｻｲ,14,ｶ ﾅ ｶﾞ ﾜ,69948.85,4953276
27.06,30000,ﾔｻｲ,15,ﾆ ｲ ｶﾞ ﾀ,6471.2,3364956
27.06,30000,ﾔｻｲ,16,ﾄ ﾔ ﾏ,30,21060
27.06,30000,ﾔｻｲ,17,ｲ ｼ ｶ ﾜ,240,142560
27.06,30000,ﾔｻｲ,19,ﾔ ﾏ ﾅ ｼ,157167.5,47290396
27.06,30000,ﾔｻｲ,20,ﾅ ｶﾞ ﾉ,429375.67,87535919
27.06,30000,ﾔｻｲ,21,ｷﾞ ﾌ,4448.52,496957
27.06,30000,ﾔｻｲ,22,ｼ ｽﾞ ｵ ｶ,808767.56,275808349
27.06,30000,ﾔｻｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,49948.02,25109962
27.06,30000,ﾔｻｲ,23,ｱ ｲ ﾁ,218674.45,44259600
27.06,30000,ﾔｻｲ,24,ﾐ ｴ,1705.82,1699688
27.06,30000,ﾔｻｲ,26,ｷ ﾖ ｳ ﾄ,124.3,116187
27.06,30000,ﾔｻｲ,27,ｵ ｵ ｻ ｶ,66,77652
27.06,30000,ﾔｻｲ,28,ﾋ ﾖ ｳ ｺﾞ,21270,3603258
27.06,30000,ﾔｻｲ,29,ﾅ ﾗ,425.5,249858
27.06,30000,ﾔｻｲ,30,ﾜ ｶ ﾔ ﾏ,24443,8964864
27.06,30000,ﾔｻｲ,31,ﾄ ﾂ ﾄ ﾘ,3082,2360016
27.06,30000,ﾔｻｲ,33,ｵ ｶ ﾔ ﾏ,207.75,166817
27.06,30000,ﾔｻｲ,36,ﾄ ｸ ｼ ﾏ,27237.62,4920997
27.06,30000,ﾔｻｲ,37,ｶ ｶﾞ ﾜ,267001.5,39277872
27.06,30000,ﾔｻｲ,39,ｺ ｳ ﾁ,28675,19310140
27.06,30000,ﾔｻｲ,40,ﾌ ｸ ｵ ｶ,586,483948
27.06,30000,ﾔｻｲ,41,ｻ ｶﾞ,261644.8,51136487
27.06,30000,ﾔｻｲ,42,ﾅ ｶﾞ ｻ ｷ,68736,18671277
27.06,30000,ﾔｻｲ,43,ｸ ﾏ ﾓ ﾄ,191393.25,69138636
27.06,30000,ﾔｻｲ,44,ｵ ｵ ｲ ﾀ,160.31,92134
27.06,30000,ﾔｻｲ,45,ﾐ ﾔ ｻﾞ ｷ,11287.7,5385257
27.06,30000,ﾔｻｲ,46,ｶ ｺﾞ ｼ ﾏ,67249,27435114
27.06,30000,ﾔｻｲ,47,ｵ ｷ ﾅ ﾜ,395.65,225028
27.06,30000,ﾔｻｲ,150,ﾕ ﾆ ﾕ ｳ,85044.36,26031368
27.06,30001,ｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,699273.01,113080695
27.06,30001,ｺﾝｻｲﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,8520,1129680
27.06,30001,ｺﾝｻｲﾙｲ,2,ｱ ｵ ﾓ ﾘ,253910.4,25301781
27.06,30001,ｺﾝｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,56583.1,11642377
27.06,30001,ｺﾝｻｲﾙｲ,9,ﾄ ﾁ ｷﾞ,1288,194400
27.06,30001,ｺﾝｻｲﾙｲ,10,ｸﾞ ﾝ ﾏ,6633,2087079
27.06,30001,ｺﾝｻｲﾙｲ,11,ｻ ｲ ﾀ ﾏ,984.5,133299
27.06,30001,ｺﾝｻｲﾙｲ,12,ﾁ ﾊﾞ,259968.05,49625970
27.06,30001,ｺﾝｻｲﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,7,25920
27.06,30001,ｺﾝｻｲﾙｲ,19,ﾔ ﾏ ﾅ ｼ,40,35100
27.06,30001,ｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,10,5400
27.06,30001,ｺﾝｻｲﾙｲ,21,ｷﾞ ﾌ,4260,414072
27.06,30001,ｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,50878.6,6583844
27.06,30001,ｺﾝｻｲﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,2623.6,158296
27.06,30001,ｺﾝｻｲﾙｲ,23,ｱ ｲ ﾁ,269,511704
27.06,30001,ｺﾝｻｲﾙｲ,28,ﾋ ﾖ ｳ ｺﾞ,6940,1667196
27.06,30001,ｺﾝｻｲﾙｲ,30,ﾜ ｶ ﾔ ﾏ,4930,1121364
27.06,30001,ｺﾝｻｲﾙｲ,36,ﾄ ｸ ｼ ﾏ,26954.6,4747733
27.06,30001,ｺﾝｻｲﾙｲ,42,ﾅ ｶﾞ ｻ ｷ,5970,1211220
27.06,30001,ｺﾝｻｲﾙｲ,43,ｸ ﾏ ﾓ ﾄ,5991,5548851
27.06,30001,ｺﾝｻｲﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,1619,830952
27.06,30001,ｺﾝｻｲﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,28,6955
27.06,30001,ｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,865.16,97502
27.06,30015,ﾀﾞｲｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,324824.5,27795879
27.06,30015,ﾀﾞｲｺﾝﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,8020,1033992
27.06,30015,ﾀﾞｲｺﾝﾙｲ,2,ｱ ｵ ﾓ ﾘ,237800,21942333
27.06,30015,ﾀﾞｲｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,38150,2296511
27.06,30015,ﾀﾞｲｺﾝﾙｲ,10,ｸﾞ ﾝ ﾏ,9,2085
27.06,30015,ﾀﾞｲｺﾝﾙｲ,11,ｻ ｲ ﾀ ﾏ,12,2268
27.06,30015,ﾀﾞｲｺﾝﾙｲ,12,ﾁ ﾊﾞ,25370,1576044
27.06,30015,ﾀﾞｲｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,13035,829116
27.06,30015,ﾀﾞｲｺﾝﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,2428.5,113530
27.06,70100,ﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,2293.5,180495
27.06,70100,ﾀﾞｲｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,110,14315
27.06,70100,ﾀﾞｲｺﾝ,12,ﾁ ﾊﾞ,100,5400
27.06,70100,ﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,2055,158814
27.06,70100,ﾀﾞｲｺﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,28.5,1966
27.06,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,322430,27600620
27.06,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,8020,1033992
27.06,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,2,ｱ ｵ ﾓ ﾘ,237800,21942333
27.06,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,37960,2271785
27.06,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,12,ﾁ ﾊﾞ,25270,1570644
27.06,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,10980,670302
27.06,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,2400,111564
27.06,70130,ｶﾗﾐﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,21,4353
27.06,70130,ｶﾗﾐﾀﾞｲｺﾝ,10,ｸﾞ ﾝ ﾏ,9,2085
27.06,70130,ｶﾗﾐﾀﾞｲｺﾝ,11,ｻ ｲ ﾀ ﾏ,12,2268
27.06,70106,ﾊﾂｷﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,80,10411
27.06,70106,ﾊﾂｷﾀﾞｲｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,80,10411
27.06,30020,ｶﾌﾞﾙｲ,0,*ｺﾞｳｹｲ*,17135.65,3664466
27.06,30020,ｶﾌﾞﾙｲ,2,ｱ ｵ ﾓ ﾘ,10323.4,2223072
27.06,30020,ｶﾌﾞﾙｲ,9,ﾄ ﾁ ｷﾞ,1288,194400
27.06,30020,ｶﾌﾞﾙｲ,11,ｻ ｲ ﾀ ﾏ,772.5,112023
27.06,30020,ｶﾌﾞﾙｲ,12,ﾁ ﾊﾞ,4580.95,1027274
27.06,30020,ｶﾌﾞﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,7,25920
27.06,30020,ｶﾌﾞﾙｲ,22,ｼ ｽﾞ ｵ ｶ,156.8,81561
27.06,30020,ｶﾌﾞﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,7,216
27.06,70230,ｺｶﾌﾞ,0,*ｺﾞｳｹｲ*,17135.65,3664466
27.06,70230,ｺｶﾌﾞ,2,ｱ ｵ ﾓ ﾘ,10323.4,2223072
27.06,70230,ｺｶﾌﾞ,9,ﾄ ﾁ ｷﾞ,1288,194400
27.06,70230,ｺｶﾌﾞ,11,ｻ ｲ ﾀ ﾏ,772.5,112023
27.06,70230,ｺｶﾌﾞ,12,ﾁ ﾊﾞ,4580.95,1027274
27.06,70230,ｺｶﾌﾞ,14,ｶ ﾅ ｶﾞ ﾜ,7,25920
27.06,70230,ｺｶﾌﾞ,22,ｼ ｽﾞ ｵ ｶ,156.8,81561
27.06,70230,ｺｶﾌﾞ,221,ｼ ｽﾞ ｵ ｶ ｼ,7,216
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,0,*ｺﾞｳｹｲ*,328019.8,61495660
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,500,95688
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,11770,2242944
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,11,ｻ ｲ ﾀ ﾏ,200,19008
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,12,ﾁ ﾊﾞ,228591.1,44303212
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,21,ｷﾞ ﾌ,4260,414072
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,37530.1,5601576
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,16,1296
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,28,ﾋ ﾖ ｳ ｺﾞ,6940,1667196
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,30,ﾜ ｶ ﾔ ﾏ,4930,1121364
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,36,ﾄ ｸ ｼ ﾏ,26954.6,4747733
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,42,ﾅ ｶﾞ ｻ ｷ,5970,1211220
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,43,ｸ ﾏ ﾓ ﾄ,330,63396
27.06,30030,ﾆﾝｼﾞﾝﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,28,6955
27.06,70300,ﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,328019.8,61495660
27.06,70300,ﾆﾝｼﾞﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,500,95688
27.06,70300,ﾆﾝｼﾞﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,11770,2242944
27.06,70300,ﾆﾝｼﾞﾝ,11,ｻ ｲ ﾀ ﾏ,200,19008
27.06,70300,ﾆﾝｼﾞﾝ,12,ﾁ ﾊﾞ,228591.1,44303212
27.06,70300,ﾆﾝｼﾞﾝ,21,ｷﾞ ﾌ,4260,414072
27.06,70300,ﾆﾝｼﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,37530.1,5601576
27.06,70300,ﾆﾝｼﾞﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,16,1296
27.06,70300,ﾆﾝｼﾞﾝ,28,ﾋ ﾖ ｳ ｺﾞ,6940,1667196
27.06,70300,ﾆﾝｼﾞﾝ,30,ﾜ ｶ ﾔ ﾏ,4930,1121364
27.06,70300,ﾆﾝｼﾞﾝ,36,ﾄ ｸ ｼ ﾏ,26954.6,4747733
27.06,70300,ﾆﾝｼﾞﾝ,42,ﾅ ｶﾞ ｻ ｷ,5970,1211220
27.06,70300,ﾆﾝｼﾞﾝ,43,ｸ ﾏ ﾓ ﾄ,330,63396
27.06,70300,ﾆﾝｼﾞﾝ,46,ｶ ｺﾞ ｼ ﾏ,28,6955
27.06,30040,ｺﾞﾎﾞｳﾙｲ,0,*ｺﾞｳｹｲ*,18164.3,5699649
27.06,30040,ｺﾞﾎﾞｳﾙｲ,2,ｱ ｵ ﾓ ﾘ,5787,1136376
27.06,30040,ｺﾞﾎﾞｳﾙｲ,10,ｸﾞ ﾝ ﾏ,6624,2084994
27.06,30040,ｺﾞﾎﾞｳﾙｲ,22,ｼ ｽﾞ ｵ ｶ,125.3,67044
27.06,30040,ｺﾞﾎﾞｳﾙｲ,43,ｸ ﾏ ﾓ ﾄ,3149,1491507
27.06,30040,ｺﾞﾎﾞｳﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,1619,830952
27.06,30040,ｺﾞﾎﾞｳﾙｲ,150,ﾕ ﾆ ﾕ ｳ,860,88776
27.06,70400,ｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,17472.5,5321619
27.06,70400,ｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,5757,1119960
27.06,70400,ｺﾞﾎﾞｳ,10,ｸﾞ ﾝ ﾏ,6624,2084994
27.06,70400,ｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,68.5,28998
27.06,70400,ｺﾞﾎﾞｳ,43,ｸ ﾏ ﾓ ﾄ,3149,1491507
27.06,70400,ｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,1014,507384
27.06,70400,ｺﾞﾎﾞｳ,150,ﾕ ﾆ ﾕ ｳ,860,88776
27.06,70410,ｱﾗｲｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,647,345120
27.06,70410,ｱﾗｲｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,30,16416
27.06,70410,ｱﾗｲｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,12,5136
27.06,70410,ｱﾗｲｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,605,323568
27.06,70420,ｷﾘｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,44.8,32910
27.06,70420,ｷﾘｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,44.8,32910
27.06,30050,ﾀｹﾉｺﾙｲ,0,*ｺﾞｳｹｲ*,201,46192
27.06,30050,ﾀｹﾉｺﾙｲ,22,ｼ ｽﾞ ｵ ｶ,31,4072
27.06,30050,ﾀｹﾉｺﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,170,42120
27.06,70502,ﾊﾁｸﾀｹﾉｺ,0,*ｺﾞｳｹｲ*,201,46192
27.06,70502,ﾊﾁｸﾀｹﾉｺ,22,ｼ ｽﾞ ｵ ｶ,31,4072
27.06,70502,ﾊﾁｸﾀｹﾉｺ,221,ｼ ｽﾞ ｵ ｶ ｼ,170,42120
27.06,30060,ﾚﾝｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,10624,13842252
27.06,30060,ﾚﾝｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,6646,7093764
27.06,30060,ﾚﾝｺﾝﾙｲ,12,ﾁ ﾊﾞ,1426,2719440
27.06,30060,ﾚﾝｺﾝﾙｲ,19,ﾔ ﾏ ﾅ ｼ,40,35100
27.06,30060,ﾚﾝｺﾝﾙｲ,43,ｸ ﾏ ﾓ ﾄ,2512,3993948
27.06,70600,ﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,5282,4416012
27.06,70600,ﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,5242,4380912
27.06,70600,ﾚﾝｺﾝ,19,ﾔ ﾏ ﾅ ｼ,40,35100
27.06,70610,ｼﾝﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,4102,6824412
27.06,70610,ｼﾝﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,228,242352
27.06,70610,ｼﾝﾚﾝｺﾝ,12,ﾁ ﾊﾞ,1426,2719440
27.06,70610,ｼﾝﾚﾝｺﾝ,43,ｸ ﾏ ﾓ ﾄ,2448,3862620
27.06,70604,ｱﾗｲﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,64,131328
27.06,70604,ｱﾗｲﾚﾝｺﾝ,43,ｸ ﾏ ﾓ ﾄ,64,131328
27.06,70603,ﾜｾﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,1176,2470500
27.06,70603,ﾜｾﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,1176,2470500
27.06,30080,ﾗﾃﾞｲｼﾕﾙｲ,0,*ｺﾞｳｹｲ*,271.1,512838
27.06,30080,ﾗﾃﾞｲｼﾕﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,2.1,1134
27.06,30080,ﾗﾃﾞｲｼﾕﾙｲ,23,ｱ ｲ ﾁ,269,511704
27.06,70910,ﾗﾃﾞｲｼﾕ,0,*ｺﾞｳｹｲ*,271.1,512838
27.06,70910,ﾗﾃﾞｲｼﾕ,221,ｼ ｽﾞ ｵ ｶ ｼ,2.1,1134
27.06,70910,ﾗﾃﾞｲｼﾕ,23,ｱ ｲ ﾁ,269,511704
27.06,30090,ｿﾉﾀｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,32.66,23759
27.06,30090,ｿﾉﾀｺﾝｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,17.1,9158
27.06,30090,ｿﾉﾀｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,10,5400
27.06,30090,ｿﾉﾀｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,0.4,475
27.06,30090,ｿﾉﾀｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,5.16,8726
27.06,70920,ﾋﾞ-ﾂ,0,*ｺﾞｳｹｲ*,32.66,23759
27.06,70920,ﾋﾞ-ﾂ,8,ｲ ﾊﾞ ﾗ ｷﾞ,17.1,9158
27.06,70920,ﾋﾞ-ﾂ,20,ﾅ ｶﾞ ﾉ,10,5400
27.06,70920,ﾋﾞ-ﾂ,22,ｼ ｽﾞ ｵ ｶ,0.4,475
27.06,70920,ﾋﾞ-ﾂ,150,ﾕ ﾆ ﾕ ｳ,5.16,8726
27.06,30002,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,943418.6,78180544
27.06,30002,ｷﾔﾍﾞﾂﾙｲ,2,ｱ ｵ ﾓ ﾘ,14930,1670652
27.06,30002,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,388040,31510010
27.06,30002,ｷﾔﾍﾞﾂﾙｲ,9,ﾄ ﾁ ｷﾞ,8030,529789
27.06,30002,ｷﾔﾍﾞﾂﾙｲ,10,ｸﾞ ﾝ ﾏ,55760,6211080
27.06,30002,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,185350,13817008
27.06,30002,ｷﾔﾍﾞﾂﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,69170,4336902
27.06,30002,ｷﾔﾍﾞﾂﾙｲ,20,ﾅ ｶﾞ ﾉ,47650,4126766
27.06,30002,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,50749,4177721
27.06,30002,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,379.5,20088
27.06,30002,ｷﾔﾍﾞﾂﾙｲ,23,ｱ ｲ ﾁ,123360,11776856
27.06,30002,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,0.1,3672
27.06,31010,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,937228.6,77679186
27.06,31010,ｷﾔﾍﾞﾂﾙｲ,2,ｱ ｵ ﾓ ﾘ,14930,1670652
27.06,31010,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,385640,31289884
27.06,31010,ｷﾔﾍﾞﾂﾙｲ,9,ﾄ ﾁ ｷﾞ,7540,482485
27.06,31010,ｷﾔﾍﾞﾂﾙｲ,10,ｸﾞ ﾝ ﾏ,55460,6191640
27.06,31010,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,185350,13817008
27.06,31010,ｷﾔﾍﾞﾂﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,69170,4336902
27.06,31010,ｷﾔﾍﾞﾂﾙｲ,20,ﾅ ｶﾞ ﾉ,44730,3920918
