年月,品名コード,品名,地区コード,地区名,数量(kg),金額(円)
27.10.,10000,ｾｲｶｺﾞｳｹｲ,0,*ｺﾞｳｹｲ*,7944183.73,1683407022
27.10.,10000,ｾｲｶｺﾞｳｹｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2979001.71,330887331
27.10.,10000,ｾｲｶｺﾞｳｹｲ,2,ｱ ｵ ﾓ ﾘ,325464.39,104467835
27.10.,10000,ｾｲｶｺﾞｳｹｲ,3,ｲ ﾜ ﾃ,17793.6,3885057
27.10.,10000,ｾｲｶｺﾞｳｹｲ,4,ﾐ ﾔ ｷﾞ,1225.55,731682
27.10.,10000,ｾｲｶｺﾞｳｹｲ,5,ｱ ｷ ﾀ,187.5,277031
27.10.,10000,ｾｲｶｺﾞｳｹｲ,6,ﾔ ﾏ ｶﾞ ﾀ,146891.1,38679999
27.10.,10000,ｾｲｶｺﾞｳｹｲ,7,ﾌ ｸ ｼ ﾏ,11885,3656351
27.10.,10000,ｾｲｶｺﾞｳｹｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,671090.98,162832060
27.10.,10000,ｾｲｶｺﾞｳｹｲ,9,ﾄ ﾁ ｷﾞ,21354.05,4757389
27.10.,10000,ｾｲｶｺﾞｳｹｲ,10,ｸﾞ ﾝ ﾏ,417851.38,65010856
27.10.,10000,ｾｲｶｺﾞｳｹｲ,11,ｻ ｲ ﾀ ﾏ,38782.96,15103389
27.10.,10000,ｾｲｶｺﾞｳｹｲ,12,ﾁ ﾊﾞ,342688.12,62300640
27.10.,10000,ｾｲｶｺﾞｳｹｲ,13,ﾄ ｳ ｷ ﾖ ｳ,122.2,46742
27.10.,10000,ｾｲｶｺﾞｳｹｲ,14,ｶ ﾅ ｶﾞ ﾜ,27360.3,3939859
27.10.,10000,ｾｲｶｺﾞｳｹｲ,15,ﾆ ｲ ｶﾞ ﾀ,8356,6089543
27.10.,10000,ｾｲｶｺﾞｳｹｲ,17,ｲ ｼ ｶ ﾜ,33.2,78948
27.10.,10000,ｾｲｶｺﾞｳｹｲ,18,ﾌ ｸ ｲ,20,2376
27.10.,10000,ｾｲｶｺﾞｳｹｲ,19,ﾔ ﾏ ﾅ ｼ,143612.65,46832233
27.10.,10000,ｾｲｶｺﾞｳｹｲ,20,ﾅ ｶﾞ ﾉ,1315477.02,331635861
27.10.,10000,ｾｲｶｺﾞｳｹｲ,21,ｷﾞ ﾌ,18597.44,3217342
27.10.,10000,ｾｲｶｺﾞｳｹｲ,22,ｼ ｽﾞ ｵ ｶ,567810.05,233273442
27.10.,10000,ｾｲｶｺﾞｳｹｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,67518.29,27428482
27.10.,10000,ｾｲｶｺﾞｳｹｲ,23,ｱ ｲ ﾁ,105157.82,34162228
27.10.,10000,ｾｲｶｺﾞｳｹｲ,24,ﾐ ｴ,169807.52,33295636
27.10.,10000,ｾｲｶｺﾞｳｹｲ,26,ｷ ﾖ ｳ ﾄ,759.45,557581
27.10.,10000,ｾｲｶｺﾞｳｹｲ,28,ﾋ ﾖ ｳ ｺﾞ,2880,405756
27.10.,10000,ｾｲｶｺﾞｳｹｲ,29,ﾅ ﾗ,29667.5,5352048
27.10.,10000,ｾｲｶｺﾞｳｹｲ,30,ﾜ ｶ ﾔ ﾏ,31156.1,6730300
27.10.,10000,ｾｲｶｺﾞｳｹｲ,33,ｵ ｶ ﾔ ﾏ,103,101088
27.10.,10000,ｾｲｶｺﾞｳｹｲ,34,ﾋ ﾛ ｼ ﾏ,448.8,501228
27.10.,10000,ｾｲｶｺﾞｳｹｲ,36,ﾄ ｸ ｼ ﾏ,891.77,511487
27.10.,10000,ｾｲｶｺﾞｳｹｲ,37,ｶ ｶﾞ ﾜ,547,450360
27.10.,10000,ｾｲｶｺﾞｳｹｲ,38,ｴ ﾋ ﾒ,4060,1966572
27.10.,10000,ｾｲｶｺﾞｳｹｲ,39,ｺ ｳ ﾁ,20464,17777437
27.10.,10000,ｾｲｶｺﾞｳｹｲ,40,ﾌ ｸ ｵ ｶ,231.3,382406
27.10.,10000,ｾｲｶｺﾞｳｹｲ,41,ｻ ｶﾞ,0.8,2030
27.10.,10000,ｾｲｶｺﾞｳｹｲ,42,ﾅ ｶﾞ ｻ ｷ,23.6,37325
27.10.,10000,ｾｲｶｺﾞｳｹｲ,43,ｸ ﾏ ﾓ ﾄ,28663.6,12411674
27.10.,10000,ｾｲｶｺﾞｳｹｲ,44,ｵ ｵ ｲ ﾀ,151.93,166039
27.10.,10000,ｾｲｶｺﾞｳｹｲ,45,ﾐ ﾔ ｻﾞ ｷ,5749.2,2553120
27.10.,10000,ｾｲｶｺﾞｳｹｲ,46,ｶ ｺﾞ ｼ ﾏ,19027,12559671
27.10.,10000,ｾｲｶｺﾞｳｹｲ,47,ｵ ｷ ﾅ ﾜ,80.91,100655
27.10.,10000,ｾｲｶｺﾞｳｹｲ,150,ﾕ ﾆ ﾕ ｳ,401188.94,108247933
27.10.,30000,ﾔｻｲ,0,*ｺﾞｳｹｲ*,6426007.93,1243813463
27.10.,30000,ﾔｻｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2976856.26,329949535
27.10.,30000,ﾔｻｲ,2,ｱ ｵ ﾓ ﾘ,150497.45,55937834
27.10.,30000,ﾔｻｲ,3,ｲ ﾜ ﾃ,17788.6,3871557
27.10.,30000,ﾔｻｲ,4,ﾐ ﾔ ｷﾞ,1225.55,731682
27.10.,30000,ﾔｻｲ,5,ｱ ｷ ﾀ,187.5,277031
27.10.,30000,ﾔｻｲ,6,ﾔ ﾏ ｶﾞ ﾀ,62541.3,18421997
27.10.,30000,ﾔｻｲ,7,ﾌ ｸ ｼ ﾏ,11856,3639870
27.10.,30000,ﾔｻｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,600975.48,142847772
27.10.,30000,ﾔｻｲ,9,ﾄ ﾁ ｷﾞ,21354.05,4757389
27.10.,30000,ﾔｻｲ,10,ｸﾞ ﾝ ﾏ,417473.08,64893568
27.10.,30000,ﾔｻｲ,11,ｻ ｲ ﾀ ﾏ,38500.96,15008930
27.10.,30000,ﾔｻｲ,12,ﾁ ﾊﾞ,342688.12,62300640
27.10.,30000,ﾔｻｲ,13,ﾄ ｳ ｷ ﾖ ｳ,122.2,46742
27.10.,30000,ﾔｻｲ,14,ｶ ﾅ ｶﾞ ﾜ,27360.3,3939859
27.10.,30000,ﾔｻｲ,15,ﾆ ｲ ｶﾞ ﾀ,8320.3,6060329
27.10.,30000,ﾔｻｲ,17,ｲ ｼ ｶ ﾜ,30,11988
27.10.,30000,ﾔｻｲ,18,ﾌ ｸ ｲ,20,2376
27.10.,30000,ﾔｻｲ,19,ﾔ ﾏ ﾅ ｼ,115024.5,29080815
27.10.,30000,ﾔｻｲ,20,ﾅ ｶﾞ ﾉ,1131716.52,217292097
27.10.,30000,ﾔｻｲ,21,ｷﾞ ﾌ,847.44,506570
27.10.,30000,ﾔｻｲ,22,ｼ ｽﾞ ｵ ｶ,321378.59,168381601
27.10.,30000,ﾔｻｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,37847.54,22591566
27.10.,30000,ﾔｻｲ,23,ｱ ｲ ﾁ,23535.82,16924598
27.10.,30000,ﾔｻｲ,24,ﾐ ｴ,1911.52,749796
27.10.,30000,ﾔｻｲ,26,ｷ ﾖ ｳ ﾄ,759.45,557581
27.10.,30000,ﾔｻｲ,28,ﾋ ﾖ ｳ ｺﾞ,2830,367956
27.10.,30000,ﾔｻｲ,29,ﾅ ﾗ,130,131760
27.10.,30000,ﾔｻｲ,30,ﾜ ｶ ﾔ ﾏ,2.6,10217
27.10.,30000,ﾔｻｲ,33,ｵ ｶ ﾔ ﾏ,103,101088
27.10.,30000,ﾔｻｲ,34,ﾋ ﾛ ｼ ﾏ,448.8,501228
27.10.,30000,ﾔｻｲ,36,ﾄ ｸ ｼ ﾏ,891.77,511487
27.10.,30000,ﾔｻｲ,37,ｶ ｶﾞ ﾜ,547,450360
27.10.,30000,ﾔｻｲ,38,ｴ ﾋ ﾒ,4060,1966572
27.10.,30000,ﾔｻｲ,39,ｺ ｳ ﾁ,20452,17755405
27.10.,30000,ﾔｻｲ,40,ﾌ ｸ ｵ ｶ,231.3,382406
27.10.,30000,ﾔｻｲ,41,ｻ ｶﾞ,0.8,2030
27.10.,30000,ﾔｻｲ,42,ﾅ ｶﾞ ｻ ｷ,23.6,37325
27.10.,30000,ﾔｻｲ,43,ｸ ﾏ ﾓ ﾄ,25678.6,12044668
27.10.,30000,ﾔｻｲ,44,ｵ ｵ ｲ ﾀ,151.93,166039
27.10.,30000,ﾔｻｲ,45,ﾐ ﾔ ｻﾞ ｷ,4770.5,1791612
27.10.,30000,ﾔｻｲ,46,ｶ ｺﾞ ｼ ﾏ,18450,12140820
27.10.,30000,ﾔｻｲ,47,ｵ ｷ ﾅ ﾜ,80.91,100655
27.10.,30000,ﾔｻｲ,150,ﾕ ﾆ ﾕ ｳ,36336.59,26568112
27.10.,30001,ｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,1186998.25,168240932
27.10.,30001,ｺﾝｻｲﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,815075.8,93233203
27.10.,30001,ｺﾝｻｲﾙｲ,2,ｱ ｵ ﾓ ﾘ,73701,11508070
27.10.,30001,ｺﾝｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,113477.6,42640236
27.10.,30001,ｺﾝｻｲﾙｲ,9,ﾄ ﾁ ｷﾞ,750,131760
27.10.,30001,ｺﾝｻｲﾙｲ,10,ｸﾞ ﾝ ﾏ,4804,1310796
27.10.,30001,ｺﾝｻｲﾙｲ,11,ｻ ｲ ﾀ ﾏ,10432.9,1691639
27.10.,30001,ｺﾝｻｲﾙｲ,12,ﾁ ﾊﾞ,148115.7,13664176
27.10.,30001,ｺﾝｻｲﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,84,15552
27.10.,30001,ｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,8936.55,1952294
27.10.,30001,ｺﾝｻｲﾙｲ,21,ｷﾞ ﾌ,50,14472
27.10.,30001,ｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,10027.6,1442635
27.10.,30001,ｺﾝｻｲﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,38.2,22853
27.10.,30001,ｺﾝｻｲﾙｲ,23,ｱ ｲ ﾁ,697,382752
27.10.,30001,ｺﾝｻｲﾙｲ,33,ｵ ｶ ﾔ ﾏ,30,17280
27.10.,30001,ｺﾝｻｲﾙｲ,37,ｶ ｶﾞ ﾜ,10,12960
27.10.,30001,ｺﾝｻｲﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,355,135810
27.10.,30001,ｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,412.9,64444
27.10.,30015,ﾀﾞｲｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,616994,60994350
27.10.,30015,ﾀﾞｲｺﾝﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,387475,40899870
27.10.,30015,ﾀﾞｲｺﾝﾙｲ,2,ｱ ｵ ﾓ ﾘ,54680,5885028
27.10.,30015,ﾀﾞｲｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,23530,1831680
27.10.,30015,ﾀﾞｲｺﾝﾙｲ,11,ｻ ｲ ﾀ ﾏ,2714,214920
27.10.,30015,ﾀﾞｲｺﾝﾙｲ,12,ﾁ ﾊﾞ,139535,11313918
27.10.,30015,ﾀﾞｲｺﾝﾙｲ,20,ﾅ ｶﾞ ﾉ,210,22032
27.10.,30015,ﾀﾞｲｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,8840,825822
27.10.,30015,ﾀﾞｲｺﾝﾙｲ,150,ﾕ ﾆ ﾕ ｳ,10,1080
27.10.,70100,ﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,445450,45439812
27.10.,70100,ﾀﾞｲｺﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,383205,40335570
27.10.,70100,ﾀﾞｲｺﾝ,2,ｱ ｵ ﾓ ﾘ,12830,1448172
27.10.,70100,ﾀﾞｲｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,16910,1274724
27.10.,70100,ﾀﾞｲｺﾝ,11,ｻ ｲ ﾀ ﾏ,2700,209520
27.10.,70100,ﾀﾞｲｺﾝ,12,ﾁ ﾊﾞ,24595,1838376
27.10.,70100,ﾀﾞｲｺﾝ,20,ﾅ ｶﾞ ﾉ,210,22032
27.10.,70100,ﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,4990,310338
27.10.,70100,ﾀﾞｲｺﾝ,150,ﾕ ﾆ ﾕ ｳ,10,1080
27.10.,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,169030,15198138
27.10.,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,4270,564300
27.10.,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,2,ｱ ｵ ﾓ ﾘ,41850,4436856
27.10.,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,6620,556956
27.10.,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,12,ﾁ ﾊﾞ,114940,9475542
27.10.,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,1350,164484
27.10.,70130,ｶﾗﾐﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,4,3456
27.10.,70130,ｶﾗﾐﾀﾞｲｺﾝ,11,ｻ ｲ ﾀ ﾏ,4,3456
27.10.,70106,ﾊﾂｷﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,2510,352944
27.10.,70106,ﾊﾂｷﾀﾞｲｺﾝ,11,ｻ ｲ ﾀ ﾏ,10,1944
27.10.,70106,ﾊﾂｷﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,2500,351000
27.10.,30020,ｶﾌﾞﾙｲ,0,*ｺﾞｳｹｲ*,22560.6,4857891
27.10.,30020,ｶﾌﾞﾙｲ,2,ｱ ｵ ﾓ ﾘ,7722,1703538
27.10.,30020,ｶﾌﾞﾙｲ,9,ﾄ ﾁ ｷﾞ,350,54000
27.10.,30020,ｶﾌﾞﾙｲ,11,ｻ ｲ ﾀ ﾏ,7718.9,1476719
27.10.,30020,ｶﾌﾞﾙｲ,12,ﾁ ﾊﾞ,6632.7,1592206
27.10.,30020,ｶﾌﾞﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,84,15552
27.10.,30020,ｶﾌﾞﾙｲ,21,ｷﾞ ﾌ,50,14472
27.10.,30020,ｶﾌﾞﾙｲ,22,ｼ ｽﾞ ｵ ｶ,3,1404
27.10.,70200,ｶﾌﾞ,0,*ｺﾞｳｹｲ*,3,1404
27.10.,70200,ｶﾌﾞ,22,ｼ ｽﾞ ｵ ｶ,3,1404
27.10.,70220,ｵｵｶﾌﾞ,0,*ｺﾞｳｹｲ*,50,14472
27.10.,70220,ｵｵｶﾌﾞ,21,ｷﾞ ﾌ,50,14472
27.10.,70230,ｺｶﾌﾞ,0,*ｺﾞｳｹｲ*,22507.6,4842015
27.10.,70230,ｺｶﾌﾞ,2,ｱ ｵ ﾓ ﾘ,7722,1703538
27.10.,70230,ｺｶﾌﾞ,9,ﾄ ﾁ ｷﾞ,350,54000
27.10.,70230,ｺｶﾌﾞ,11,ｻ ｲ ﾀ ﾏ,7718.9,1476719
27.10.,70230,ｺｶﾌﾞ,12,ﾁ ﾊﾞ,6632.7,1592206
27.10.,70230,ｺｶﾌﾞ,14,ｶ ﾅ ｶﾞ ﾜ,84,15552
27.10.,30030,ﾆﾝｼﾞﾝﾙｲ,0,*ｺﾞｳｹｲ*,427850.8,52444249
27.10.,30030,ﾆﾝｼﾞﾝﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,426830.8,52176193
27.10.,30030,ﾆﾝｼﾞﾝﾙｲ,12,ﾁ ﾊﾞ,120,43200
27.10.,30030,ﾆﾝｼﾞﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,360,129600
27.10.,30030,ﾆﾝｼﾞﾝﾙｲ,23,ｱ ｲ ﾁ,500,65016
27.10.,30030,ﾆﾝｼﾞﾝﾙｲ,33,ｵ ｶ ﾔ ﾏ,30,17280
27.10.,30030,ﾆﾝｼﾞﾝﾙｲ,37,ｶ ｶﾞ ﾜ,10,12960
27.10.,70300,ﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,427330.8,52241209
27.10.,70300,ﾆﾝｼﾞﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,426830.8,52176193
27.10.,70300,ﾆﾝｼﾞﾝ,23,ｱ ｲ ﾁ,500,65016
27.10.,70330,ﾊﾂﾞｷﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,480,172800
27.10.,70330,ﾊﾂﾞｷﾆﾝｼﾞﾝ,12,ﾁ ﾊﾞ,120,43200
27.10.,70330,ﾊﾂﾞｷﾆﾝｼﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,360,129600
27.10.,70360,ｷﾖｳﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,40,30240
27.10.,70360,ｷﾖｳﾆﾝｼﾞﾝ,33,ｵ ｶ ﾔ ﾏ,30,17280
27.10.,70360,ｷﾖｳﾆﾝｼﾞﾝ,37,ｶ ｶﾞ ﾜ,10,12960
27.10.,30040,ｺﾞﾎﾞｳﾙｲ,0,*ｺﾞｳｹｲ*,28128.1,8080877
27.10.,30040,ｺﾞﾎﾞｳﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,770,157140
27.10.,30040,ｺﾞﾎﾞｳﾙｲ,2,ｱ ｵ ﾓ ﾘ,11299,3919504
27.10.,30040,ｺﾞﾎﾞｳﾙｲ,9,ﾄ ﾁ ｷﾞ,400,77760
27.10.,30040,ｺﾞﾎﾞｳﾙｲ,10,ｸﾞ ﾝ ﾏ,4804,1310796
27.10.,30040,ｺﾞﾎﾞｳﾙｲ,12,ﾁ ﾊﾞ,1336,475740
27.10.,30040,ｺﾞﾎﾞｳﾙｲ,20,ﾅ ｶﾞ ﾉ,8700,1904040
27.10.,30040,ｺﾞﾎﾞｳﾙｲ,22,ｼ ｽﾞ ｵ ｶ,74.1,51649
27.10.,30040,ｺﾞﾎﾞｳﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,355,135810
27.10.,30040,ｺﾞﾎﾞｳﾙｲ,150,ﾕ ﾆ ﾕ ｳ,390,48438
27.10.,70400,ｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,24544,6541506
27.10.,70400,ｺﾞﾎﾞｳ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,770,157140
27.10.,70400,ｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,9140,2914650
27.10.,70400,ｺﾞﾎﾞｳ,9,ﾄ ﾁ ｷﾞ,400,77760
27.10.,70400,ｺﾞﾎﾞｳ,10,ｸﾞ ﾝ ﾏ,4804,1310796
27.10.,70400,ｺﾞﾎﾞｳ,20,ﾅ ｶﾞ ﾉ,8700,1904040
27.10.,70400,ｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,340,128682
27.10.,70400,ｺﾞﾎﾞｳ,150,ﾕ ﾆ ﾕ ｳ,390,48438
27.10.,70410,ｱﾗｲｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,2189.6,1021014
27.10.,70410,ｱﾗｲｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,2159,1004854
27.10.,70410,ｱﾗｲｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,15.6,9032
27.10.,70410,ｱﾗｲｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,15,7128
27.10.,70420,ｷﾘｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,58.5,42617
27.10.,70420,ｷﾘｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,58.5,42617
27.10.,70450,ｻﾗﾀﾞｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,1336,475740
27.10.,70450,ｻﾗﾀﾞｺﾞﾎﾞｳ,12,ﾁ ﾊﾞ,1336,475740
27.10.,30060,ﾚﾝｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,91223.6,41502456
27.10.,30060,ﾚﾝｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,89947.6,40808556
27.10.,30060,ﾚﾝｺﾝﾙｲ,12,ﾁ ﾊﾞ,492,239112
27.10.,30060,ﾚﾝｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,750,433728
27.10.,30060,ﾚﾝｺﾝﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,34,21060
27.10.,70600,ﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,53271.6,24019092
27.10.,70600,ﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,51995.6,23325192
27.10.,70600,ﾚﾝｺﾝ,12,ﾁ ﾊﾞ,492,239112
27.10.,70600,ﾚﾝｺﾝ,22,ｼ ｽﾞ ｵ ｶ,750,433728
27.10.,70600,ﾚﾝｺﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,34,21060
27.10.,70603,ﾜｾﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,37952,17483364
27.10.,70603,ﾜｾﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,37952,17483364
27.10.,30080,ﾗﾃﾞｲｼﾕﾙｲ,0,*ｺﾞｳｹｲ*,201.2,319529
27.10.,30080,ﾗﾃﾞｲｼﾕﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,4.2,1793
27.10.,30080,ﾗﾃﾞｲｼﾕﾙｲ,23,ｱ ｲ ﾁ,197,317736
27.10.,70910,ﾗﾃﾞｲｼﾕ,0,*ｺﾞｳｹｲ*,201.2,319529
27.10.,70910,ﾗﾃﾞｲｼﾕ,221,ｼ ｽﾞ ｵ ｶ ｼ,4.2,1793
27.10.,70910,ﾗﾃﾞｲｼﾕ,23,ｱ ｲ ﾁ,197,317736
27.10.,30090,ｿﾉﾀｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,39.95,41580
27.10.,30090,ｿﾉﾀｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,26.55,26222
27.10.,30090,ｿﾉﾀｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,0.5,432
27.10.,30090,ｿﾉﾀｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,12.9,14926
27.10.,70920,ﾋﾞ-ﾂ,0,*ｺﾞｳｹｲ*,39.95,41580
27.10.,70920,ﾋﾞ-ﾂ,20,ﾅ ｶﾞ ﾉ,26.55,26222
27.10.,70920,ﾋﾞ-ﾂ,22,ｼ ｽﾞ ｵ ｶ,0.5,432
27.10.,70920,ﾋﾞ-ﾂ,150,ﾕ ﾆ ﾕ ｳ,12.9,14926
27.10.,30002,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1104579,153077483
27.10.,30002,ｷﾔﾍﾞﾂﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,119942,18548914
27.10.,30002,ｷﾔﾍﾞﾂﾙｲ,3,ｲ ﾜ ﾃ,14680,2475090
27.10.,30002,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,270140,38338273
27.10.,30002,ｷﾔﾍﾞﾂﾙｲ,9,ﾄ ﾁ ｷﾞ,12510,1774764
27.10.,30002,ｷﾔﾍﾞﾂﾙｲ,10,ｸﾞ ﾝ ﾏ,341870,45615332
27.10.,30002,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,83320,11451888
27.10.,30002,ｷﾔﾍﾞﾂﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,26610,3408069
27.10.,30002,ｷﾔﾍﾞﾂﾙｲ,20,ﾅ ｶﾞ ﾉ,207274,26947090
27.10.,30002,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,28140,4397328
27.10.,30002,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,12,1296
27.10.,30002,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,81,119439
27.10.,31010,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1104009,153022727
27.10.,31010,ｷﾔﾍﾞﾂﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,119942,18548914
27.10.,31010,ｷﾔﾍﾞﾂﾙｲ,3,ｲ ﾜ ﾃ,14680,2475090
27.10.,31010,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,269840,38302525
27.10.,31010,ｷﾔﾍﾞﾂﾙｲ,9,ﾄ ﾁ ｷﾞ,12510,1774764
27.10.,31010,ｷﾔﾍﾞﾂﾙｲ,10,ｸﾞ ﾝ ﾏ,341870,45615332
27.10.,31010,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,83320,11451888
27.10.,31010,ｷﾔﾍﾞﾂﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,26610,3408069
27.10.,31010,ｷﾔﾍﾞﾂﾙｲ,20,ﾅ ｶﾞ ﾉ,207004,26928082
27.10.,31010,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,28140,4397328
27.10.,31010,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,12,1296
27.10.,31010,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,81,119439
27.10.,71700,ｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,918412,126715135
27.10.,71700,ｷﾔﾍﾞﾂ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,119870,18542542
27.10.,71700,ｷﾔﾍﾞﾂ,3,ｲ ﾜ ﾃ,14680,2475090
27.10.,71700,ｷﾔﾍﾞﾂ,8,ｲ ﾊﾞ ﾗ ｷﾞ,269840,38302525
27.10.,71700,ｷﾔﾍﾞﾂ,9,ﾄ ﾁ ｷﾞ,12510,1774764
27.10.,71700,ｷﾔﾍﾞﾂ,10,ｸﾞ ﾝ ﾏ,207850,26621491
27.10.,71700,ｷﾔﾍﾞﾂ,12,ﾁ ﾊﾞ,31920,4265352
27.10.,71700,ｷﾔﾍﾞﾂ,14,ｶ ﾅ ｶﾞ ﾜ,26610,3408069
27.10.,71700,ｷﾔﾍﾞﾂ,20,ﾅ ｶﾞ ﾉ,206980,26926678
27.10.,71700,ｷﾔﾍﾞﾂ,22,ｼ ｽﾞ ｵ ｶ,28140,4397328
27.10.,71700,ｷﾔﾍﾞﾂ,221,ｼ ｽﾞ ｵ ｶ ｼ,12,1296
27.10.,71710,ﾊﾙｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,185420,26180377
27.10.,71710,ﾊﾙｷﾔﾍﾞﾂ,10,ｸﾞ ﾝ ﾏ,134020,18993841
