年月,品名コード,品名,地区コード,地区名,数量(kg),金額(円)
27.02,10000,ｾｲｶｺﾞｳｹｲ,0,*ｺﾞｳｹｲ*,10898928.54,2122640763
27.02,10000,ｾｲｶｺﾞｳｹｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2635666.9,274900042
27.02,10000,ｾｲｶｺﾞｳｹｲ,2,ｱ ｵ ﾓ ﾘ,321515.15,101003587
27.02,10000,ｾｲｶｺﾞｳｹｲ,3,ｲ ﾜ ﾃ,8.5,28037
27.02,10000,ｾｲｶｺﾞｳｹｲ,4,ﾐ ﾔ ｷﾞ,1069.65,754416
27.02,10000,ｾｲｶｺﾞｳｹｲ,5,ｱ ｷ ﾀ,340.45,842946
27.02,10000,ｾｲｶｺﾞｳｹｲ,6,ﾔ ﾏ ｶﾞ ﾀ,2218.6,1525143
27.02,10000,ｾｲｶｺﾞｳｹｲ,7,ﾌ ｸ ｼ ﾏ,363.8,603126
27.02,10000,ｾｲｶｺﾞｳｹｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,693404.68,106169403
27.02,10000,ｾｲｶｺﾞｳｹｲ,9,ﾄ ﾁ ｷﾞ,5938.06,4209509
27.02,10000,ｾｲｶｺﾞｳｹｲ,10,ｸﾞ ﾝ ﾏ,21145.3,7523732
27.02,10000,ｾｲｶｺﾞｳｹｲ,11,ｻ ｲ ﾀ ﾏ,30879.44,12699067
27.02,10000,ｾｲｶｺﾞｳｹｲ,12,ﾁ ﾊﾞ,651647.83,96237393
27.02,10000,ｾｲｶｺﾞｳｹｲ,13,ﾄ ｳ ｷ ﾖ ｳ,491,41310
27.02,10000,ｾｲｶｺﾞｳｹｲ,14,ｶ ﾅ ｶﾞ ﾜ,339633,28112819
27.02,10000,ｾｲｶｺﾞｳｹｲ,15,ﾆ ｲ ｶﾞ ﾀ,4562.9,2892487
27.02,10000,ｾｲｶｺﾞｳｹｲ,16,ﾄ ﾔ ﾏ,13.8,49788
27.02,10000,ｾｲｶｺﾞｳｹｲ,19,ﾔ ﾏ ﾅ ｼ,4660.9,1950791
27.02,10000,ｾｲｶｺﾞｳｹｲ,20,ﾅ ｶﾞ ﾉ,106329.4,38513373
27.02,10000,ｾｲｶｺﾞｳｹｲ,21,ｷﾞ ﾌ,18506.56,3027903
27.02,10000,ｾｲｶｺﾞｳｹｲ,22,ｼ ｽﾞ ｵ ｶ,2384992.77,705875727
27.02,10000,ｾｲｶｺﾞｳｹｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,76039.26,35798440
27.02,10000,ｾｲｶｺﾞｳｹｲ,23,ｱ ｲ ﾁ,1028563.29,125586099
27.02,10000,ｾｲｶｺﾞｳｹｲ,24,ﾐ ｴ,1287.18,1243408
27.02,10000,ｾｲｶｺﾞｳｹｲ,26,ｷ ﾖ ｳ ﾄ,108.55,173878
27.02,10000,ｾｲｶｺﾞｳｹｲ,28,ﾋ ﾖ ｳ ｺﾞ,36612,3030502
27.02,10000,ｾｲｶｺﾞｳｹｲ,29,ﾅ ﾗ,1077.5,286308
27.02,10000,ｾｲｶｺﾞｳｹｲ,30,ﾜ ｶ ﾔ ﾏ,20003,3695620
27.02,10000,ｾｲｶｺﾞｳｹｲ,32,ｼ ﾏ ﾈ,15,26568
27.02,10000,ｾｲｶｺﾞｳｹｲ,33,ｵ ｶ ﾔ ﾏ,19,57996
27.02,10000,ｾｲｶｺﾞｳｹｲ,34,ﾋ ﾛ ｼ ﾏ,80,30240
27.02,10000,ｾｲｶｺﾞｳｹｲ,36,ﾄ ｸ ｼ ﾏ,642.24,646261
27.02,10000,ｾｲｶｺﾞｳｹｲ,37,ｶ ｶﾞ ﾜ,683.9,717811
27.02,10000,ｾｲｶｺﾞｳｹｲ,38,ｴ ﾋ ﾒ,13400.4,4146233
27.02,10000,ｾｲｶｺﾞｳｹｲ,39,ｺ ｳ ﾁ,25371,20688815
27.02,10000,ｾｲｶｺﾞｳｹｲ,40,ﾌ ｸ ｵ ｶ,2271.75,1919068
27.02,10000,ｾｲｶｺﾞｳｹｲ,41,ｻ ｶﾞ,3246.32,4954500
27.02,10000,ｾｲｶｺﾞｳｹｲ,42,ﾅ ｶﾞ ｻ ｷ,12849.5,2366820
27.02,10000,ｾｲｶｺﾞｳｹｲ,43,ｸ ﾏ ﾓ ﾄ,149143.28,74202829
27.02,10000,ｾｲｶｺﾞｳｹｲ,44,ｵ ｵ ｲ ﾀ,106.1,56127
27.02,10000,ｾｲｶｺﾞｳｹｲ,45,ﾐ ﾔ ｻﾞ ｷ,114623.15,60251698
27.02,10000,ｾｲｶｺﾞｳｹｲ,46,ｶ ｺﾞ ｼ ﾏ,142880.94,35842087
27.02,10000,ｾｲｶｺﾞｳｹｲ,47,ｵ ｷ ﾅ ﾜ,1415.15,843717
27.02,10000,ｾｲｶｺﾞｳｹｲ,150,ﾕ ﾆ ﾕ ｳ,2045101.34,359115139
27.02,30000,ﾔｻｲ,0,*ｺﾞｳｹｲ*,7936355.41,1379335269
27.02,30000,ﾔｻｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2635459.9,274809646
27.02,30000,ﾔｻｲ,2,ｱ ｵ ﾓ ﾘ,45820.85,22473662
27.02,30000,ﾔｻｲ,3,ｲ ﾜ ﾃ,8.5,28037
27.02,30000,ﾔｻｲ,4,ﾐ ﾔ ｷﾞ,1069.65,754416
27.02,30000,ﾔｻｲ,5,ｱ ｷ ﾀ,340.45,842946
27.02,30000,ﾔｻｲ,6,ﾔ ﾏ ｶﾞ ﾀ,718.6,1193907
27.02,30000,ﾔｻｲ,7,ﾌ ｸ ｼ ﾏ,83,235656
27.02,30000,ﾔｻｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,692480.64,105130551
27.02,30000,ﾔｻｲ,9,ﾄ ﾁ ｷﾞ,5716.26,3835375
27.02,30000,ﾔｻｲ,10,ｸﾞ ﾝ ﾏ,20746.6,7401206
27.02,30000,ﾔｻｲ,11,ｻ ｲ ﾀ ﾏ,30795.44,12660704
27.02,30000,ﾔｻｲ,12,ﾁ ﾊﾞ,651647.83,96237393
27.02,30000,ﾔｻｲ,13,ﾄ ｳ ｷ ﾖ ｳ,491,41310
27.02,30000,ﾔｻｲ,14,ｶ ﾅ ｶﾞ ﾜ,339633,28112819
27.02,30000,ﾔｻｲ,15,ﾆ ｲ ｶﾞ ﾀ,4532.3,2867647
27.02,30000,ﾔｻｲ,19,ﾔ ﾏ ﾅ ｼ,3.3,4631
27.02,30000,ﾔｻｲ,20,ﾅ ｶﾞ ﾉ,105923.4,37826817
27.02,30000,ﾔｻｲ,21,ｷﾞ ﾌ,255.36,128588
27.02,30000,ﾔｻｲ,22,ｼ ｽﾞ ｵ ｶ,1757693.82,408866436
27.02,30000,ﾔｻｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,27520.02,14878588
27.02,30000,ﾔｻｲ,23,ｱ ｲ ﾁ,1025913.79,124886532
27.02,30000,ﾔｻｲ,24,ﾐ ｴ,1287.18,1243408
27.02,30000,ﾔｻｲ,26,ｷ ﾖ ｳ ﾄ,108.55,173878
27.02,30000,ﾔｻｲ,28,ﾋ ﾖ ｳ ｺﾞ,36612,3030502
27.02,30000,ﾔｻｲ,29,ﾅ ﾗ,110,111240
27.02,30000,ﾔｻｲ,30,ﾜ ｶ ﾔ ﾏ,2,7776
27.02,30000,ﾔｻｲ,32,ｼ ﾏ ﾈ,15,26568
27.02,30000,ﾔｻｲ,33,ｵ ｶ ﾔ ﾏ,19,57996
27.02,30000,ﾔｻｲ,36,ﾄ ｸ ｼ ﾏ,642.24,646261
27.02,30000,ﾔｻｲ,37,ｶ ｶﾞ ﾜ,683.9,717811
27.02,30000,ﾔｻｲ,38,ｴ ﾋ ﾒ,3750,1501740
27.02,30000,ﾔｻｲ,39,ｺ ｳ ﾁ,24951,20513207
27.02,30000,ﾔｻｲ,40,ﾌ ｸ ｵ ｶ,1902.15,1277310
27.02,30000,ﾔｻｲ,41,ｻ ｶﾞ,3167,4830030
27.02,30000,ﾔｻｲ,42,ﾅ ｶﾞ ｻ ｷ,12698.3,2136132
27.02,30000,ﾔｻｲ,43,ｸ ﾏ ﾓ ﾄ,141683.88,71228191
27.02,30000,ﾔｻｲ,44,ｵ ｵ ｲ ﾀ,0.1,291
27.02,30000,ﾔｻｲ,45,ﾐ ﾔ ｻﾞ ｷ,113517.45,59280006
27.02,30000,ﾔｻｲ,46,ｶ ｺﾞ ｼ ﾏ,139598.5,34969393
27.02,30000,ﾔｻｲ,47,ｵ ｷ ﾅ ﾜ,1415.15,843717
27.02,30000,ﾔｻｲ,150,ﾕ ﾆ ﾕ ｳ,107338.3,33522945
27.02,30001,ｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,1540087.9,180996816
27.02,30001,ｺﾝｻｲﾙｲ,2,ｱ ｵ ﾓ ﾘ,32227.1,7160777
27.02,30001,ｺﾝｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,81765.6,40578645
27.02,30001,ｺﾝｻｲﾙｲ,10,ｸﾞ ﾝ ﾏ,862,81324
27.02,30001,ｺﾝｻｲﾙｲ,11,ｻ ｲ ﾀ ﾏ,754.6,182703
27.02,30001,ｺﾝｻｲﾙｲ,12,ﾁ ﾊﾞ,489760.75,46580235
27.02,30001,ｺﾝｻｲﾙｲ,13,ﾄ ｳ ｷ ﾖ ｳ,490,40176
27.02,30001,ｺﾝｻｲﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,216630,17538887
27.02,30001,ｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,20.15,12237
27.02,30001,ｺﾝｻｲﾙｲ,21,ｷﾞ ﾌ,50,10800
27.02,30001,ｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,690947.6,63964689
27.02,30001,ｺﾝｻｲﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,7768.7,1394015
27.02,30001,ｺﾝｻｲﾙｲ,23,ｱ ｲ ﾁ,15406.5,1191402
27.02,30001,ｺﾝｻｲﾙｲ,26,ｷ ﾖ ｳ ﾄ,7.2,7495
27.02,30001,ｺﾝｻｲﾙｲ,36,ﾄ ｸ ｼ ﾏ,30,6480
27.02,30001,ｺﾝｻｲﾙｲ,37,ｶ ｶﾞ ﾜ,115,44226
27.02,30001,ｺﾝｻｲﾙｲ,40,ﾌ ｸ ｵ ｶ,24,71280
27.02,30001,ｺﾝｻｲﾙｲ,43,ｸ ﾏ ﾓ ﾄ,966,809676
27.02,30001,ｺﾝｻｲﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,54,28404
27.02,30001,ｺﾝｻｲﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,662,351216
27.02,30001,ｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,1546.7,942149
27.02,30015,ﾀﾞｲｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,845094.8,73521560
27.02,30015,ﾀﾞｲｺﾝﾙｲ,10,ｸﾞ ﾝ ﾏ,2,1404
27.02,30015,ﾀﾞｲｺﾝﾙｲ,12,ﾁ ﾊﾞ,40,4212
27.02,30015,ﾀﾞｲｺﾝﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,216630,17538887
27.02,30015,ﾀﾞｲｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,628306.4,55965199
27.02,30015,ﾀﾞｲｺﾝﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,109.2,4363
27.02,30015,ﾀﾞｲｺﾝﾙｲ,26,ｷ ﾖ ｳ ﾄ,7.2,7495
27.02,70100,ﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,230303,20036753
27.02,70100,ﾀﾞｲｺﾝ,12,ﾁ ﾊﾞ,40,4212
27.02,70100,ﾀﾞｲｺﾝ,14,ｶ ﾅ ｶﾞ ﾜ,60,8424
27.02,70100,ﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,230203,20024117
27.02,70110,ﾏﾙﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,169.6,6393
27.02,70110,ﾏﾙﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,60.4,2030
27.02,70110,ﾏﾙﾀﾞｲｺﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,109.2,4363
27.02,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,614603,53467895
27.02,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,14,ｶ ﾅ ｶﾞ ﾜ,216570,17530463
27.02,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,398033,35937432
27.02,70130,ｶﾗﾐﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,2,1404
27.02,70130,ｶﾗﾐﾀﾞｲｺﾝ,10,ｸﾞ ﾝ ﾏ,2,1404
27.02,70105,ｾｲｺﾞｲﾝﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,7.2,7495
27.02,70105,ｾｲｺﾞｲﾝﾀﾞｲｺﾝ,26,ｷ ﾖ ｳ ﾄ,7.2,7495
27.02,70106,ﾊﾂｷﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,10,1620
27.02,70106,ﾊﾂｷﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,10,1620
27.02,30020,ｶﾌﾞﾙｲ,0,*ｺﾞｳｹｲ*,45306.35,7884287
27.02,30020,ｶﾌﾞﾙｲ,11,ｻ ｲ ﾀ ﾏ,754.6,182703
27.02,30020,ｶﾌﾞﾙｲ,12,ﾁ ﾊﾞ,13227.75,2588972
27.02,30020,ｶﾌﾞﾙｲ,21,ｷﾞ ﾌ,50,10800
27.02,30020,ｶﾌﾞﾙｲ,22,ｼ ｽﾞ ｵ ｶ,23787.6,3994580
27.02,30020,ｶﾌﾞﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,7443.4,1091626
27.02,30020,ｶﾌﾞﾙｲ,23,ｱ ｲ ﾁ,13,9126
27.02,30020,ｶﾌﾞﾙｲ,36,ﾄ ｸ ｼ ﾏ,30,6480
27.02,70220,ｵｵｶﾌﾞ,0,*ｺﾞｳｹｲ*,80,17280
27.02,70220,ｵｵｶﾌﾞ,21,ｷﾞ ﾌ,50,10800
27.02,70220,ｵｵｶﾌﾞ,36,ﾄ ｸ ｼ ﾏ,30,6480
27.02,70230,ｺｶﾌﾞ,0,*ｺﾞｳｹｲ*,45226.35,7867007
27.02,70230,ｺｶﾌﾞ,11,ｻ ｲ ﾀ ﾏ,754.6,182703
27.02,70230,ｺｶﾌﾞ,12,ﾁ ﾊﾞ,13227.75,2588972
27.02,70230,ｺｶﾌﾞ,22,ｼ ｽﾞ ｵ ｶ,23787.6,3994580
27.02,70230,ｺｶﾌﾞ,221,ｼ ｽﾞ ｵ ｶ ｼ,7443.4,1091626
27.02,70230,ｺｶﾌﾞ,23,ｱ ｲ ﾁ,13,9126
27.02,30030,ﾆﾝｼﾞﾝﾙｲ,0,*ｺﾞｳｹｲ*,539478,48737776
27.02,30030,ﾆﾝｼﾞﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,9186,685389
27.02,30030,ﾆﾝｼﾞﾝﾙｲ,12,ﾁ ﾊﾞ,476493,43987051
27.02,30030,ﾆﾝｼﾞﾝﾙｲ,13,ﾄ ｳ ｷ ﾖ ｳ,490,40176
27.02,30030,ﾆﾝｼﾞﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,38084,3241998
27.02,30030,ﾆﾝｼﾞﾝﾙｲ,23,ｱ ｲ ﾁ,15110,738936
27.02,30030,ﾆﾝｼﾞﾝﾙｲ,37,ｶ ｶﾞ ﾜ,115,44226
27.02,70300,ﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,539293,48670330
27.02,70300,ﾆﾝｼﾞﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,9106,659469
27.02,70300,ﾆﾝｼﾞﾝ,12,ﾁ ﾊﾞ,476493,43987051
27.02,70300,ﾆﾝｼﾞﾝ,13,ﾄ ｳ ｷ ﾖ ｳ,490,40176
27.02,70300,ﾆﾝｼﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,38084,3241998
27.02,70300,ﾆﾝｼﾞﾝ,23,ｱ ｲ ﾁ,15110,738936
27.02,70300,ﾆﾝｼﾞﾝ,37,ｶ ｶﾞ ﾜ,10,2700
27.02,70310,ｷﾝﾄｷﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,105,41526
27.02,70310,ｷﾝﾄｷﾆﾝｼﾞﾝ,37,ｶ ｶﾞ ﾜ,105,41526
27.02,70330,ﾊﾂﾞｷﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,80,25920
27.02,70330,ﾊﾂﾞｷﾆﾝｼﾞﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,80,25920
27.02,30040,ｺﾞﾎﾞｳﾙｲ,0,*ｺﾞｳｹｲ*,35515.3,8534699
27.02,30040,ｺﾞﾎﾞｳﾙｲ,2,ｱ ｵ ﾓ ﾘ,32227.1,7160777
27.02,30040,ｺﾞﾎﾞｳﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,180,67392
27.02,30040,ｺﾞﾎﾞｳﾙｲ,10,ｸﾞ ﾝ ﾏ,860,79920
27.02,30040,ｺﾞﾎﾞｳﾙｲ,22,ｼ ｽﾞ ｵ ｶ,178.2,118854
27.02,30040,ｺﾞﾎﾞｳﾙｲ,43,ｸ ﾏ ﾓ ﾄ,910,702756
27.02,30040,ｺﾞﾎﾞｳﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,54,28404
27.02,30040,ｺﾞﾎﾞｳﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,656,330372
27.02,30040,ｺﾞﾎﾞｳﾙｲ,150,ﾕ ﾆ ﾕ ｳ,450,46224
27.02,70400,ｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,29983,7072576
27.02,70400,ｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,26891,5823534
27.02,70400,ｺﾞﾎﾞｳ,8,ｲ ﾊﾞ ﾗ ｷﾞ,180,67392
27.02,70400,ｺﾞﾎﾞｳ,10,ｸﾞ ﾝ ﾏ,860,79920
27.02,70400,ｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,12,4666
27.02,70400,ｺﾞﾎﾞｳ,43,ｸ ﾏ ﾓ ﾄ,910,702756
27.02,70400,ｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,24,17712
27.02,70400,ｺﾞﾎﾞｳ,46,ｶ ｺﾞ ｼ ﾏ,656,330372
27.02,70400,ｺﾞﾎﾞｳ,150,ﾕ ﾆ ﾕ ｳ,450,46224
27.02,70410,ｱﾗｲｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,5380.1,1355181
27.02,70410,ｱﾗｲｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,5336.1,1337243
27.02,70410,ｱﾗｲｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,14,7246
27.02,70410,ｱﾗｲｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,30,10692
27.02,70420,ｷﾘｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,152.2,106942
27.02,70420,ｷﾘｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,152.2,106942
27.02,30050,ﾀｹﾉｺﾙｲ,0,*ｺﾞｳｹｲ*,1438.5,1706184
27.02,30050,ﾀｹﾉｺﾙｲ,22,ｼ ｽﾞ ｵ ｶ,168.4,405486
27.02,30050,ﾀｹﾉｺﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,104.1,236250
27.02,30050,ﾀｹﾉｺﾙｲ,40,ﾌ ｸ ｵ ｶ,24,71280
27.02,30050,ﾀｹﾉｺﾙｲ,43,ｸ ﾏ ﾓ ﾄ,56,106920
27.02,30050,ﾀｹﾉｺﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,6,20844
27.02,30050,ﾀｹﾉｺﾙｲ,150,ﾕ ﾆ ﾕ ｳ,1080,865404
27.02,70500,ﾀｹﾉｺ,0,*ｺﾞｳｹｲ*,1438.5,1706184
27.02,70500,ﾀｹﾉｺ,22,ｼ ｽﾞ ｵ ｶ,168.4,405486
27.02,70500,ﾀｹﾉｺ,221,ｼ ｽﾞ ｵ ｶ ｼ,104.1,236250
27.02,70500,ﾀｹﾉｺ,40,ﾌ ｸ ｵ ｶ,24,71280
27.02,70500,ﾀｹﾉｺ,43,ｸ ﾏ ﾓ ﾄ,56,106920
27.02,70500,ﾀｹﾉｺ,46,ｶ ｺﾞ ｼ ﾏ,6,20844
27.02,70500,ﾀｹﾉｺ,150,ﾕ ﾆ ﾕ ｳ,1080,865404
27.02,30060,ﾚﾝｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,72934.6,40126212
27.02,30060,ﾚﾝｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,72399.6,39825864
27.02,30060,ﾚﾝｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,423,238572
27.02,30060,ﾚﾝｺﾝﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,112,61776
27.02,70600,ﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,72934.6,40126212
27.02,70600,ﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,72399.6,39825864
27.02,70600,ﾚﾝｺﾝ,22,ｼ ｽﾞ ｵ ｶ,423,238572
27.02,70600,ﾚﾝｺﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,112,61776
27.02,30080,ﾗﾃﾞｲｼﾕﾙｲ,0,*ｺﾞｳｹｲ*,283.5,443340
27.02,30080,ﾗﾃﾞｲｼﾕﾙｲ,23,ｱ ｲ ﾁ,283.5,443340
27.02,70910,ﾗﾃﾞｲｼﾕ,0,*ｺﾞｳｹｲ*,283.5,443340
27.02,70910,ﾗﾃﾞｲｼﾕ,23,ｱ ｲ ﾁ,283.5,443340
27.02,30090,ｿﾉﾀｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,36.85,42758
27.02,30090,ｿﾉﾀｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,20.15,12237
27.02,30090,ｿﾉﾀｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,16.7,30521
27.02,70920,ﾋﾞ-ﾂ,0,*ｺﾞｳｹｲ*,31.65,32433
27.02,70920,ﾋﾞ-ﾂ,20,ﾅ ｶﾞ ﾉ,20.15,12237
27.02,70920,ﾋﾞ-ﾂ,150,ﾕ ﾆ ﾕ ｳ,11.5,20196
27.02,70930,ﾊﾟ-ｽﾆﾂﾌﾟ,0,*ｺﾞｳｹｲ*,5.2,10325
27.02,70930,ﾊﾟ-ｽﾆﾂﾌﾟ,150,ﾕ ﾆ ﾕ ｳ,5.2,10325
27.02,30002,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1115056.5,109045893
27.02,30002,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,5330,531468
27.02,30002,ｷﾔﾍﾞﾂﾙｲ,11,ｻ ｲ ﾀ ﾏ,45,5670
27.02,30002,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,2520,237060
27.02,30002,ｷﾔﾍﾞﾂﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,122604,10289473
27.02,30002,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,151284,14854032
27.02,30002,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,949,102730
27.02,30002,ｷﾔﾍﾞﾂﾙｲ,23,ｱ ｲ ﾁ,830950,82886032
27.02,30002,ｷﾔﾍﾞﾂﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,1340,130680
27.02,30002,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,34.5,8748
27.02,31010,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1113716.5,108915213
27.02,31010,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,5330,531468
27.02,31010,ｷﾔﾍﾞﾂﾙｲ,11,ｻ ｲ ﾀ ﾏ,45,5670
27.02,31010,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,2520,237060
27.02,31010,ｷﾔﾍﾞﾂﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,122604,10289473
27.02,31010,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,151284,14854032
27.02,31010,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,949,102730
27.02,31010,ｷﾔﾍﾞﾂﾙｲ,23,ｱ ｲ ﾁ,830950,82886032
27.02,31010,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,34.5,8748
27.02,71700,ｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,315203,31242181
27.02,71700,ｷﾔﾍﾞﾂ,8,ｲ ﾊﾞ ﾗ ｷﾞ,5330,531468
27.02,71700,ｷﾔﾍﾞﾂ,12,ﾁ ﾊﾞ,2520,237060
27.02,71700,ｷﾔﾍﾞﾂ,22,ｼ ｽﾞ ｵ ｶ,97654,9608338
27.02,71700,ｷﾔﾍﾞﾂ,221,ｼ ｽﾞ ｵ ｶ ｼ,899,95710
27.02,71700,ｷﾔﾍﾞﾂ,23,ｱ ｲ ﾁ,208800,20769605
27.02,71702,ｼﾝｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,50,7020
27.02,71702,ｼﾝｷﾔﾍﾞﾂ,221,ｼ ｽﾞ ｵ ｶ ｼ,50,7020
27.02,71720,ｿｳｼﾕﾝｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,122604,10289473
27.02,71720,ｿｳｼﾕﾝｷﾔﾍﾞﾂ,14,ｶ ﾅ ｶﾞ ﾜ,122604,10289473
27.02,71710,ﾊﾙｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,675780,67362121
27.02,71710,ﾊﾙｷﾔﾍﾞﾂ,22,ｼ ｽﾞ ｵ ｶ,53630,5245694
27.02,71710,ﾊﾙｷﾔﾍﾞﾂ,23,ｱ ｲ ﾁ,622150,62116427
27.02,71703,ｻﾎﾞｲﾍﾞﾂ,0,*ｺﾞｳｹｲ*,79.5,14418
27.02,71703,ｻﾎﾞｲﾍﾞﾂ,11,ｻ ｲ ﾀ ﾏ,45,5670
27.02,71703,ｻﾎﾞｲﾍﾞﾂ,150,ﾕ ﾆ ﾕ ｳ,34.5,8748
27.02,31020,ｸﾞﾘ-ﾝﾎﾞ-ﾙﾙｲ,0,*ｺﾞｳｹｲ*,1340,130680
27.02,31020,ｸﾞﾘ-ﾝﾎﾞ-ﾙﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,1340,130680
27.02,71730,ｸﾞﾘ-ﾝﾎﾞ-ﾙ,0,*ｺﾞｳｹｲ*,1340,130680
27.02,71730,ｸﾞﾘ-ﾝﾎﾞ-ﾙ,46,ｶ ｺﾞ ｼ ﾏ,1340,130680
27.02,30003,ﾚﾀｽﾙｲ,0,*ｺﾞｳｹｲ*,233452.5,63760737
