年月,品名コード,品名,地区コード,地区名,数量(kg),金額(円)
27.04,10000,ｾｲｶｺﾞｳｹｲ,0,*ｺﾞｳｹｲ*,9782490.77,2059357346
27.04,10000,ｾｲｶｺﾞｳｹｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2377704.4,264845021
27.04,10000,ｾｲｶｺﾞｳｹｲ,2,ｱ ｵ ﾓ ﾘ,272683.55,96432246
27.04,10000,ｾｲｶｺﾞｳｹｲ,3,ｲ ﾜ ﾃ,1296.35,990560
27.04,10000,ｾｲｶｺﾞｳｹｲ,4,ﾐ ﾔ ｷﾞ,891.7,604987
27.04,10000,ｾｲｶｺﾞｳｹｲ,5,ｱ ｷ ﾀ,215.65,515008
27.04,10000,ｾｲｶｺﾞｳｹｲ,6,ﾔ ﾏ ｶﾞ ﾀ,1141.43,2584516
27.04,10000,ｾｲｶｺﾞｳｹｲ,7,ﾌ ｸ ｼ ﾏ,5.5,28350
27.04,10000,ｾｲｶｺﾞｳｹｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,507544.76,150260985
27.04,10000,ｾｲｶｺﾞｳｹｲ,9,ﾄ ﾁ ｷﾞ,9223.91,4208661
27.04,10000,ｾｲｶｺﾞｳｹｲ,10,ｸﾞ ﾝ ﾏ,73884.39,26668742
27.04,10000,ｾｲｶｺﾞｳｹｲ,11,ｻ ｲ ﾀ ﾏ,50626.47,24227857
27.04,10000,ｾｲｶｺﾞｳｹｲ,12,ﾁ ﾊﾞ,425936.61,82982414
27.04,10000,ｾｲｶｺﾞｳｹｲ,13,ﾄ ｳ ｷ ﾖ ｳ,351.95,298583
27.04,10000,ｾｲｶｺﾞｳｹｲ,14,ｶ ﾅ ｶﾞ ﾜ,530866.05,66844185
27.04,10000,ｾｲｶｺﾞｳｹｲ,15,ﾆ ｲ ｶﾞ ﾀ,4509.3,2535764
27.04,10000,ｾｲｶｺﾞｳｹｲ,16,ﾄ ﾔ ﾏ,180,62640
27.04,10000,ｾｲｶｺﾞｳｹｲ,18,ﾌ ｸ ｲ,0.15,1037
27.04,10000,ｾｲｶｺﾞｳｹｲ,19,ﾔ ﾏ ﾅ ｼ,614,175671
27.04,10000,ｾｲｶｺﾞｳｹｲ,20,ﾅ ｶﾞ ﾉ,72610.1,32838510
27.04,10000,ｾｲｶｺﾞｳｹｲ,21,ｷﾞ ﾌ,21919.78,3554022
27.04,10000,ｾｲｶｺﾞｳｹｲ,22,ｼ ｽﾞ ｵ ｶ,1215619.3,439923382
27.04,10000,ｾｲｶｺﾞｳｹｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,87888.87,46785529
27.04,10000,ｾｲｶｺﾞｳｹｲ,23,ｱ ｲ ﾁ,450217.29,82922204
27.04,10000,ｾｲｶｺﾞｳｹｲ,24,ﾐ ｴ,14178.2,6334953
27.04,10000,ｾｲｶｺﾞｳｹｲ,26,ｷ ﾖ ｳ ﾄ,184.3,181431
27.04,10000,ｾｲｶｺﾞｳｹｲ,27,ｵ ｵ ｻ ｶ,818,115290
27.04,10000,ｾｲｶｺﾞｳｹｲ,28,ﾋ ﾖ ｳ ｺﾞ,8457,1496837
27.04,10000,ｾｲｶｺﾞｳｹｲ,29,ﾅ ﾗ,75.7,97524
27.04,10000,ｾｲｶｺﾞｳｹｲ,30,ﾜ ｶ ﾔ ﾏ,132,32789
27.04,10000,ｾｲｶｺﾞｳｹｲ,31,ﾄ ﾂ ﾄ ﾘ,1054,391446
27.04,10000,ｾｲｶｺﾞｳｹｲ,33,ｵ ｶ ﾔ ﾏ,47.6,98712
27.04,10000,ｾｲｶｺﾞｳｹｲ,34,ﾋ ﾛ ｼ ﾏ,31,82080
27.04,10000,ｾｲｶｺﾞｳｹｲ,36,ﾄ ｸ ｼ ﾏ,459325.7,64860512
27.04,10000,ｾｲｶｺﾞｳｹｲ,37,ｶ ｶﾞ ﾜ,5945.4,832735
27.04,10000,ｾｲｶｺﾞｳｹｲ,38,ｴ ﾋ ﾒ,9929.25,3531001
27.04,10000,ｾｲｶｺﾞｳｹｲ,39,ｺ ｳ ﾁ,28697.5,23112001
27.04,10000,ｾｲｶｺﾞｳｹｲ,40,ﾌ ｸ ｵ ｶ,1986.15,1462963
27.04,10000,ｾｲｶｺﾞｳｹｲ,41,ｻ ｶﾞ,357526.35,56123777
27.04,10000,ｾｲｶｺﾞｳｹｲ,42,ﾅ ｶﾞ ｻ ｷ,23520.35,3831647
27.04,10000,ｾｲｶｺﾞｳｹｲ,43,ｸ ﾏ ﾓ ﾄ,222263.7,88817038
27.04,10000,ｾｲｶｺﾞｳｹｲ,44,ｵ ｵ ｲ ﾀ,2387.05,462251
27.04,10000,ｾｲｶｺﾞｳｹｲ,45,ﾐ ﾔ ｻﾞ ｷ,48759.85,23901339
27.04,10000,ｾｲｶｺﾞｳｹｲ,46,ｶ ｺﾞ ｼ ﾏ,137664.75,50137483
27.04,10000,ｾｲｶｺﾞｳｹｲ,47,ｵ ｷ ﾅ ﾜ,1091.12,520464
27.04,10000,ｾｲｶｺﾞｳｹｲ,150,ﾕ ﾆ ﾕ ｳ,2352484.29,402642199
27.04,30000,ﾔｻｲ,0,*ｺﾞｳｹｲ*,6907643.73,1410504911
27.04,30000,ﾔｻｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2377497.4,264744905
27.04,30000,ﾔｻｲ,2,ｱ ｵ ﾓ ﾘ,33679.1,17285101
27.04,30000,ﾔｻｲ,3,ｲ ﾜ ﾃ,1296.35,990560
27.04,30000,ﾔｻｲ,4,ﾐ ﾔ ｷﾞ,891.7,604987
27.04,30000,ﾔｻｲ,5,ｱ ｷ ﾀ,215.65,515008
27.04,30000,ﾔｻｲ,6,ﾔ ﾏ ｶﾞ ﾀ,851.13,1161767
27.04,30000,ﾔｻｲ,7,ﾌ ｸ ｼ ﾏ,5.5,28350
27.04,30000,ﾔｻｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,504932.16,149051933
27.04,30000,ﾔｻｲ,9,ﾄ ﾁ ｷﾞ,9193.11,4155914
27.04,30000,ﾔｻｲ,10,ｸﾞ ﾝ ﾏ,73392.09,26515490
27.04,30000,ﾔｻｲ,11,ｻ ｲ ﾀ ﾏ,50600.47,24213341
27.04,30000,ﾔｻｲ,12,ﾁ ﾊﾞ,425936.61,82982414
27.04,30000,ﾔｻｲ,13,ﾄ ｳ ｷ ﾖ ｳ,351.95,298583
27.04,30000,ﾔｻｲ,14,ｶ ﾅ ｶﾞ ﾜ,530553.05,66737049
27.04,30000,ﾔｻｲ,15,ﾆ ｲ ｶﾞ ﾀ,4480.4,2512058
27.04,30000,ﾔｻｲ,16,ﾄ ﾔ ﾏ,180,62640
27.04,30000,ﾔｻｲ,18,ﾌ ｸ ｲ,0.15,1037
27.04,30000,ﾔｻｲ,19,ﾔ ﾏ ﾅ ｼ,614,175671
27.04,30000,ﾔｻｲ,20,ﾅ ｶﾞ ﾉ,72610.1,32838510
27.04,30000,ﾔｻｲ,21,ｷﾞ ﾌ,995.28,392392
27.04,30000,ﾔｻｲ,22,ｼ ｽﾞ ｵ ｶ,942044.22,298036125
27.04,30000,ﾔｻｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,40349.48,21923632
27.04,30000,ﾔｻｲ,23,ｱ ｲ ﾁ,447477.67,82158005
27.04,30000,ﾔｻｲ,24,ﾐ ｴ,2031.7,2055752
27.04,30000,ﾔｻｲ,26,ｷ ﾖ ｳ ﾄ,184.3,181431
27.04,30000,ﾔｻｲ,27,ｵ ｵ ｻ ｶ,818,115290
27.04,30000,ﾔｻｲ,28,ﾋ ﾖ ｳ ｺﾞ,8357,1455797
27.04,30000,ﾔｻｲ,29,ﾅ ﾗ,75.7,97524
27.04,30000,ﾔｻｲ,31,ﾄ ﾂ ﾄ ﾘ,1054,391446
27.04,30000,ﾔｻｲ,33,ｵ ｶ ﾔ ﾏ,47.6,98712
27.04,30000,ﾔｻｲ,34,ﾋ ﾛ ｼ ﾏ,31,82080
27.04,30000,ﾔｻｲ,36,ﾄ ｸ ｼ ﾏ,459325.7,64860512
27.04,30000,ﾔｻｲ,37,ｶ ｶﾞ ﾜ,5945.4,832735
27.04,30000,ﾔｻｲ,38,ｴ ﾋ ﾒ,1530,598752
27.04,30000,ﾔｻｲ,39,ｺ ｳ ﾁ,28697.5,23112001
27.04,30000,ﾔｻｲ,40,ﾌ ｸ ｵ ｶ,1809.75,1209595
27.04,30000,ﾔｻｲ,41,ｻ ｶﾞ,354841.15,55093392
27.04,30000,ﾔｻｲ,42,ﾅ ｶﾞ ｻ ｷ,21875.35,3071586
27.04,30000,ﾔｻｲ,43,ｸ ﾏ ﾓ ﾄ,168763.3,73362606
27.04,30000,ﾔｻｲ,44,ｵ ｵ ｲ ﾀ,2387.05,462251
27.04,30000,ﾔｻｲ,45,ﾐ ﾔ ｻﾞ ｷ,46892.35,22281285
27.04,30000,ﾔｻｲ,46,ｶ ｺﾞ ｼ ﾏ,130976.6,48729330
27.04,30000,ﾔｻｲ,47,ｵ ｷ ﾅ ﾜ,1008.32,436872
27.04,30000,ﾔｻｲ,150,ﾕ ﾆ ﾕ ｳ,152844.39,34590490
27.04,30001,ｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,1060741.45,184794307
27.04,30001,ｺﾝｻｲﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2019.6,151055
27.04,30001,ｺﾝｻｲﾙｲ,2,ｱ ｵ ﾓ ﾘ,22000.7,4784275
27.04,30001,ｺﾝｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,71792.9,39608898
27.04,30001,ｺﾝｻｲﾙｲ,10,ｸﾞ ﾝ ﾏ,4990,552528
27.04,30001,ｺﾝｻｲﾙｲ,11,ｻ ｲ ﾀ ﾏ,1732.9,286891
27.04,30001,ｺﾝｻｲﾙｲ,12,ﾁ ﾊﾞ,305664.85,41952272
27.04,30001,ｺﾝｻｲﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,2010,267246
27.04,30001,ｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,28.4,23036
27.04,30001,ｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,179183.8,29871474
27.04,30001,ｺﾝｻｲﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,7567.5,1564149
27.04,30001,ｺﾝｻｲﾙｲ,23,ｱ ｲ ﾁ,620,455976
27.04,30001,ｺﾝｻｲﾙｲ,36,ﾄ ｸ ｼ ﾏ,457420,63609840
27.04,30001,ｺﾝｻｲﾙｲ,37,ｶ ｶﾞ ﾜ,3940,506358
27.04,30001,ｺﾝｻｲﾙｲ,40,ﾌ ｸ ｵ ｶ,2.4,4536
27.04,30001,ｺﾝｻｲﾙｲ,43,ｸ ﾏ ﾓ ﾄ,1219.3,932742
27.04,30001,ｺﾝｻｲﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,25,10800
27.04,30001,ｺﾝｻｲﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,227,106002
27.04,30001,ｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,297.1,106229
27.04,30015,ﾀﾞｲｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,351700,47199614
27.04,30015,ﾀﾞｲｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,17875,2626988
27.04,30015,ﾀﾞｲｺﾝﾙｲ,10,ｸﾞ ﾝ ﾏ,10,5400
27.04,30015,ﾀﾞｲｺﾝﾙｲ,12,ﾁ ﾊﾞ,272925,37564182
27.04,30015,ﾀﾞｲｺﾝﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,2010,267246
27.04,30015,ﾀﾞｲｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,54590,6164640
27.04,30015,ﾀﾞｲｺﾝﾙｲ,23,ｱ ｲ ﾁ,400,65880
27.04,30015,ﾀﾞｲｺﾝﾙｲ,37,ｶ ｶﾞ ﾜ,3890,505278
27.04,70100,ﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,32050,4473792
27.04,70100,ﾀﾞｲｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,500,103680
27.04,70100,ﾀﾞｲｺﾝ,12,ﾁ ﾊﾞ,14850,2105406
27.04,70100,ﾀﾞｲｺﾝ,14,ｶ ﾅ ｶﾞ ﾜ,350,43470
27.04,70100,ﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,12060,1650078
27.04,70100,ﾀﾞｲｺﾝ,23,ｱ ｲ ﾁ,400,65880
27.04,70100,ﾀﾞｲｺﾝ,37,ｶ ｶﾞ ﾜ,3890,505278
27.04,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,319550,42706008
27.04,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,17285,2508894
27.04,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,12,ﾁ ﾊﾞ,258075,35458776
27.04,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,14,ｶ ﾅ ｶﾞ ﾜ,1660,223776
27.04,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,42530,4514562
27.04,70130,ｶﾗﾐﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,10,5400
27.04,70130,ｶﾗﾐﾀﾞｲｺﾝ,10,ｸﾞ ﾝ ﾏ,10,5400
27.04,70106,ﾊﾂｷﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,90,14414
27.04,70106,ﾊﾂｷﾀﾞｲｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,90,14414
27.04,30020,ｶﾌﾞﾙｲ,0,*ｺﾞｳｹｲ*,19267.05,3984636
27.04,30020,ｶﾌﾞﾙｲ,11,ｻ ｲ ﾀ ﾏ,1732.9,286891
27.04,30020,ｶﾌﾞﾙｲ,12,ﾁ ﾊﾞ,14799.25,3038131
27.04,30020,ｶﾌﾞﾙｲ,22,ｼ ｽﾞ ｵ ｶ,2613.1,638943
27.04,30020,ｶﾌﾞﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,121.8,20671
27.04,70230,ｺｶﾌﾞ,0,*ｺﾞｳｹｲ*,19267.05,3984636
27.04,70230,ｺｶﾌﾞ,11,ｻ ｲ ﾀ ﾏ,1732.9,286891
27.04,70230,ｺｶﾌﾞ,12,ﾁ ﾊﾞ,14799.25,3038131
27.04,70230,ｺｶﾌﾞ,22,ｼ ｽﾞ ｵ ｶ,2613.1,638943
27.04,70230,ｺｶﾌﾞ,221,ｼ ｽﾞ ｵ ｶ ｼ,121.8,20671
27.04,30030,ﾆﾝｼﾞﾝﾙｲ,0,*ｺﾞｳｹｲ*,590295.7,83109934
27.04,30030,ﾆﾝｼﾞﾝﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2019.6,151055
27.04,30030,ﾆﾝｼﾞﾝﾙｲ,2,ｱ ｵ ﾓ ﾘ,1350,244080
27.04,30030,ﾆﾝｼﾞﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,1797.5,115138
27.04,30030,ﾆﾝｼﾞﾝﾙｲ,12,ﾁ ﾊﾞ,17940.6,1349959
27.04,30030,ﾆﾝｼﾞﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,109686,17631870
27.04,30030,ﾆﾝｼﾞﾝﾙｲ,36,ﾄ ｸ ｼ ﾏ,457420,63609840
27.04,30030,ﾆﾝｼﾞﾝﾙｲ,37,ｶ ｶﾞ ﾜ,50,1080
27.04,30030,ﾆﾝｼﾞﾝﾙｲ,43,ｸ ﾏ ﾓ ﾄ,32,6912
27.04,70300,ﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,491065.2,66929698
27.04,70300,ﾆﾝｼﾞﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2019.6,151055
27.04,70300,ﾆﾝｼﾞﾝ,2,ｱ ｵ ﾓ ﾘ,1350,244080
27.04,70300,ﾆﾝｼﾞﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,1797,113842
27.04,70300,ﾆﾝｼﾞﾝ,12,ﾁ ﾊﾞ,17940.6,1349959
27.04,70300,ﾆﾝｼﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,10506,1454010
27.04,70300,ﾆﾝｼﾞﾝ,36,ﾄ ｸ ｼ ﾏ,457420,63609840
27.04,70300,ﾆﾝｼﾞﾝ,43,ｸ ﾏ ﾓ ﾄ,32,6912
27.04,70310,ｷﾝﾄｷﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,50,1080
27.04,70310,ｷﾝﾄｷﾆﾝｼﾞﾝ,37,ｶ ｶﾞ ﾜ,50,1080
27.04,70330,ﾊﾂﾞｷﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,0.5,1296
27.04,70330,ﾊﾂﾞｷﾆﾝｼﾞﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,0.5,1296
27.04,70340,ﾖｳﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,99180,16177860
27.04,70340,ﾖｳﾆﾝｼﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,99180,16177860
27.04,30040,ｺﾞﾎﾞｳﾙｲ,0,*ｺﾞｳｹｲ*,27271.1,6192774
27.04,30040,ｺﾞﾎﾞｳﾙｲ,2,ｱ ｵ ﾓ ﾘ,20650.7,4540195
27.04,30040,ｺﾞﾎﾞｳﾙｲ,10,ｸﾞ ﾝ ﾏ,4980,547128
27.04,30040,ｺﾞﾎﾞｳﾙｲ,22,ｼ ｽﾞ ｵ ｶ,71.1,49319
27.04,30040,ｺﾞﾎﾞｳﾙｲ,43,ｸ ﾏ ﾓ ﾄ,1187.3,925830
27.04,30040,ｺﾞﾎﾞｳﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,25,10800
27.04,30040,ｺﾞﾎﾞｳﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,227,106002
27.04,30040,ｺﾞﾎﾞｳﾙｲ,150,ﾕ ﾆ ﾕ ｳ,130,13500
27.04,70400,ｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,23135.3,5117179
27.04,70400,ｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,16586,3513919
27.04,70400,ｺﾞﾎﾞｳ,10,ｸﾞ ﾝ ﾏ,4980,547128
27.04,70400,ｺﾞﾎﾞｳ,43,ｸ ﾏ ﾓ ﾄ,1187.3,925830
27.04,70400,ｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,25,10800
27.04,70400,ｺﾞﾎﾞｳ,46,ｶ ｺﾞ ｼ ﾏ,227,106002
27.04,70400,ｺﾞﾎﾞｳ,150,ﾕ ﾆ ﾕ ｳ,130,13500
27.04,70410,ｱﾗｲｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,4070.2,1029780
27.04,70410,ｱﾗｲｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,4064.7,1026276
27.04,70410,ｱﾗｲｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,5.5,3504
27.04,70420,ｷﾘｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,65.6,45815
27.04,70420,ｷﾘｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,65.6,45815
27.04,30050,ﾀｹﾉｺﾙｲ,0,*ｺﾞｳｹｲ*,19792,6991481
27.04,30050,ﾀｹﾉｺﾙｲ,22,ｼ ｽﾞ ｵ ｶ,12190.3,5368299
27.04,30050,ﾀｹﾉｺﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,7445.7,1543478
27.04,30050,ﾀｹﾉｺﾙｲ,150,ﾕ ﾆ ﾕ ｳ,156,79704
27.04,70500,ﾀｹﾉｺ,0,*ｺﾞｳｹｲ*,19792,6991481
27.04,70500,ﾀｹﾉｺ,22,ｼ ｽﾞ ｵ ｶ,12190.3,5368299
27.04,70500,ﾀｹﾉｺ,221,ｼ ｽﾞ ｵ ｶ ｼ,7445.7,1543478
27.04,70500,ﾀｹﾉｺ,150,ﾕ ﾆ ﾕ ｳ,156,79704
27.04,30060,ﾚﾝｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,52152.4,36884484
27.04,30060,ﾚﾝｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,52120.4,36866772
27.04,30060,ﾚﾝｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,32,17712
27.04,70600,ﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,52152.4,36884484
27.04,70600,ﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,52120.4,36866772
27.04,70600,ﾚﾝｺﾝ,22,ｼ ｽﾞ ｵ ｶ,32,17712
27.04,30080,ﾗﾃﾞｲｼﾕﾙｲ,0,*ｺﾞｳｹｲ*,222.4,394632
27.04,30080,ﾗﾃﾞｲｼﾕﾙｲ,23,ｱ ｲ ﾁ,220,390096
27.04,30080,ﾗﾃﾞｲｼﾕﾙｲ,40,ﾌ ｸ ｵ ｶ,2.4,4536
27.04,70910,ﾗﾃﾞｲｼﾕ,0,*ｺﾞｳｹｲ*,222.4,394632
27.04,70910,ﾗﾃﾞｲｼﾕ,23,ｱ ｲ ﾁ,220,390096
27.04,70910,ﾗﾃﾞｲｼﾕ,40,ﾌ ｸ ｵ ｶ,2.4,4536
27.04,30090,ｿﾉﾀｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,40.8,36752
27.04,30090,ｿﾉﾀｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,28.4,23036
27.04,30090,ｿﾉﾀｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,1.3,691
27.04,30090,ｿﾉﾀｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,11.1,13025
27.04,70920,ﾋﾞ-ﾂ,0,*ｺﾞｳｹｲ*,40.8,36752
27.04,70920,ﾋﾞ-ﾂ,20,ﾅ ｶﾞ ﾉ,28.4,23036
27.04,70920,ﾋﾞ-ﾂ,22,ｼ ｽﾞ ｵ ｶ,1.3,691
27.04,70920,ﾋﾞ-ﾂ,150,ﾕ ﾆ ﾕ ｳ,11.1,13025
27.04,30002,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1110605,137471555
27.04,30002,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,42990,5726214
27.04,30002,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,17700,2271942
27.04,30002,ｷﾔﾍﾞﾂﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,527420,65820746
27.04,30002,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,128770,13694540
27.04,30002,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,1060,163253
27.04,30002,ｷﾔﾍﾞﾂﾙｲ,23,ｱ ｲ ﾁ,392505,49767914
27.04,30002,ｷﾔﾍﾞﾂﾙｲ,43,ｸ ﾏ ﾓ ﾄ,10,594
27.04,30002,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,150,26352
27.04,31010,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1110605,137471555
27.04,31010,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,42990,5726214
27.04,31010,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,17700,2271942
27.04,31010,ｷﾔﾍﾞﾂﾙｲ,14,ｶ ﾅ ｶﾞ ﾜ,527420,65820746
27.04,31010,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,128770,13694540
27.04,31010,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,1060,163253
27.04,31010,ｷﾔﾍﾞﾂﾙｲ,23,ｱ ｲ ﾁ,392505,49767914
27.04,31010,ｷﾔﾍﾞﾂﾙｲ,43,ｸ ﾏ ﾓ ﾄ,10,594
27.04,31010,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,150,26352
27.04,71700,ｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,512725,57657086
27.04,71700,ｷﾔﾍﾞﾂ,8,ｲ ﾊﾞ ﾗ ｷﾞ,35130,4845906
27.04,71700,ｷﾔﾍﾞﾂ,12,ﾁ ﾊﾞ,17700,2271942
27.04,71700,ｷﾔﾍﾞﾂ,14,ｶ ﾅ ｶﾞ ﾜ,78850,4686174
27.04,71700,ｷﾔﾍﾞﾂ,22,ｼ ｽﾞ ｵ ｶ,63550,5846288
27.04,71700,ｷﾔﾍﾞﾂ,221,ｼ ｽﾞ ｵ ｶ ｼ,950,147744
27.04,71700,ｷﾔﾍﾞﾂ,23,ｱ ｲ ﾁ,316545,39859032
27.04,71702,ｼﾝｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,8730,1108782
27.04,71702,ｼﾝｷﾔﾍﾞﾂ,22,ｼ ｽﾞ ｵ ｶ,30,2808
27.04,71702,ｼﾝｷﾔﾍﾞﾂ,221,ｼ ｽﾞ ｵ ｶ ｼ,50,3240
27.04,71702,ｼﾝｷﾔﾍﾞﾂ,23,ｱ ｲ ﾁ,8650,1102734
27.04,71710,ﾊﾙｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,588990,78678741
27.04,71710,ﾊﾙｷﾔﾍﾞﾂ,8,ｲ ﾊﾞ ﾗ ｷﾞ,7860,880308
27.04,71710,ﾊﾙｷﾔﾍﾞﾂ,14,ｶ ﾅ ｶﾞ ﾜ,448570,61134572
27.04,71710,ﾊﾙｷﾔﾍﾞﾂ,22,ｼ ｽﾞ ｵ ｶ,65190,7845444
27.04,71710,ﾊﾙｷﾔﾍﾞﾂ,221,ｼ ｽﾞ ｵ ｶ ｼ,60,12269
27.04,71710,ﾊﾙｷﾔﾍﾞﾂ,23,ｱ ｲ ﾁ,67310,8806148
27.04,71703,ｻﾎﾞｲﾍﾞﾂ,0,*ｺﾞｳｹｲ*,160,26946
27.04,71703,ｻﾎﾞｲﾍﾞﾂ,43,ｸ ﾏ ﾓ ﾄ,10,594
27.04,71703,ｻﾎﾞｲﾍﾞﾂ,150,ﾕ ﾆ ﾕ ｳ,150,26352
27.04,30003,ﾚﾀｽﾙｲ,0,*ｺﾞｳｹｲ*,150965.3,41269450
27.04,30003,ﾚﾀｽﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,55202,21446396
27.04,30003,ﾚﾀｽﾙｲ,9,ﾄ ﾁ ｷﾞ,740,262980
27.04,30003,ﾚﾀｽﾙｲ,10,ｸﾞ ﾝ ﾏ,3540,610740
27.04,30003,ﾚﾀｽﾙｲ,11,ｻ ｲ ﾀ ﾏ,8.4,2009
27.04,30003,ﾚﾀｽﾙｲ,12,ﾁ ﾊﾞ,1190,286848
27.04,30003,ﾚﾀｽﾙｲ,22,ｼ ｽﾞ ｵ ｶ,89911.3,18483033
27.04,30003,ﾚﾀｽﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,345.6,168372
27.04,30003,ﾚﾀｽﾙｲ,23,ｱ ｲ ﾁ,14,4320
27.04,30003,ﾚﾀｽﾙｲ,40,ﾌ ｸ ｵ ｶ,14,4752
