年月,品名コード,品名,地区コード,地区名,数量(kg),金額(円)
27.07,10000,ｾｲｶｺﾞｳｹｲ,0,*ｺﾞｳｹｲ*,7093211.72,1732154182
27.07,10000,ｾｲｶｺﾞｳｹｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,488003.13,87606635
27.07,10000,ｾｲｶｺﾞｳｹｲ,2,ｱ ｵ ﾓ ﾘ,516419,131476550
27.07,10000,ｾｲｶｺﾞｳｹｲ,3,ｲ ﾜ ﾃ,9470,5887307
27.07,10000,ｾｲｶｺﾞｳｹｲ,4,ﾐ ﾔ ｷﾞ,558.9,494140
27.07,10000,ｾｲｶｺﾞｳｹｲ,5,ｱ ｷ ﾀ,50636.95,9778772
27.07,10000,ｾｲｶｺﾞｳｹｲ,6,ﾔ ﾏ ｶﾞ ﾀ,138970.4,42437616
27.07,10000,ｾｲｶｺﾞｳｹｲ,7,ﾌ ｸ ｼ ﾏ,33320,10949624
27.07,10000,ｾｲｶｺﾞｳｹｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,321257.47,92455079
27.07,10000,ｾｲｶｺﾞｳｹｲ,9,ﾄ ﾁ ｷﾞ,10216.5,3801074
27.07,10000,ｾｲｶｺﾞｳｹｲ,10,ｸﾞ ﾝ ﾏ,787234.5,90804252
27.07,10000,ｾｲｶｺﾞｳｹｲ,11,ｻ ｲ ﾀ ﾏ,753.94,382544
27.07,10000,ｾｲｶｺﾞｳｹｲ,12,ﾁ ﾊﾞ,347252.46,99751771
27.07,10000,ｾｲｶｺﾞｳｹｲ,13,ﾄ ｳ ｷ ﾖ ｳ,16.42,22443
27.07,10000,ｾｲｶｺﾞｳｹｲ,14,ｶ ﾅ ｶﾞ ﾜ,19372.35,2768417
27.07,10000,ｾｲｶｺﾞｳｹｲ,15,ﾆ ｲ ｶﾞ ﾀ,33942.95,5300575
27.07,10000,ｾｲｶｺﾞｳｹｲ,16,ﾄ ﾔ ﾏ,1820,508356
27.07,10000,ｾｲｶｺﾞｳｹｲ,17,ｲ ｼ ｶ ﾜ,7170,808326
27.07,10000,ｾｲｶｺﾞｳｹｲ,19,ﾔ ﾏ ﾅ ｼ,231011.87,113958534
27.07,10000,ｾｲｶｺﾞｳｹｲ,20,ﾅ ｶﾞ ﾉ,947314.7,162686674
27.07,10000,ｾｲｶｺﾞｳｹｲ,21,ｷﾞ ﾌ,20952.74,3488258
27.07,10000,ｾｲｶｺﾞｳｹｲ,22,ｼ ｽﾞ ｵ ｶ,911848.3,328514138
27.07,10000,ｾｲｶｺﾞｳｹｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,53172.35,28260668
27.07,10000,ｾｲｶｺﾞｳｹｲ,23,ｱ ｲ ﾁ,167224.86,43535075
27.07,10000,ｾｲｶｺﾞｳｹｲ,24,ﾐ ｴ,990.12,966280
27.07,10000,ｾｲｶｺﾞｳｹｲ,26,ｷ ﾖ ｳ ﾄ,137.15,159699
27.07,10000,ｾｲｶｺﾞｳｹｲ,27,ｵ ｵ ｻ ｶ,4861.62,4371366
27.07,10000,ｾｲｶｺﾞｳｹｲ,28,ﾋ ﾖ ｳ ｺﾞ,103560,19248408
27.07,10000,ｾｲｶｺﾞｳｹｲ,29,ﾅ ﾗ,373,244404
27.07,10000,ｾｲｶｺﾞｳｹｲ,30,ﾜ ｶ ﾔ ﾏ,414,192564
27.07,10000,ｾｲｶｺﾞｳｹｲ,32,ｼ ﾏ ﾈ,1046.02,1094364
27.07,10000,ｾｲｶｺﾞｳｹｲ,33,ｵ ｶ ﾔ ﾏ,403.2,618926
27.07,10000,ｾｲｶｺﾞｳｹｲ,36,ﾄ ｸ ｼ ﾏ,146.3,181126
27.07,10000,ｾｲｶｺﾞｳｹｲ,37,ｶ ｶﾞ ﾜ,203529,34339799
27.07,10000,ｾｲｶｺﾞｳｹｲ,38,ｴ ﾋ ﾒ,1038.06,726862
27.07,10000,ｾｲｶｺﾞｳｹｲ,39,ｺ ｳ ﾁ,28241.1,23915524
27.07,10000,ｾｲｶｺﾞｳｹｲ,40,ﾌ ｸ ｵ ｶ,332.45,458028
27.07,10000,ｾｲｶｺﾞｳｹｲ,41,ｻ ｶﾞ,154179.21,48277091
27.07,10000,ｾｲｶｺﾞｳｹｲ,42,ﾅ ｶﾞ ｻ ｷ,23539.7,7401867
27.07,10000,ｾｲｶｺﾞｳｹｲ,43,ｸ ﾏ ﾓ ﾄ,12579.2,5174324
27.07,10000,ｾｲｶｺﾞｳｹｲ,44,ｵ ｵ ｲ ﾀ,5.9,9903
27.07,10000,ｾｲｶｺﾞｳｹｲ,45,ﾐ ﾔ ｻﾞ ｷ,12601.6,7156976
27.07,10000,ｾｲｶｺﾞｳｹｲ,46,ｶ ｺﾞ ｼ ﾏ,24589.82,15250146
27.07,10000,ｾｲｶｺﾞｳｹｲ,47,ｵ ｷ ﾅ ﾜ,504.9,1159067
27.07,10000,ｾｲｶｺﾞｳｹｲ,150,ﾕ ﾆ ﾕ ｳ,1422199.58,295530630
27.07,30000,ﾔｻｲ,0,*ｺﾞｳｹｲ*,4770081.48,1119127414
27.07,30000,ﾔｻｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,484179.8,84309471
27.07,30000,ﾔｻｲ,2,ｱ ｵ ﾓ ﾘ,447931.55,95320852
27.07,30000,ﾔｻｲ,3,ｲ ﾜ ﾃ,9470,5887307
27.07,30000,ﾔｻｲ,4,ﾐ ﾔ ｷﾞ,558.9,494140
27.07,30000,ﾔｻｲ,5,ｱ ｷ ﾀ,3438.45,1844444
27.07,30000,ﾔｻｲ,6,ﾔ ﾏ ｶﾞ ﾀ,63948.3,20535228
27.07,30000,ﾔｻｲ,7,ﾌ ｸ ｼ ﾏ,33314,10947788
27.07,30000,ﾔｻｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,281902.47,85129465
27.07,30000,ﾔｻｲ,9,ﾄ ﾁ ｷﾞ,10211.5,3800318
27.07,30000,ﾔｻｲ,10,ｸﾞ ﾝ ﾏ,786587.4,90630588
27.07,30000,ﾔｻｲ,11,ｻ ｲ ﾀ ﾏ,297.94,234819
27.07,30000,ﾔｻｲ,12,ﾁ ﾊﾞ,346456.46,99595387
27.07,30000,ﾔｻｲ,13,ﾄ ｳ ｷ ﾖ ｳ,16.42,22443
27.07,30000,ﾔｻｲ,14,ｶ ﾅ ｶﾞ ﾜ,618.15,503722
27.07,30000,ﾔｻｲ,15,ﾆ ｲ ｶﾞ ﾀ,4458.75,2403907
27.07,30000,ﾔｻｲ,16,ﾄ ﾔ ﾏ,1820,508356
27.07,30000,ﾔｻｲ,19,ﾔ ﾏ ﾅ ｼ,91946,29270256
27.07,30000,ﾔｻｲ,20,ﾅ ｶﾞ ﾉ,911263.7,142128573
27.07,30000,ﾔｻｲ,21,ｷﾞ ﾌ,494.24,439597
27.07,30000,ﾔｻｲ,22,ｼ ｽﾞ ｵ ｶ,584327.29,220063427
27.07,30000,ﾔｻｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,36427.47,19242797
27.07,30000,ﾔｻｲ,23,ｱ ｲ ﾁ,58940.01,27600516
27.07,30000,ﾔｻｲ,24,ﾐ ｴ,990.12,966280
27.07,30000,ﾔｻｲ,26,ｷ ﾖ ｳ ﾄ,137.15,159699
27.07,30000,ﾔｻｲ,27,ｵ ｵ ｻ ｶ,70,57888
27.07,30000,ﾔｻｲ,28,ﾋ ﾖ ｳ ｺﾞ,103560,19248408
27.07,30000,ﾔｻｲ,29,ﾅ ﾗ,373,244404
27.07,30000,ﾔｻｲ,30,ﾜ ｶ ﾔ ﾏ,294,162756
27.07,30000,ﾔｻｲ,33,ｵ ｶ ﾔ ﾏ,114.8,123768
27.07,30000,ﾔｻｲ,36,ﾄ ｸ ｼ ﾏ,146.3,181126
27.07,30000,ﾔｻｲ,37,ｶ ｶﾞ ﾜ,203529,34339799
27.07,30000,ﾔｻｲ,39,ｺ ｳ ﾁ,28239.9,23911852
27.07,30000,ﾔｻｲ,40,ﾌ ｸ ｵ ｶ,332.45,458028
27.07,30000,ﾔｻｲ,41,ｻ ｶﾞ,144982.62,43986683
27.07,30000,ﾔｻｲ,42,ﾅ ｶﾞ ｻ ｷ,23160.2,7148045
27.07,30000,ﾔｻｲ,43,ｸ ﾏ ﾓ ﾄ,10971.6,4168347
27.07,30000,ﾔｻｲ,44,ｵ ｵ ｲ ﾀ,5.9,9903
27.07,30000,ﾔｻｲ,45,ﾐ ﾔ ｻﾞ ｷ,11482.5,5925614
27.07,30000,ﾔｻｲ,46,ｶ ｺﾞ ｼ ﾏ,24589.82,15250146
27.07,30000,ﾔｻｲ,47,ｵ ｷ ﾅ ﾜ,97.9,150023
27.07,30000,ﾔｻｲ,150,ﾕ ﾆ ﾕ ｳ,58395.42,21721244
27.07,30001,ｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,755385.1,113410060
27.07,30001,ｺﾝｻｲﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,291005,33977516
27.07,30001,ｺﾝｻｲﾙｲ,2,ｱ ｵ ﾓ ﾘ,343782.05,50938940
27.07,30001,ｺﾝｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,12987,8236556
27.07,30001,ｺﾝｻｲﾙｲ,10,ｸﾞ ﾝ ﾏ,10046,2781248
27.07,30001,ｺﾝｻｲﾙｲ,11,ｻ ｲ ﾀ ﾏ,37,8856
27.07,30001,ｺﾝｻｲﾙｲ,12,ﾁ ﾊﾞ,75094.05,12142109
27.07,30001,ｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,10035.2,1379959
27.07,30001,ｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,7271.8,872697
27.07,30001,ｺﾝｻｲﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,22,356
27.07,30001,ｺﾝｻｲﾙｲ,23,ｱ ｲ ﾁ,180,428760
27.07,30001,ｺﾝｻｲﾙｲ,43,ｸ ﾏ ﾓ ﾄ,1408,1011582
27.07,30001,ｺﾝｻｲﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,2350,1109592
27.07,30001,ｺﾝｻｲﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,590,449680
27.07,30001,ｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,577,72209
27.07,30015,ﾀﾞｲｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,425526,48719464
27.07,30015,ﾀﾞｲｺﾝﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,251915,25252852
27.07,30015,ﾀﾞｲｺﾝﾙｲ,2,ｱ ｵ ﾓ ﾘ,159985,21661922
27.07,30015,ﾀﾞｲｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,400,69120
27.07,30015,ﾀﾞｲｺﾝﾙｲ,10,ｸﾞ ﾝ ﾏ,22,1706
27.07,30015,ﾀﾞｲｺﾝﾙｲ,11,ｻ ｲ ﾀ ﾏ,2,1296
27.07,30015,ﾀﾞｲｺﾝﾙｲ,12,ﾁ ﾊﾞ,1280,138240
27.07,30015,ﾀﾞｲｺﾝﾙｲ,20,ﾅ ｶﾞ ﾉ,10000,1362960
27.07,30015,ﾀﾞｲｺﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,1900,231012
27.07,30015,ﾀﾞｲｺﾝﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,22,356
27.07,70100,ﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,242707,23783220
27.07,70100,ﾀﾞｲｺﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,234005,22693630
27.07,70100,ﾀﾞｲｺﾝ,12,ﾁ ﾊﾞ,1280,138240
27.07,70100,ﾀﾞｲｺﾝ,20,ﾅ ｶﾞ ﾉ,5500,719982
27.07,70100,ﾀﾞｲｺﾝ,22,ｼ ｽﾞ ｵ ｶ,1900,231012
27.07,70100,ﾀﾞｲｺﾝ,221,ｼ ｽﾞ ｵ ｶ ｼ,22,356
27.07,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,182785,24931946
27.07,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,17900,2557926
27.07,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,2,ｱ ｵ ﾓ ﾘ,159985,21661922
27.07,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,400,69120
27.07,70120,ｱｵｸﾋﾞﾀﾞｲｺﾝ,20,ﾅ ｶﾞ ﾉ,4500,642978
27.07,70130,ｶﾗﾐﾀﾞｲｺﾝ,0,*ｺﾞｳｹｲ*,34,4298
27.07,70130,ｶﾗﾐﾀﾞｲｺﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,10,1296
27.07,70130,ｶﾗﾐﾀﾞｲｺﾝ,10,ｸﾞ ﾝ ﾏ,22,1706
27.07,70130,ｶﾗﾐﾀﾞｲｺﾝ,11,ｻ ｲ ﾀ ﾏ,2,1296
27.07,30020,ｶﾌﾞﾙｲ,0,*ｺﾞｳｹｲ*,16569.8,3619922
27.07,30020,ｶﾌﾞﾙｲ,2,ｱ ｵ ﾓ ﾘ,14120.05,2977560
27.07,30020,ｶﾌﾞﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,45,14148
27.07,30020,ｶﾌﾞﾙｲ,11,ｻ ｲ ﾀ ﾏ,35,7560
27.07,30020,ｶﾌﾞﾙｲ,12,ﾁ ﾊﾞ,2315.15,604022
27.07,30020,ｶﾌﾞﾙｲ,22,ｼ ｽﾞ ｵ ｶ,54.6,16632
27.07,70230,ｺｶﾌﾞ,0,*ｺﾞｳｹｲ*,16569.8,3619922
27.07,70230,ｺｶﾌﾞ,2,ｱ ｵ ﾓ ﾘ,14120.05,2977560
27.07,70230,ｺｶﾌﾞ,8,ｲ ﾊﾞ ﾗ ｷﾞ,45,14148
27.07,70230,ｺｶﾌﾞ,11,ｻ ｲ ﾀ ﾏ,35,7560
27.07,70230,ｺｶﾌﾞ,12,ﾁ ﾊﾞ,2315.15,604022
27.07,70230,ｺｶﾌﾞ,22,ｼ ｽﾞ ｵ ｶ,54.6,16632
27.07,30030,ﾆﾝｼﾞﾝﾙｲ,0,*ｺﾞｳｹｲ*,286634.3,43917043
27.07,30030,ﾆﾝｼﾞﾝﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,39090,8724664
27.07,30030,ﾆﾝｼﾞﾝﾙｲ,2,ｱ ｵ ﾓ ﾘ,168054,25990470
27.07,30030,ﾆﾝｼﾞﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,5846,428922
27.07,30030,ﾆﾝｼﾞﾝﾙｲ,12,ﾁ ﾊﾞ,68442.9,8211147
27.07,30030,ﾆﾝｼﾞﾝﾙｲ,22,ｼ ｽﾞ ｵ ｶ,5201.4,561840
27.07,70300,ﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,286618.3,43914019
27.07,70300,ﾆﾝｼﾞﾝ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,39090,8724664
27.07,70300,ﾆﾝｼﾞﾝ,2,ｱ ｵ ﾓ ﾘ,168054,25990470
27.07,70300,ﾆﾝｼﾞﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,5830,425898
27.07,70300,ﾆﾝｼﾞﾝ,12,ﾁ ﾊﾞ,68442.9,8211147
27.07,70300,ﾆﾝｼﾞﾝ,22,ｼ ｽﾞ ｵ ｶ,5201.4,561840
27.07,70330,ﾊﾂﾞｷﾆﾝｼﾞﾝ,0,*ｺﾞｳｹｲ*,16,3024
27.07,70330,ﾊﾂﾞｷﾆﾝｼﾞﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,16,3024
27.07,30040,ｺﾞﾎﾞｳﾙｲ,0,*ｺﾞｳｹｲ*,16099.8,5148523
27.07,30040,ｺﾞﾎﾞｳﾙｲ,2,ｱ ｵ ﾓ ﾘ,1623,308988
27.07,30040,ｺﾞﾎﾞｳﾙｲ,10,ｸﾞ ﾝ ﾏ,10024,2779542
27.07,30040,ｺﾞﾎﾞｳﾙｲ,22,ｼ ｽﾞ ｵ ｶ,110.8,56463
27.07,30040,ｺﾞﾎﾞｳﾙｲ,43,ｸ ﾏ ﾓ ﾄ,832,383454
27.07,30040,ｺﾞﾎﾞｳﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,2350,1109592
27.07,30040,ｺﾞﾎﾞｳﾙｲ,46,ｶ ｺﾞ ｼ ﾏ,590,449680
27.07,30040,ｺﾞﾎﾞｳﾙｲ,150,ﾕ ﾆ ﾕ ｳ,570,60804
27.07,70400,ｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,14286.5,4032180
27.07,70400,ｺﾞﾎﾞｳ,2,ｱ ｵ ﾓ ﾘ,1623,308988
27.07,70400,ｺﾞﾎﾞｳ,10,ｸﾞ ﾝ ﾏ,10024,2779542
27.07,70400,ｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,47.5,14040
27.07,70400,ｺﾞﾎﾞｳ,43,ｸ ﾏ ﾓ ﾄ,832,383454
27.07,70400,ｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,1190,485352
27.07,70400,ｺﾞﾎﾞｳ,150,ﾕ ﾆ ﾕ ｳ,570,60804
27.07,70410,ｱﾗｲｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,1168.5,628318
27.07,70410,ｱﾗｲｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,8.5,4078
27.07,70410,ｱﾗｲｺﾞﾎﾞｳ,45,ﾐ ﾔ ｻﾞ ｷ,1160,624240
27.07,70420,ｷﾘｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,54.8,38345
27.07,70420,ｷﾘｺﾞﾎﾞｳ,22,ｼ ｽﾞ ｵ ｶ,54.8,38345
27.07,70450,ｻﾗﾀﾞｺﾞﾎﾞｳ,0,*ｺﾞｳｹｲ*,590,449680
27.07,70450,ｻﾗﾀﾞｺﾞﾎﾞｳ,46,ｶ ｺﾞ ｼ ﾏ,590,449680
27.07,30060,ﾚﾝｺﾝﾙｲ,0,*ｺﾞｳｹｲ*,10298,11539423
27.07,30060,ﾚﾝｺﾝﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,6666,7722595
27.07,30060,ﾚﾝｺﾝﾙｲ,12,ﾁ ﾊﾞ,3056,3188700
27.07,30060,ﾚﾝｺﾝﾙｲ,43,ｸ ﾏ ﾓ ﾄ,576,628128
27.07,70610,ｼﾝﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,5242,5725350
27.07,70610,ｼﾝﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,1610,1908522
27.07,70610,ｼﾝﾚﾝｺﾝ,12,ﾁ ﾊﾞ,3056,3188700
27.07,70610,ｼﾝﾚﾝｺﾝ,43,ｸ ﾏ ﾓ ﾄ,576,628128
27.07,70603,ﾜｾﾚﾝｺﾝ,0,*ｺﾞｳｹｲ*,5056,5814073
27.07,70603,ﾜｾﾚﾝｺﾝ,8,ｲ ﾊﾞ ﾗ ｷﾞ,5056,5814073
27.07,30080,ﾗﾃﾞｲｼﾕﾙｲ,0,*ｺﾞｳｹｲ*,180,428760
27.07,30080,ﾗﾃﾞｲｼﾕﾙｲ,23,ｱ ｲ ﾁ,180,428760
27.07,70910,ﾗﾃﾞｲｼﾕ,0,*ｺﾞｳｹｲ*,180,428760
27.07,70910,ﾗﾃﾞｲｼﾕ,23,ｱ ｲ ﾁ,180,428760
27.07,30090,ｿﾉﾀｺﾝｻｲﾙｲ,0,*ｺﾞｳｹｲ*,77.2,36925
27.07,30090,ｿﾉﾀｺﾝｻｲﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,30,1771
27.07,30090,ｿﾉﾀｺﾝｻｲﾙｲ,20,ﾅ ｶﾞ ﾉ,35.2,16999
27.07,30090,ｿﾉﾀｺﾝｻｲﾙｲ,22,ｼ ｽﾞ ｵ ｶ,5,6750
27.07,30090,ｿﾉﾀｺﾝｻｲﾙｲ,150,ﾕ ﾆ ﾕ ｳ,7,11405
27.07,70920,ﾋﾞ-ﾂ,0,*ｺﾞｳｹｲ*,77.2,36925
27.07,70920,ﾋﾞ-ﾂ,8,ｲ ﾊﾞ ﾗ ｷﾞ,30,1771
27.07,70920,ﾋﾞ-ﾂ,20,ﾅ ｶﾞ ﾉ,35.2,16999
27.07,70920,ﾋﾞ-ﾂ,22,ｼ ｽﾞ ｵ ｶ,5,6750
27.07,70920,ﾋﾞ-ﾂ,150,ﾕ ﾆ ﾕ ｳ,7,11405
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1107377.9,104403209
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,49220,5529276
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,2,ｱ ｵ ﾓ ﾘ,12830,1441098
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,4,ﾐ ﾔ ｷﾞ,34,1998
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,43000,3523003
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,9,ﾄ ﾁ ｷﾞ,50,3024
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,10,ｸﾞ ﾝ ﾏ,709730,67533622
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,22990,1871910
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,20,ﾅ ｶﾞ ﾉ,255530,23218424
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,9470,852768
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,3170,264060
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,23,ｱ ｲ ﾁ,1280,133596
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,12,648
27.07,30002,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,61.9,29782
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,0,*ｺﾞｳｹｲ*,1106237.9,104254007
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,49220,5529276
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,2,ｱ ｵ ﾓ ﾘ,12830,1441098
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,4,ﾐ ﾔ ｷﾞ,34,1998
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,42910,3511339
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,10,ｸﾞ ﾝ ﾏ,709690,67528438
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,12,ﾁ ﾊﾞ,22990,1871910
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,20,ﾅ ｶﾞ ﾉ,254570,23089094
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,22,ｼ ｽﾞ ｵ ｶ,9470,852768
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,221,ｼ ｽﾞ ｵ ｶ ｼ,3170,264060
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,23,ｱ ｲ ﾁ,1280,133596
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,45,ﾐ ﾔ ｻﾞ ｷ,12,648
27.07,31010,ｷﾔﾍﾞﾂﾙｲ,150,ﾕ ﾆ ﾕ ｳ,61.9,29782
27.07,71700,ｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,976490,91380055
27.07,71700,ｷﾔﾍﾞﾂ,1,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,49220,5529276
27.07,71700,ｷﾔﾍﾞﾂ,2,ｱ ｵ ﾓ ﾘ,12830,1441098
27.07,71700,ｷﾔﾍﾞﾂ,8,ｲ ﾊﾞ ﾗ ｷﾞ,42910,3511339
27.07,71700,ｷﾔﾍﾞﾂ,10,ｸﾞ ﾝ ﾏ,591880,55648600
27.07,71700,ｷﾔﾍﾞﾂ,12,ﾁ ﾊﾞ,12050,1014444
27.07,71700,ｷﾔﾍﾞﾂ,20,ﾅ ｶﾞ ﾉ,254570,23089094
27.07,71700,ｷﾔﾍﾞﾂ,22,ｼ ｽﾞ ｵ ｶ,9470,852768
27.07,71700,ｷﾔﾍﾞﾂ,221,ｼ ｽﾞ ｵ ｶ ｼ,3170,264060
27.07,71700,ｷﾔﾍﾞﾂ,23,ｱ ｲ ﾁ,390,29376
27.07,71710,ﾊﾙｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,128750,12737304
27.07,71710,ﾊﾙｷﾔﾍﾞﾂ,10,ｸﾞ ﾝ ﾏ,117810,11879838
27.07,71710,ﾊﾙｷﾔﾍﾞﾂ,12,ﾁ ﾊﾞ,10940,857466
27.07,71701,ﾅﾂｱｷｷﾔﾍﾞﾂ,0,*ｺﾞｳｹｲ*,890,104220
27.07,71701,ﾅﾂｱｷｷﾔﾍﾞﾂ,23,ｱ ｲ ﾁ,890,104220
27.07,71703,ｻﾎﾞｲﾍﾞﾂ,0,*ｺﾞｳｹｲ*,89.9,5886
27.07,71703,ｻﾎﾞｲﾍﾞﾂ,4,ﾐ ﾔ ｷﾞ,34,1998
27.07,71703,ｻﾎﾞｲﾍﾞﾂ,45,ﾐ ﾔ ｻﾞ ｷ,12,648
27.07,71703,ｻﾎﾞｲﾍﾞﾂ,150,ﾕ ﾆ ﾕ ｳ,43.9,3240
27.07,71740,ｹｰﾙ,0,*ｺﾞｳｹｲ*,18,26542
27.07,71740,ｹｰﾙ,150,ﾕ ﾆ ﾕ ｳ,18,26542
27.07,31020,ｸﾞﾘ-ﾝﾎﾞ-ﾙﾙｲ,0,*ｺﾞｳｹｲ*,1140,149202
27.07,31020,ｸﾞﾘ-ﾝﾎﾞ-ﾙﾙｲ,8,ｲ ﾊﾞ ﾗ ｷﾞ,90,11664
27.07,31020,ｸﾞﾘ-ﾝﾎﾞ-ﾙﾙｲ,9,ﾄ ﾁ ｷﾞ,50,3024
27.07,31020,ｸﾞﾘ-ﾝﾎﾞ-ﾙﾙｲ,10,ｸﾞ ﾝ ﾏ,40,5184
27.07,31020,ｸﾞﾘ-ﾝﾎﾞ-ﾙﾙｲ,20,ﾅ ｶﾞ ﾉ,960,129330
27.07,71730,ｸﾞﾘ-ﾝﾎﾞ-ﾙ,0,*ｺﾞｳｹｲ*,1140,149202
27.07,71730,ｸﾞﾘ-ﾝﾎﾞ-ﾙ,8,ｲ ﾊﾞ ﾗ ｷﾞ,90,11664
27.07,71730,ｸﾞﾘ-ﾝﾎﾞ-ﾙ,9,ﾄ ﾁ ｷﾞ,50,3024
27.07,71730,ｸﾞﾘ-ﾝﾎﾞ-ﾙ,10,ｸﾞ ﾝ ﾏ,40,5184
27.07,71730,ｸﾞﾘ-ﾝﾎﾞ-ﾙ,20,ﾅ ｶﾞ ﾉ,960,129330
27.07,30003,ﾚﾀｽﾙｲ,0,*ｺﾞｳｹｲ*,243174.8,48090188
27.07,30003,ﾚﾀｽﾙｲ,3,ｲ ﾜ ﾃ,21,6048
